family,dataset,regime,config_id,pool_size,metric_cutoff,query_id,pair_name,pair_family,unrepaired_ndcg,repaired_ndcg,delta_ndcg,graph_is_cyclic,repair_applied,solver_status,solver_proven_optimal,solver_time_s,removed_weight,n_edges_removed,top_k_membership_changed,top_k_order_changed,full_ranking_changed,reused_from
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4649e3279edf653135f1f31da3e242ba451a93de,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31238222122192383,17.508721049130045,72,True,True,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4649e3279edf653135f1f31da3e242ba451a93de,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31238222122192383,17.508721049130045,72,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4649e3279edf653135f1f31da3e242ba451a93de,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.31238222122192383,17.508721049130045,72,False,True,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4649e3279edf653135f1f31da3e242ba451a93de,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31238222122192383,17.508721049130045,72,True,True,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31247758865356445,24.42699739979861,112,True,True,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31247758865356445,24.42699739979861,112,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31247758865356445,24.42699739979861,112,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.31247758865356445,24.42699739979861,112,False,True,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.31247758865356445,24.42699739979861,112,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31247758865356445,24.42699739979861,112,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31247758865356445,24.42699739979861,112,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.31247758865356445,24.42699739979861,112,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31247758865356445,24.42699739979861,112,True,True,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,924544f503070bb390cc51e4bac9cbb3171aa03f,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3537263870239258,7.007095271756449,41,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,924544f503070bb390cc51e4bac9cbb3171aa03f,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3537263870239258,7.007095271756449,41,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,924544f503070bb390cc51e4bac9cbb3171aa03f,markov_graph,graph,0.23719771276929622,0.23719771276929622,0.0,True,True,optimal,True,0.3537263870239258,7.007095271756449,41,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,924544f503070bb390cc51e4bac9cbb3171aa03f,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3537263870239258,7.007095271756449,41,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,924544f503070bb390cc51e4bac9cbb3171aa03f,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3537263870239258,7.007095271756449,41,False,False,False,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,924544f503070bb390cc51e4bac9cbb3171aa03f,pagerank_graph,graph,0.23719771276929622,0.23719771276929622,0.0,True,True,optimal,True,0.3537263870239258,7.007095271756449,41,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,924544f503070bb390cc51e4bac9cbb3171aa03f,rank_centrality_graph,graph,0.23719771276929622,0.23719771276929622,0.0,True,True,optimal,True,0.3537263870239258,7.007095271756449,41,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,924544f503070bb390cc51e4bac9cbb3171aa03f,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3537263870239258,7.007095271756449,41,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,924544f503070bb390cc51e4bac9cbb3171aa03f,bradley_terry_graph,graph,0.23719771276929622,0.23719771276929622,0.0,True,True,optimal,True,0.3537263870239258,7.007095271756449,41,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,d2e6250e95af09fefbe638f1580420476a2ecaee,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3540332317352295,4.4816444360999785,29,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,d2e6250e95af09fefbe638f1580420476a2ecaee,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3540332317352295,4.4816444360999785,29,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,d2e6250e95af09fefbe638f1580420476a2ecaee,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3540332317352295,4.4816444360999785,29,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,d2e6250e95af09fefbe638f1580420476a2ecaee,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3540332317352295,4.4816444360999785,29,True,True,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,d2e6250e95af09fefbe638f1580420476a2ecaee,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3540332317352295,4.4816444360999785,29,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,d2e6250e95af09fefbe638f1580420476a2ecaee,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3540332317352295,4.4816444360999785,29,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,d2e6250e95af09fefbe638f1580420476a2ecaee,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3540332317352295,4.4816444360999785,29,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,d2e6250e95af09fefbe638f1580420476a2ecaee,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3540332317352295,4.4816444360999785,29,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,d2e6250e95af09fefbe638f1580420476a2ecaee,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3540332317352295,4.4816444360999785,29,True,True,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,79e13ff4a21f13d3839422568274ea84a9fe42b5,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.30782651901245117,5.794463154934171,31,False,True,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,79e13ff4a21f13d3839422568274ea84a9fe42b5,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.30782651901245117,5.794463154934171,31,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,79e13ff4a21f13d3839422568274ea84a9fe42b5,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.30782651901245117,5.794463154934171,31,False,False,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,79e13ff4a21f13d3839422568274ea84a9fe42b5,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.30782651901245117,5.794463154934171,31,False,True,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,79e13ff4a21f13d3839422568274ea84a9fe42b5,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.30782651901245117,5.794463154934171,31,False,False,False,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,79e13ff4a21f13d3839422568274ea84a9fe42b5,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.30782651901245117,5.794463154934171,31,True,True,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,79e13ff4a21f13d3839422568274ea84a9fe42b5,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.30782651901245117,5.794463154934171,31,True,True,True,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,79e13ff4a21f13d3839422568274ea84a9fe42b5,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.30782651901245117,5.794463154934171,31,False,False,False,
larger_pool,scidocs,ms1,pool50_ndcg5,50,5,79e13ff4a21f13d3839422568274ea84a9fe42b5,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.30782651901245117,5.794463154934171,31,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,0,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3292398452758789,5.930393828167702,36,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,0,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3292398452758789,5.930393828167702,36,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,0,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3292398452758789,5.930393828167702,36,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,0,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3292398452758789,5.930393828167702,36,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,0,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3292398452758789,5.930393828167702,36,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,0,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3292398452758789,5.930393828167702,36,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,0,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3292398452758789,5.930393828167702,36,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,0,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3292398452758789,5.930393828167702,36,False,False,False,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,0,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3292398452758789,5.930393828167702,36,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,4,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3368978500366211,8.507521544180257,81,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,4,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3368978500366211,8.507521544180257,81,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,4,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3368978500366211,8.507521544180257,81,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,4,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3368978500366211,8.507521544180257,81,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,4,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3368978500366211,8.507521544180257,81,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,4,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3368978500366211,8.507521544180257,81,False,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,4,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3368978500366211,8.507521544180257,81,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,4,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3368978500366211,8.507521544180257,81,False,False,False,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,4,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3368978500366211,8.507521544180257,81,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,5,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.2948946952819824,9.698197089185147,47,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,5,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.2948946952819824,9.698197089185147,47,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,5,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.2948946952819824,9.698197089185147,47,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,5,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.2948946952819824,9.698197089185147,47,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,5,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.2948946952819824,9.698197089185147,47,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,5,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.2948946952819824,9.698197089185147,47,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,5,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.2948946952819824,9.698197089185147,47,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,5,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.2948946952819824,9.698197089185147,47,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,5,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.2948946952819824,9.698197089185147,47,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,6,copeland_graph,graph,0.4367467095119258,0.4367467095119258,0.0,True,True,optimal,True,0.33113646507263184,8.53034081531822,57,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,6,balance_graph,graph,0.23463936301137822,0.23463936301137822,0.0,True,True,optimal,True,0.33113646507263184,8.53034081531822,57,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,6,markov_graph,graph,0.23463936301137822,0.23463936301137822,0.0,True,True,optimal,True,0.33113646507263184,8.53034081531822,57,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,6,copeland_hybrid,hybrid,0.4367467095119258,0.4367467095119258,0.0,True,True,optimal,True,0.33113646507263184,8.53034081531822,57,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,6,balance_hybrid,hybrid,0.4367467095119258,0.4367467095119258,0.0,True,True,optimal,True,0.33113646507263184,8.53034081531822,57,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,6,pagerank_graph,graph,0.4367467095119258,0.6182885020492784,0.18154179253735264,True,True,optimal,True,0.33113646507263184,8.53034081531822,57,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,6,rank_centrality_graph,graph,0.23463936301137822,0.0,-0.23463936301137822,True,True,optimal,True,0.33113646507263184,8.53034081531822,57,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,6,markov_hybrid,hybrid,0.4367467095119258,0.4367467095119258,0.0,True,True,optimal,True,0.33113646507263184,8.53034081531822,57,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,6,bradley_terry_graph,graph,0.23463936301137822,0.4367467095119258,0.20210734650054757,True,True,optimal,True,0.33113646507263184,8.53034081531822,57,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,7,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3402881622314453,6.6451868439383395,30,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,7,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3402881622314453,6.6451868439383395,30,False,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,7,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3402881622314453,6.6451868439383395,30,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,7,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3402881622314453,6.6451868439383395,30,False,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,7,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3402881622314453,6.6451868439383395,30,False,False,False,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,7,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3402881622314453,6.6451868439383395,30,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,7,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3402881622314453,6.6451868439383395,30,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,7,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3402881622314453,6.6451868439383395,30,False,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,7,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3402881622314453,6.6451868439383395,30,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,9,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.29315805435180664,8.04238141355893,39,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,9,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.29315805435180664,8.04238141355893,39,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,9,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.29315805435180664,8.04238141355893,39,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,9,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.29315805435180664,8.04238141355893,39,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,9,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.29315805435180664,8.04238141355893,39,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,9,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.29315805435180664,8.04238141355893,39,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,9,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.29315805435180664,8.04238141355893,39,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,9,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.29315805435180664,8.04238141355893,39,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,9,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.29315805435180664,8.04238141355893,39,False,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,11,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.29706716537475586,1.0203229898704753,5,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,11,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.29706716537475586,1.0203229898704753,5,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,11,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.29706716537475586,1.0203229898704753,5,False,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,11,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.29706716537475586,1.0203229898704753,5,False,False,False,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,11,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.29706716537475586,1.0203229898704753,5,False,False,False,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,11,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.29706716537475586,1.0203229898704753,5,False,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,11,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.29706716537475586,1.0203229898704753,5,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,11,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.29706716537475586,1.0203229898704753,5,False,False,False,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,11,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.29706716537475586,1.0203229898704753,5,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,12,copeland_graph,graph,0.5706417189553201,0.5706417189553201,0.0,True,True,optimal,True,0.3334829807281494,18.572881918464947,63,False,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,12,balance_graph,graph,0.23719771276929622,0.38685280723454163,0.14965509446524541,True,True,optimal,True,0.3334829807281494,18.572881918464947,63,False,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,12,markov_graph,graph,0.0,0.2640681225725909,0.2640681225725909,True,True,optimal,True,0.3334829807281494,18.572881918464947,63,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,12,copeland_hybrid,hybrid,0.38685280723454163,0.38685280723454163,0.0,True,True,optimal,True,0.3334829807281494,18.572881918464947,63,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,12,balance_hybrid,hybrid,0.38685280723454163,0.38685280723454163,0.0,True,True,optimal,True,0.3334829807281494,18.572881918464947,63,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,12,pagerank_graph,graph,0.3065735963827292,0.6131471927654584,0.3065735963827292,True,True,optimal,True,0.3334829807281494,18.572881918464947,63,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,12,rank_centrality_graph,graph,0.0,0.23719771276929622,0.23719771276929622,True,True,optimal,True,0.3334829807281494,18.572881918464947,63,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,12,markov_hybrid,hybrid,0.38685280723454163,0.6131471927654584,0.22629438553091674,True,True,optimal,True,0.3334829807281494,18.572881918464947,63,False,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,12,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3334829807281494,18.572881918464947,63,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,13,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.34457969665527344,12.138993727948083,72,False,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,13,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.34457969665527344,12.138993727948083,72,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,13,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.34457969665527344,12.138993727948083,72,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,13,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.34457969665527344,12.138993727948083,72,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,13,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.34457969665527344,12.138993727948083,72,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,13,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.34457969665527344,12.138993727948083,72,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,13,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.34457969665527344,12.138993727948083,72,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,13,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.34457969665527344,12.138993727948083,72,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,13,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.34457969665527344,12.138993727948083,72,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,14,copeland_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.29725098609924316,2.774292396204243,28,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,14,balance_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.29725098609924316,2.774292396204243,28,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,14,markov_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.29725098609924316,2.774292396204243,28,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,14,copeland_hybrid,hybrid,1.0,1.0,0.0,True,True,optimal,True,0.29725098609924316,2.774292396204243,28,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,14,balance_hybrid,hybrid,1.0,1.0,0.0,True,True,optimal,True,0.29725098609924316,2.774292396204243,28,False,False,False,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,14,pagerank_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.29725098609924316,2.774292396204243,28,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,14,rank_centrality_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.29725098609924316,2.774292396204243,28,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,14,markov_hybrid,hybrid,1.0,1.0,0.0,True,True,optimal,True,0.29725098609924316,2.774292396204243,28,False,False,False,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,14,bradley_terry_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.29725098609924316,2.774292396204243,28,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,16,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3367612361907959,8.890717235438206,51,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,16,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3367612361907959,8.890717235438206,51,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,16,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3367612361907959,8.890717235438206,51,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,16,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3367612361907959,8.890717235438206,51,False,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,16,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3367612361907959,8.890717235438206,51,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,16,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3367612361907959,8.890717235438206,51,True,True,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,16,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3367612361907959,8.890717235438206,51,False,False,True,
larger_pool,fiqa,ms1,pool50_ndcg5,50,5,16,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3367612361907959,8.890717235438206,51,False,True,True,
