dataset,query_id,method,n_candidates,is_cyclic,n_fas_removed,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,backward_edge_weight,pairwise_inconsistency
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,hybrid_rrf_repaired_copeland_a03,20,True,86,0.461923,0.213095,0.2,1.0,79.0,79
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,hybrid_rrf_unrepaired_copeland_a03,20,True,86,0.487961,0.2375,0.2,1.0,76.0,76
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,hybrid_rrf_repaired_balance_a03,20,True,86,0.461923,0.213095,0.2,1.0,79.0,79
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,hybrid_rrf_unrepaired_balance_a03,20,True,86,0.487961,0.2375,0.2,1.0,76.0,76
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,llm_pairwise_copeland,20,True,96,0.492499,0.252165,0.25,1.0,68.0,68
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,bt_from_llm,20,True,96,0.492499,0.252165,0.25,1.0,68.0,68
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,win_rate_from_llm,20,True,96,0.492499,0.252165,0.25,1.0,68.0,68
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,markov_from_llm,20,True,96,0.468255,0.225647,0.25,1.0,72.0,72
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,tournament_sort_from_llm,20,True,96,0.577459,0.368824,0.25,1.0,65.0,65
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,greedy_fas_topological,20,True,96,0.403678,0.163254,0.25,1.0,82.0,82
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,greedy_fas_weighted_balance,20,True,96,0.401657,0.162301,0.25,1.0,93.0,93
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,greedy_fas_copeland,20,True,96,0.401657,0.162301,0.25,1.0,93.0,93
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,hybrid_rrf_repaired_copeland_a03,20,True,96,0.449137,0.202198,0.25,1.0,68.0,68
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,hybrid_rrf_unrepaired_copeland_a03,20,True,96,0.492499,0.252165,0.25,1.0,68.0,68
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,hybrid_rrf_repaired_balance_a03,20,True,96,0.449137,0.202198,0.25,1.0,68.0,68
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,hybrid_rrf_unrepaired_balance_a03,20,True,96,0.492499,0.252165,0.25,1.0,68.0,68
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,llm_pairwise_copeland,20,True,85,0.527293,0.280409,0.25,1.0,65.0,65
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,bt_from_llm,20,True,85,0.519535,0.270886,0.25,1.0,64.0,64
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,win_rate_from_llm,20,True,85,0.527293,0.280409,0.25,1.0,65.0,65
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,markov_from_llm,20,True,85,0.570999,0.333218,0.25,1.0,70.0,70
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,tournament_sort_from_llm,20,True,85,0.5081,0.238772,0.25,1.0,57.0,57
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,greedy_fas_topological,20,True,85,0.399843,0.161468,0.25,1.0,76.0,76
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,greedy_fas_weighted_balance,20,True,85,0.403298,0.163772,0.25,1.0,75.0,75
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,greedy_fas_copeland,20,True,85,0.403298,0.163772,0.25,1.0,75.0,75
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,hybrid_rrf_repaired_copeland_a03,20,True,85,0.49302,0.251587,0.25,1.0,67.0,67
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,hybrid_rrf_unrepaired_copeland_a03,20,True,85,0.527293,0.280409,0.25,1.0,65.0,65
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,hybrid_rrf_repaired_balance_a03,20,True,85,0.49302,0.251587,0.25,1.0,67.0,67
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,hybrid_rrf_unrepaired_balance_a03,20,True,85,0.527293,0.280409,0.25,1.0,65.0,65
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,llm_pairwise_copeland,20,True,100,0.608778,0.358217,0.25,1.0,68.0,68
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,bt_from_llm,20,True,100,0.605826,0.352157,0.25,1.0,66.0,66
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,win_rate_from_llm,20,True,100,0.608778,0.358217,0.25,1.0,68.0,68
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,markov_from_llm,20,True,100,0.596668,0.379048,0.25,1.0,73.0,73
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,tournament_sort_from_llm,20,True,100,0.475486,0.24276,0.25,1.0,70.0,70
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,greedy_fas_topological,20,True,100,0.399843,0.161468,0.25,1.0,87.0,87
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,greedy_fas_weighted_balance,20,True,100,0.401657,0.162301,0.25,1.0,92.0,92
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,greedy_fas_copeland,20,True,100,0.401657,0.162301,0.25,1.0,92.0,92
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,hybrid_rrf_repaired_copeland_a03,20,True,100,0.53263,0.273844,0.25,1.0,68.0,68
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,hybrid_rrf_unrepaired_copeland_a03,20,True,100,0.608778,0.358217,0.25,1.0,68.0,68
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,hybrid_rrf_repaired_balance_a03,20,True,100,0.53263,0.273844,0.25,1.0,68.0,68
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,hybrid_rrf_unrepaired_balance_a03,20,True,100,0.608778,0.358217,0.25,1.0,68.0,68
scidocs,e642d6014a5762128a28f85dae2228826e682974,llm_pairwise_copeland,20,True,91,0.593029,0.326667,0.25,1.0,75.0,75
scidocs,e642d6014a5762128a28f85dae2228826e682974,bt_from_llm,20,True,91,0.593029,0.326667,0.25,1.0,75.0,75
scidocs,e642d6014a5762128a28f85dae2228826e682974,win_rate_from_llm,20,True,91,0.593029,0.326667,0.25,1.0,75.0,75
scidocs,e642d6014a5762128a28f85dae2228826e682974,markov_from_llm,20,True,91,0.570595,0.327222,0.25,1.0,80.0,80
scidocs,e642d6014a5762128a28f85dae2228826e682974,tournament_sort_from_llm,20,True,91,0.573976,0.362967,0.25,1.0,62.0,62
scidocs,e642d6014a5762128a28f85dae2228826e682974,greedy_fas_topological,20,True,91,0.401657,0.162301,0.25,1.0,84.0,84
scidocs,e642d6014a5762128a28f85dae2228826e682974,greedy_fas_weighted_balance,20,True,91,0.399843,0.161468,0.25,1.0,88.0,88
scidocs,e642d6014a5762128a28f85dae2228826e682974,greedy_fas_copeland,20,True,91,0.399843,0.161468,0.25,1.0,88.0,88
scidocs,e642d6014a5762128a28f85dae2228826e682974,hybrid_rrf_repaired_copeland_a03,20,True,91,0.537432,0.278355,0.25,1.0,71.0,71
scidocs,e642d6014a5762128a28f85dae2228826e682974,hybrid_rrf_unrepaired_copeland_a03,20,True,91,0.593029,0.326667,0.25,1.0,75.0,75
scidocs,e642d6014a5762128a28f85dae2228826e682974,hybrid_rrf_repaired_balance_a03,20,True,91,0.537432,0.278355,0.25,1.0,71.0,71
scidocs,e642d6014a5762128a28f85dae2228826e682974,hybrid_rrf_unrepaired_balance_a03,20,True,91,0.593029,0.326667,0.25,1.0,75.0,75
scidocs,51ee97313309157219412b6f5dfb314682b33992,llm_pairwise_copeland,20,True,95,0.462615,0.208262,0.25,1.0,68.0,68
scidocs,51ee97313309157219412b6f5dfb314682b33992,bt_from_llm,20,True,95,0.452221,0.201595,0.25,1.0,68.0,68
scidocs,51ee97313309157219412b6f5dfb314682b33992,win_rate_from_llm,20,True,95,0.462615,0.208262,0.25,1.0,68.0,68
scidocs,51ee97313309157219412b6f5dfb314682b33992,markov_from_llm,20,True,95,0.531147,0.278306,0.25,1.0,73.0,73
scidocs,51ee97313309157219412b6f5dfb314682b33992,tournament_sort_from_llm,20,True,95,0.468881,0.225121,0.25,1.0,67.0,67
scidocs,51ee97313309157219412b6f5dfb314682b33992,greedy_fas_topological,20,True,95,0.401657,0.162301,0.25,1.0,73.0,73
scidocs,51ee97313309157219412b6f5dfb314682b33992,greedy_fas_weighted_balance,20,True,95,0.399843,0.161468,0.25,1.0,89.0,89
scidocs,51ee97313309157219412b6f5dfb314682b33992,greedy_fas_copeland,20,True,95,0.399843,0.161468,0.25,1.0,89.0,89
scidocs,51ee97313309157219412b6f5dfb314682b33992,hybrid_rrf_repaired_copeland_a03,20,True,95,0.43331,0.186225,0.25,1.0,75.0,75
scidocs,51ee97313309157219412b6f5dfb314682b33992,hybrid_rrf_unrepaired_copeland_a03,20,True,95,0.462615,0.208262,0.25,1.0,68.0,68
scidocs,51ee97313309157219412b6f5dfb314682b33992,hybrid_rrf_repaired_balance_a03,20,True,95,0.43331,0.186225,0.25,1.0,75.0,75
scidocs,51ee97313309157219412b6f5dfb314682b33992,hybrid_rrf_unrepaired_balance_a03,20,True,95,0.462615,0.208262,0.25,1.0,68.0,68
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,llm_pairwise_copeland,20,True,81,0.441985,0.196667,0.25,1.0,72.0,72
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,bt_from_llm,20,True,81,0.441985,0.196667,0.25,1.0,73.0,73
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,win_rate_from_llm,20,True,81,0.441985,0.196667,0.25,1.0,72.0,72
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,markov_from_llm,20,True,81,0.454935,0.216768,0.25,1.0,77.0,77
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,tournament_sort_from_llm,20,True,81,0.77565,0.51,0.25,1.0,72.0,72
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,greedy_fas_topological,20,True,81,0.403678,0.163254,0.25,1.0,71.0,71
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,greedy_fas_weighted_balance,20,True,81,0.399843,0.161468,0.25,1.0,82.0,82
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,greedy_fas_copeland,20,True,81,0.399843,0.161468,0.25,1.0,82.0,82
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,hybrid_rrf_repaired_copeland_a03,20,True,81,0.418946,0.177343,0.25,1.0,79.0,79
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,hybrid_rrf_unrepaired_copeland_a03,20,True,81,0.441985,0.196667,0.25,1.0,72.0,72
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,hybrid_rrf_repaired_balance_a03,20,True,81,0.418946,0.177343,0.25,1.0,79.0,79
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,hybrid_rrf_unrepaired_balance_a03,20,True,81,0.441985,0.196667,0.25,1.0,72.0,72
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,llm_pairwise_copeland,20,True,67,0.432471,0.183177,0.25,1.0,65.0,65
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,bt_from_llm,20,True,67,0.432471,0.183177,0.25,1.0,62.0,62
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,win_rate_from_llm,20,True,67,0.432471,0.183177,0.25,1.0,65.0,65
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,markov_from_llm,20,True,67,0.421898,0.178859,0.25,1.0,67.0,67
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,tournament_sort_from_llm,20,True,67,0.690135,0.395014,0.25,1.0,59.0,59
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,greedy_fas_topological,20,True,67,0.399843,0.161468,0.25,1.0,60.0,60
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,greedy_fas_weighted_balance,20,True,67,0.401657,0.162301,0.25,1.0,65.0,65
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,greedy_fas_copeland,20,True,67,0.401657,0.162301,0.25,1.0,65.0,65
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,hybrid_rrf_repaired_copeland_a03,20,True,67,0.415491,0.172637,0.25,1.0,62.0,62
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,hybrid_rrf_unrepaired_copeland_a03,20,True,67,0.432471,0.183177,0.25,1.0,65.0,65
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,hybrid_rrf_repaired_balance_a03,20,True,67,0.415491,0.172637,0.25,1.0,62.0,62
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,hybrid_rrf_unrepaired_balance_a03,20,True,67,0.432471,0.183177,0.25,1.0,65.0,65
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,llm_pairwise_copeland,20,True,94,0.615287,0.412576,0.25,1.0,69.0,69
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,bt_from_llm,20,True,94,0.619345,0.421465,0.25,1.0,67.0,67
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,win_rate_from_llm,20,True,94,0.615287,0.412576,0.25,1.0,69.0,69
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,markov_from_llm,20,True,94,0.562781,0.351984,0.25,1.0,71.0,71
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,tournament_sort_from_llm,20,True,94,0.649422,0.431526,0.25,1.0,81.0,81
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,greedy_fas_topological,20,True,94,0.403298,0.163772,0.25,1.0,86.0,86
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,greedy_fas_weighted_balance,20,True,94,0.403298,0.163772,0.25,1.0,88.0,88
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,greedy_fas_copeland,20,True,94,0.403298,0.163772,0.25,1.0,88.0,88
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,hybrid_rrf_repaired_copeland_a03,20,True,94,0.527545,0.293333,0.25,1.0,69.0,69
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,hybrid_rrf_unrepaired_copeland_a03,20,True,94,0.615287,0.412576,0.25,1.0,69.0,69
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,hybrid_rrf_repaired_balance_a03,20,True,94,0.527545,0.293333,0.25,1.0,69.0,69
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,hybrid_rrf_unrepaired_balance_a03,20,True,94,0.615287,0.412576,0.25,1.0,69.0,69
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,llm_pairwise_copeland,20,True,85,0.486271,0.258375,0.25,1.0,66.0,66
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,bt_from_llm,20,True,85,0.494029,0.263137,0.25,1.0,67.0,67
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,win_rate_from_llm,20,True,85,0.486271,0.258375,0.25,1.0,66.0,66
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,markov_from_llm,20,True,85,0.594678,0.340476,0.25,1.0,72.0,72
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,tournament_sort_from_llm,20,True,85,0.513004,0.249221,0.25,1.0,64.0,64
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,greedy_fas_topological,20,True,85,0.399843,0.161468,0.25,1.0,76.0,76
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,greedy_fas_weighted_balance,20,True,85,0.405319,0.164724,0.25,1.0,81.0,81
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,greedy_fas_copeland,20,True,85,0.405319,0.164724,0.25,1.0,81.0,81
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,hybrid_rrf_repaired_copeland_a03,20,True,85,0.460764,0.217567,0.25,1.0,68.0,68
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,hybrid_rrf_unrepaired_copeland_a03,20,True,85,0.486271,0.258375,0.25,1.0,66.0,66
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,hybrid_rrf_repaired_balance_a03,20,True,85,0.460764,0.217567,0.25,1.0,68.0,68
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,hybrid_rrf_unrepaired_balance_a03,20,True,85,0.486271,0.258375,0.25,1.0,66.0,66
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,llm_pairwise_copeland,20,True,85,0.514299,0.257399,0.25,1.0,68.0,68
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,bt_from_llm,20,True,85,0.515666,0.259739,0.25,1.0,69.0,69
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,win_rate_from_llm,20,True,85,0.514299,0.257399,0.25,1.0,68.0,68
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,markov_from_llm,20,True,85,0.465845,0.208308,0.25,1.0,72.0,72
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,tournament_sort_from_llm,20,True,85,0.477206,0.227535,0.25,1.0,67.0,67
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,greedy_fas_topological,20,True,85,0.405947,0.164353,0.25,1.0,68.0,68
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,greedy_fas_weighted_balance,20,True,85,0.399843,0.161468,0.25,1.0,81.0,81
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,greedy_fas_copeland,20,True,85,0.399843,0.161468,0.25,1.0,81.0,81
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,hybrid_rrf_repaired_copeland_a03,20,True,85,0.446116,0.196844,0.25,1.0,65.0,65
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,hybrid_rrf_unrepaired_copeland_a03,20,True,85,0.514299,0.257399,0.25,1.0,68.0,68
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,hybrid_rrf_repaired_balance_a03,20,True,85,0.446116,0.196844,0.25,1.0,65.0,65
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,hybrid_rrf_unrepaired_balance_a03,20,True,85,0.514299,0.257399,0.25,1.0,68.0,68
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,llm_pairwise_copeland,20,True,86,0.530627,0.305965,0.25,1.0,76.0,76
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,bt_from_llm,20,True,86,0.530627,0.305965,0.25,1.0,74.0,74
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,win_rate_from_llm,20,True,86,0.530627,0.305965,0.25,1.0,76.0,76
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,markov_from_llm,20,True,86,0.555884,0.329298,0.25,1.0,72.0,72
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,tournament_sort_from_llm,20,True,86,0.516809,0.289298,0.25,1.0,62.0,62
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,greedy_fas_topological,20,True,86,0.401657,0.162301,0.25,1.0,77.0,77
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,greedy_fas_weighted_balance,20,True,86,0.401657,0.162301,0.25,1.0,80.0,80
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,greedy_fas_copeland,20,True,86,0.401657,0.162301,0.25,1.0,80.0,80
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,hybrid_rrf_repaired_copeland_a03,20,True,86,0.475484,0.222632,0.25,1.0,71.0,71
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,hybrid_rrf_unrepaired_copeland_a03,20,True,86,0.530627,0.305965,0.25,1.0,76.0,76
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,hybrid_rrf_repaired_balance_a03,20,True,86,0.475484,0.222632,0.25,1.0,71.0,71
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,hybrid_rrf_unrepaired_balance_a03,20,True,86,0.530627,0.305965,0.25,1.0,76.0,76
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,llm_pairwise_copeland,20,True,95,0.47464,0.235647,0.25,1.0,68.0,68
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,bt_from_llm,20,True,95,0.461391,0.215647,0.25,1.0,68.0,68
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,win_rate_from_llm,20,True,95,0.47464,0.235647,0.25,1.0,68.0,68
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,markov_from_llm,20,True,95,0.490397,0.237741,0.25,1.0,81.0,81
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,tournament_sort_from_llm,20,True,95,0.500667,0.265167,0.25,1.0,63.0,63
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,greedy_fas_topological,20,True,95,0.399843,0.161468,0.25,1.0,91.0,91
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,greedy_fas_weighted_balance,20,True,95,0.401657,0.162301,0.25,1.0,87.0,87
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,greedy_fas_copeland,20,True,95,0.401657,0.162301,0.25,1.0,87.0,87
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,hybrid_rrf_repaired_copeland_a03,20,True,95,0.446733,0.199031,0.25,1.0,72.0,72
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,hybrid_rrf_unrepaired_copeland_a03,20,True,95,0.47464,0.235647,0.25,1.0,68.0,68
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,hybrid_rrf_repaired_balance_a03,20,True,95,0.446733,0.199031,0.25,1.0,72.0,72
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,hybrid_rrf_unrepaired_balance_a03,20,True,95,0.47464,0.235647,0.25,1.0,68.0,68
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,llm_pairwise_copeland,20,True,87,0.563681,0.319872,0.25,1.0,78.0,78
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,bt_from_llm,20,True,87,0.536014,0.28265,0.25,1.0,75.0,75
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,win_rate_from_llm,20,True,87,0.563681,0.319872,0.25,1.0,78.0,78
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,markov_from_llm,20,True,87,0.57893,0.311538,0.25,1.0,79.0,79
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,tournament_sort_from_llm,20,True,87,0.505174,0.258271,0.25,1.0,74.0,74
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,greedy_fas_topological,20,True,87,0.399843,0.161468,0.25,1.0,73.0,73
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,greedy_fas_weighted_balance,20,True,87,0.401657,0.162301,0.25,1.0,81.0,81
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,greedy_fas_copeland,20,True,87,0.401657,0.162301,0.25,1.0,81.0,81
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,hybrid_rrf_repaired_copeland_a03,20,True,87,0.480909,0.22899,0.25,1.0,70.0,70
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,hybrid_rrf_unrepaired_copeland_a03,20,True,87,0.563681,0.319872,0.25,1.0,78.0,78
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,hybrid_rrf_repaired_balance_a03,20,True,87,0.480909,0.22899,0.25,1.0,70.0,70
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,hybrid_rrf_unrepaired_balance_a03,20,True,87,0.563681,0.319872,0.25,1.0,78.0,78
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,llm_pairwise_copeland,20,True,76,0.564085,0.287076,0.25,1.0,73.0,73
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,bt_from_llm,20,True,76,0.564085,0.287076,0.25,1.0,73.0,73
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,win_rate_from_llm,20,True,76,0.564085,0.287076,0.25,1.0,73.0,73
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,markov_from_llm,20,True,76,0.667262,0.363147,0.25,1.0,66.0,66
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,tournament_sort_from_llm,20,True,76,0.630068,0.388442,0.25,1.0,65.0,65
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,greedy_fas_topological,20,True,76,0.399843,0.161468,0.25,1.0,65.0,65
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,greedy_fas_weighted_balance,20,True,76,0.405947,0.164353,0.25,1.0,73.0,73
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,greedy_fas_copeland,20,True,76,0.405947,0.164353,0.25,1.0,73.0,73
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,hybrid_rrf_repaired_copeland_a03,20,True,76,0.479068,0.216102,0.25,1.0,76.0,76
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,hybrid_rrf_unrepaired_copeland_a03,20,True,76,0.564085,0.287076,0.25,1.0,73.0,73
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,hybrid_rrf_repaired_balance_a03,20,True,76,0.479068,0.216102,0.25,1.0,76.0,76
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,hybrid_rrf_unrepaired_balance_a03,20,True,76,0.564085,0.287076,0.25,1.0,73.0,73
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,llm_pairwise_copeland,20,True,90,0.54992,0.34381,0.25,1.0,72.0,72
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,bt_from_llm,20,True,90,0.546487,0.336537,0.25,1.0,71.0,71
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,win_rate_from_llm,20,True,90,0.54992,0.34381,0.25,1.0,72.0,72
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,markov_from_llm,20,True,90,0.539623,0.298824,0.25,1.0,78.0,78
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,tournament_sort_from_llm,20,True,90,0.540745,0.31131,0.25,1.0,65.0,65
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,greedy_fas_topological,20,True,90,0.399843,0.161468,0.25,1.0,76.0,76
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,greedy_fas_weighted_balance,20,True,90,0.399843,0.161468,0.25,1.0,83.0,83
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,greedy_fas_copeland,20,True,90,0.399843,0.161468,0.25,1.0,83.0,83
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,hybrid_rrf_repaired_copeland_a03,20,True,90,0.48159,0.256084,0.25,1.0,73.0,73
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,hybrid_rrf_unrepaired_copeland_a03,20,True,90,0.54992,0.34381,0.25,1.0,72.0,72
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,hybrid_rrf_repaired_balance_a03,20,True,90,0.48159,0.256084,0.25,1.0,73.0,73
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,hybrid_rrf_unrepaired_balance_a03,20,True,90,0.54992,0.34381,0.25,1.0,72.0,72
scidocs,2747421989619d293c05b0b82a547009128ebadb,llm_pairwise_copeland,20,True,86,0.512057,0.262157,0.25,1.0,72.0,72
