dataset,pool_label,pool_size,metric_cutoff,construction,regime,query_id,n_edges,density,mutual_pair_count,is_cyclic,n_edges_removed,removed_weight,copeland_ndcg_unrepaired,copeland_ndcg_repaired,copeland_ndcg_delta,balance_ndcg_unrepaired,balance_ndcg_repaired,balance_ndcg_delta
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,465,82,0.21578947368421053,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,466,131,0.3447368421052632,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,467,115,0.3026315789473684,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,468,98,0.2578947368421053,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,470,116,0.30526315789473685,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,471,115,0.3026315789473684,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,472,105,0.27631578947368424,0,True,1,0.3157191531365465,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,473,103,0.2710526315789474,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,474,130,0.34210526315789475,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,478,124,0.3263157894736842,0,False,0,0.0,0.23981246656813146,0.23981246656813146,0.0,0.2559580248098155,0.2559580248098155,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,479,135,0.35526315789473684,0,False,0,0.0,0.4415801103577823,0.4415801103577823,0.0,0.4415801103577823,0.4415801103577823,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,480,115,0.3026315789473684,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,481,116,0.30526315789473685,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,482,128,0.3368421052631579,0,False,0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.43067655807339306,0.43067655807339306,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,485,116,0.30526315789473685,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,486,113,0.29736842105263156,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,487,116,0.30526315789473685,0,True,3,0.8857348178279267,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,488,131,0.3447368421052632,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,489,101,0.2657894736842105,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,490,113,0.29736842105263156,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,491,86,0.22631578947368422,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,493,108,0.28421052631578947,0,True,1,0.28246787896714,0.3010299956639812,0.31546487678572877,0.014434881121747567,0.3010299956639812,0.31546487678572877,0.014434881121747567
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,494,123,0.3236842105263158,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,497,125,0.32894736842105265,0,False,0,0.0,0.43067655807339306,0.43067655807339306,0.0,0.5,0.5,0.0
fiqa,canonical,20,20,post_pool_minmax,ms1_drop_mutual,498,151,0.3973684210526316,0,False,0,0.0,0.31546487678572877,0.31546487678572877,0.0,0.31546487678572877,0.31546487678572877,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,0,38,0.1,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,4,59,0.15526315789473685,0,False,0,0.0,0.23137821315975915,0.23137821315975915,0.0,0.227670248696953,0.227670248696953,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,5,50,0.13157894736842105,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,6,49,0.12894736842105264,0,False,0,0.0,0.5143214442116872,0.5143214442116872,0.0,0.5391065605018962,0.5391065605018962,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,7,33,0.0868421052631579,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,9,85,0.2236842105263158,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,11,96,0.25263157894736843,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,12,17,0.04473684210526316,0,False,0,0.0,0.3753473811960941,0.3753473811960941,0.0,0.368414229926502,0.368414229926502,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,13,48,0.12631578947368421,0,False,0,0.0,0.23540891336663824,0.23540891336663824,0.0,0.23981246656813146,0.23981246656813146,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,14,46,0.12105263157894737,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,16,28,0.07368421052631578,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,19,43,0.11315789473684211,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,20,78,0.20526315789473684,0,False,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.31546487678572877,0.31546487678572877,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,21,6,0.015789473684210527,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,23,55,0.14473684210526316,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,25,76,0.2,0,False,0,0.0,0.27023815442731974,0.27023815442731974,0.0,0.27023815442731974,0.27023815442731974,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,27,25,0.06578947368421052,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,28,21,0.05526315789473684,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,30,56,0.14736842105263157,0,False,0,0.0,0.39564672360221187,0.39564672360221187,0.0,0.39564672360221187,0.39564672360221187,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,31,50,0.13157894736842105,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,32,73,0.19210526315789472,0,False,0,0.0,0.29704713377474795,0.29704713377474795,0.0,0.29704713377474795,0.29704713377474795,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,33,52,0.1368421052631579,0,False,0,0.0,0.7574875071481796,0.7574875071481796,0.0,0.7601875334318685,0.7601875334318685,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,35,28,0.07368421052631578,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,36,11,0.02894736842105263,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,37,60,0.15789473684210525,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,41,36,0.09473684210526316,0,False,0,0.0,0.43067655807339306,0.43067655807339306,0.0,0.5,0.5,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,43,15,0.039473684210526314,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,45,68,0.17894736842105263,0,False,0,0.0,0.5109559939712153,0.5109559939712153,0.0,0.5109559939712153,0.5109559939712153,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,46,46,0.12105263157894737,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,47,47,0.12368421052631579,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,48,65,0.17105263157894737,0,False,0,0.0,0.25,0.25,0.0,0.3333333333333333,0.3333333333333333,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,49,51,0.13421052631578947,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,51,19,0.05,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,52,39,0.10263157894736842,0,False,0,0.0,0.4635135407606591,0.4635135407606591,0.0,0.4635135407606591,0.4635135407606591,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,53,27,0.07105263157894737,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,54,38,0.1,0,False,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,57,35,0.09210526315789473,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,59,55,0.14473684210526316,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,61,69,0.18157894736842106,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,62,28,0.07368421052631578,0,False,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3562071871080222,0.3562071871080222,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,63,68,0.17894736842105263,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,64,28,0.07368421052631578,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,65,62,0.1631578947368421,0,False,0,0.0,0.7841802768331765,0.7841802768331765,0.0,0.8065735963827293,0.8065735963827293,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,66,56,0.14736842105263157,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,67,43,0.11315789473684211,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,69,32,0.08421052631578947,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,70,40,0.10526315789473684,0,False,0,0.0,0.26264953503719357,0.26264953503719357,0.0,0.26264953503719357,0.26264953503719357,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,71,33,0.0868421052631579,0,False,0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.38685280723454163,0.38685280723454163,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,72,31,0.08157894736842106,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,74,68,0.17894736842105263,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,75,57,0.15,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,76,45,0.11842105263157894,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,78,49,0.12894736842105264,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,80,30,0.07894736842105263,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,81,49,0.12894736842105264,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,82,39,0.10263157894736842,0,False,0,0.0,0.23137821315975915,0.23137821315975915,0.0,0.23137821315975915,0.23137821315975915,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,83,85,0.2236842105263158,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,85,47,0.12368421052631579,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,86,63,0.16578947368421051,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,87,21,0.05526315789473684,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,88,47,0.12368421052631579,0,False,0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,91,48,0.12631578947368421,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,92,23,0.060526315789473685,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,93,83,0.21842105263157896,0,False,0,0.0,0.2890648263178879,0.2890648263178879,0.0,0.2890648263178879,0.2890648263178879,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,95,70,0.18421052631578946,0,False,0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.3010299956639812,0.3010299956639812,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,96,29,0.07631578947368421,0,False,0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.43067655807339306,0.43067655807339306,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,97,72,0.18947368421052632,0,False,0,0.0,0.23981246656813146,0.23981246656813146,0.0,0.23981246656813146,0.23981246656813146,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,99,71,0.1868421052631579,0,False,0,0.0,0.910853251331002,0.910853251331002,0.0,0.910853251331002,0.910853251331002,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,102,36,0.09473684210526316,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,105,28,0.07368421052631578,0,False,0,0.0,0.43067655807339306,0.43067655807339306,0.0,0.5,0.5,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,107,48,0.12631578947368421,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,108,49,0.12894736842105264,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,110,47,0.12368421052631579,0,False,0,0.0,0.3562071871080222,0.3562071871080222,0.0,0.3562071871080222,0.3562071871080222,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,111,37,0.09736842105263158,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,112,27,0.07105263157894737,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,439,22,0.05789473684210526,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,442,77,0.2026315789473684,0,False,0,0.0,0.435101206640309,0.435101206640309,0.0,0.448643819352159,0.448643819352159,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,443,61,0.16052631578947368,0,False,0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,444,71,0.1868421052631579,0,False,0,0.0,0.7269166142761578,0.7269166142761578,0.0,0.7476322798135234,0.7476322798135234,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,445,92,0.24210526315789474,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,446,37,0.09736842105263158,0,False,0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.38685280723454163,0.38685280723454163,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,447,84,0.22105263157894736,0,False,0,0.0,0.29762711257408586,0.29762711257408586,0.0,0.29515570005735875,0.29515570005735875,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,448,36,0.09473684210526316,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,449,29,0.07631578947368421,0,False,0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.25,0.25,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,450,60,0.15789473684210525,0,False,0,0.0,0.43067655807339306,0.43067655807339306,0.0,0.38685280723454163,0.38685280723454163,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,452,53,0.1394736842105263,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,453,36,0.09473684210526316,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,454,37,0.09736842105263158,0,False,0,0.0,0.9197207891481876,0.9197207891481876,0.0,0.9197207891481876,0.9197207891481876,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,456,34,0.08947368421052632,0,False,0,0.0,0.8772153153380493,0.8772153153380493,0.0,0.8503449055347546,0.8503449055347546,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,457,60,0.15789473684210525,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,458,66,0.1736842105263158,0,False,0,0.0,0.8772153153380493,0.8772153153380493,0.0,0.8772153153380493,0.8772153153380493,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,460,50,0.13157894736842105,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,461,13,0.034210526315789476,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,462,20,0.05263157894736842,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,464,41,0.10789473684210527,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,465,15,0.039473684210526314,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,466,15,0.039473684210526314,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,467,51,0.13421052631578947,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,468,44,0.11578947368421053,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,470,50,0.13157894736842105,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,471,50,0.13157894736842105,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,472,60,0.15789473684210525,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,473,42,0.11052631578947368,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,474,55,0.14473684210526316,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,478,33,0.0868421052631579,0,False,0,0.0,0.2890648263178879,0.2890648263178879,0.0,0.2890648263178879,0.2890648263178879,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,479,90,0.23684210526315788,0,False,0,0.0,0.4227898344066503,0.4227898344066503,0.0,0.4415801103577823,0.4415801103577823,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,480,20,0.05263157894736842,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,481,74,0.19473684210526315,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,482,22,0.05789473684210526,0,False,0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,485,22,0.05789473684210526,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,486,35,0.09210526315789473,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,487,27,0.07105263157894737,0,False,0,0.0,0.6309297535714575,0.6309297535714575,0.0,0.6309297535714575,0.6309297535714575,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,488,29,0.07631578947368421,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,489,17,0.04473684210526316,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,490,21,0.05526315789473684,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,491,26,0.06842105263157895,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,493,43,0.11315789473684211,0,False,0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.43067655807339306,0.43067655807339306,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,494,42,0.11052631578947368,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,497,40,0.10526315789473684,0,False,0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms2,498,43,0.11315789473684211,0,False,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3562071871080222,0.3562071871080222,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,0,128,0.3368421052631579,11,True,14,4.168079070577552,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,4,168,0.4421052631578947,14,True,18,4.767167561097542,0.227670248696953,0.227670248696953,0.0,0.227670248696953,0.227670248696953,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,5,169,0.44473684210526315,21,True,24,8.174374890235164,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,6,140,0.3684210526315789,14,True,16,5.1782449884585535,0.5429981723811245,0.5518331289811786,0.008834956600054178,0.5430667908374095,0.55744812840856,0.014381337571150454
fiqa,canonical,20,20,pre_pool_minmax,ms1,7,143,0.3763157894736842,11,True,16,5.749713979198741,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,9,192,0.5052631578947369,24,True,31,9.585085012551396,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,11,151,0.3973684210526316,6,True,8,2.3782364332990733,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,12,170,0.4473684210526316,33,True,48,20.979771350689187,0.4227898344066503,0.45749452618986164,0.03470469178321134,0.430624116386567,0.45749452618986164,0.026870409803294637
fiqa,canonical,20,20,pre_pool_minmax,ms1,13,181,0.4763157894736842,24,True,40,14.044744643608096,0.27894294565112987,0.2890648263178879,0.01012188066675801,0.27894294565112987,0.2890648263178879,0.01012188066675801
fiqa,canonical,20,20,pre_pool_minmax,ms1,14,132,0.3473684210526316,5,True,5,1.2672597462792292,1.0,1.0,0.0,1.0,1.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,16,135,0.35526315789473684,14,True,17,5.718676992748859,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,19,101,0.2657894736842105,0,True,2,0.4653778442322352,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,20,199,0.5236842105263158,42,True,58,24.63502618353314,0.38685280723454163,0.38685280723454163,0.0,0.31546487678572877,0.31546487678572877,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,21,162,0.4263157894736842,27,True,37,12.107192995015682,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,23,149,0.39210526315789473,15,True,29,9.968229290266285,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,25,207,0.5447368421052632,37,True,61,22.495806613079314,0.27023815442731974,0.25,-0.020238154427319743,0.26264953503719357,0.26264953503719357,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,27,139,0.36578947368421055,8,True,18,6.071725076468271,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,28,165,0.4342105263157895,20,True,27,9.402001649966747,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,30,152,0.4,8,True,12,3.856332207257809,0.35438919069682395,0.3434331967256086,-0.010955993971215328,0.3841032025833937,0.3841032025833937,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,31,115,0.3026315789473684,3,True,4,1.0203036383601285,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,32,145,0.3815789473684211,10,True,18,5.9084879839755535,0.3378624949709328,0.36132234196641605,0.023459846995483258,0.3514227382548962,0.3514227382548962,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,33,128,0.3368421052631579,7,True,15,4.345165983652105,0.7631539858737962,0.766433990956823,0.003280005083026727,0.7631539858737962,0.7631539858737962,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,35,161,0.4236842105263158,33,True,36,11.037995436186653,0.0,0.0,0.0,0.0,0.0,0.0
fiqa,canonical,20,20,pre_pool_minmax,ms1,36,189,0.49736842105263157,43,True,53,20.000918459048513,0.0,0.0,0.0,0.0,0.0,0.0
