dataset,pool_label,pool_size,query_id,pair,direction_1_rankers,direction_2_rankers,configuration
scidocs,canonical,20,78495383450e02c5fe817e408726134b3084905d,2a43d3905699927ace64e880fe9ba8a730e14be1|86e87db2dab958f1bd5877dc7d5b8105d6e31e46,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,9a67ef24bdbed0776d1bb0aa164c09cc029bbdd5|e031082787272dda2c11f59c3156862e77b25ebd,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,89d3ba75aaa04244ed2ebda1966c396aab8b49c4|9a67ef24bdbed0776d1bb0aa164c09cc029bbdd5,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,9a67ef24bdbed0776d1bb0aa164c09cc029bbdd5|cedfd39777d9a5e8bd68a9149c20f3e860483a40,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,49a19fe67d8ef941af598e87775112f0b3191091|9a67ef24bdbed0776d1bb0aa164c09cc029bbdd5,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,063e5be439030fd0ba54a9636d101aa6b8bc5d2a|9a67ef24bdbed0776d1bb0aa164c09cc029bbdd5,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,9a67ef24bdbed0776d1bb0aa164c09cc029bbdd5|a96c22dfecb3e549441ad8ffe670c7bd23461c6d,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,0c56c03a65a9c38561b2d6fd01e55dc80df357c3|1f25ed3c9707684cc0cdf3e8321c791bc7164147,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,0c56c03a65a9c38561b2d6fd01e55dc80df357c3|487203d0d87cc706ed90e40d3bc181e5779f1b87,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,1f25ed3c9707684cc0cdf3e8321c791bc7164147|dd41010faa2c848729bc79614f1846a2267f1904,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,487203d0d87cc706ed90e40d3bc181e5779f1b87|dd41010faa2c848729bc79614f1846a2267f1904,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,2bf8acb0bd8b0fde644b91c5dd4bef2e8119e61e|487203d0d87cc706ed90e40d3bc181e5779f1b87,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,063e5be439030fd0ba54a9636d101aa6b8bc5d2a|cc13fde0a91f4d618e6af66b49690702906316ae,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,295521cfe1a56458d53a58613de5fb92c97c5c23|4c5bddad70d30b0a57a5a8560a2406aabc65cfc0,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,295521cfe1a56458d53a58613de5fb92c97c5c23|94d5a251fc11e4b3b61210b383cde35b838cce41,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,487203d0d87cc706ed90e40d3bc181e5779f1b87|7d7cb08e751edb0b5519a041925f1f93200d0119,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,487203d0d87cc706ed90e40d3bc181e5779f1b87|8e048b335d01e1fa539dc22c50deeb7721c4e1ce,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,487203d0d87cc706ed90e40d3bc181e5779f1b87|5e9fafb0e70130417e04cf942a0a6f4b43ad583e,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,0bd261bac58d7633138350db3727d60be8a94f29|65cba5719e3980502116073b82620db8a0ebe406,tfidf,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,0674058618d04def58c79a0b28174301ef591433,1f25ed3c9707684cc0cdf3e8321c791bc7164147|5288d14f6a3937df5e10109d4e23d79b7ddf080f,tfidf,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,244fa023adbbff31806ded21d5b2f36afd3ff988|34d379ff7bf5464f17cdd5e4396488e2c849cb3c,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,244fa023adbbff31806ded21d5b2f36afd3ff988|c2ac213982e189e4ad4c7f60608914a489ec9051,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,08f410a5d6b2770e4630e3f90fb6f3e6b5bfc285|af25339054a73263643742ddd1468c8426592803,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,08f410a5d6b2770e4630e3f90fb6f3e6b5bfc285|ffca8d2320d8ae48a0ad39200f4db3a2324a8e57,bm25,minilm+tfidf,single_voter_vs_two_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,08f410a5d6b2770e4630e3f90fb6f3e6b5bfc285|244fa023adbbff31806ded21d5b2f36afd3ff988,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,08f410a5d6b2770e4630e3f90fb6f3e6b5bfc285|1532b1ceb90272770b9ad0cee8cd572164be658f,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,08f410a5d6b2770e4630e3f90fb6f3e6b5bfc285|b8a0cfa55b3393de4cc600d115cf6adb49bfa4ee,bm25,minilm+tfidf,single_voter_vs_two_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,08f410a5d6b2770e4630e3f90fb6f3e6b5bfc285|efc83fb3403d2b93c0712300cda423a850c72c31,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,08f410a5d6b2770e4630e3f90fb6f3e6b5bfc285|46a1931b4f9a885fffda35bbeacd26622b256534,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,1b2a8dc42d6eebc937c9642799a6de87985c3da6|af25339054a73263643742ddd1468c8426592803,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,1b2a8dc42d6eebc937c9642799a6de87985c3da6|ffca8d2320d8ae48a0ad39200f4db3a2324a8e57,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,1b2a8dc42d6eebc937c9642799a6de87985c3da6|6d461ac9c8df76b338465c6630c70476c9f9b019,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,1532b1ceb90272770b9ad0cee8cd572164be658f|1b2a8dc42d6eebc937c9642799a6de87985c3da6,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,1b2a8dc42d6eebc937c9642799a6de87985c3da6|7063f78639f7620f081895a14eb5a55a3b7c6057,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,1b2a8dc42d6eebc937c9642799a6de87985c3da6|b8a0cfa55b3393de4cc600d115cf6adb49bfa4ee,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,244fa023adbbff31806ded21d5b2f36afd3ff988|af25339054a73263643742ddd1468c8426592803,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,244fa023adbbff31806ded21d5b2f36afd3ff988|ffca8d2320d8ae48a0ad39200f4db3a2324a8e57,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,98d33cce6f90945549aaff9097d6d282688387f8|ffca8d2320d8ae48a0ad39200f4db3a2324a8e57,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,244fa023adbbff31806ded21d5b2f36afd3ff988|6d461ac9c8df76b338465c6630c70476c9f9b019,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,6d461ac9c8df76b338465c6630c70476c9f9b019|98d33cce6f90945549aaff9097d6d282688387f8,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,6d461ac9c8df76b338465c6630c70476c9f9b019|fc9b02a1c48f7f0578cc45cdd8a00ae91854aba4,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,1532b1ceb90272770b9ad0cee8cd572164be658f|244fa023adbbff31806ded21d5b2f36afd3ff988,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,1e1c462bbb9659e83b9c1b8bddc47767dbb18f20|244fa023adbbff31806ded21d5b2f36afd3ff988,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,244fa023adbbff31806ded21d5b2f36afd3ff988|7063f78639f7620f081895a14eb5a55a3b7c6057,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,244fa023adbbff31806ded21d5b2f36afd3ff988|d33d0140d8e36e23dfa88dfc40b837af44709533,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,244fa023adbbff31806ded21d5b2f36afd3ff988|d62332f6139a5db1f90a16bc9751657c02b43611,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,244fa023adbbff31806ded21d5b2f36afd3ff988|b8a0cfa55b3393de4cc600d115cf6adb49bfa4ee,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,7063f78639f7620f081895a14eb5a55a3b7c6057|98d33cce6f90945549aaff9097d6d282688387f8,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,98d33cce6f90945549aaff9097d6d282688387f8|a65e815895bed510c0549957ce6baa129c909813,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,16e8fd6f9ba842530e71e4d20446f3ba42b06842|98d33cce6f90945549aaff9097d6d282688387f8,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,98d33cce6f90945549aaff9097d6d282688387f8|d62332f6139a5db1f90a16bc9751657c02b43611,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,98d33cce6f90945549aaff9097d6d282688387f8|b8a0cfa55b3393de4cc600d115cf6adb49bfa4ee,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,98d33cce6f90945549aaff9097d6d282688387f8|ef2237aea4815107db8ed1cb62476ef30c4dfa47,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,98d33cce6f90945549aaff9097d6d282688387f8|9ff86ef08cbfe5f0ef15af42f62aea7673c62027,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,87982ff47c0614cf40204970208312abe943641f|98d33cce6f90945549aaff9097d6d282688387f8,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,7063f78639f7620f081895a14eb5a55a3b7c6057|fc9b02a1c48f7f0578cc45cdd8a00ae91854aba4,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,a65e815895bed510c0549957ce6baa129c909813|fc9b02a1c48f7f0578cc45cdd8a00ae91854aba4,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,16e8fd6f9ba842530e71e4d20446f3ba42b06842|fc9b02a1c48f7f0578cc45cdd8a00ae91854aba4,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,d62332f6139a5db1f90a16bc9751657c02b43611|fc9b02a1c48f7f0578cc45cdd8a00ae91854aba4,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,b8a0cfa55b3393de4cc600d115cf6adb49bfa4ee|fc9b02a1c48f7f0578cc45cdd8a00ae91854aba4,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,8a9b53ed0399a43f4cb9ed1b43791d7ec6483d43|fc9b02a1c48f7f0578cc45cdd8a00ae91854aba4,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,ef2237aea4815107db8ed1cb62476ef30c4dfa47|fc9b02a1c48f7f0578cc45cdd8a00ae91854aba4,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,02880c9ac973046bf8d2fc802fb7ee4fc60c193b|fc9b02a1c48f7f0578cc45cdd8a00ae91854aba4,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,87982ff47c0614cf40204970208312abe943641f|fc9b02a1c48f7f0578cc45cdd8a00ae91854aba4,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,f9ea177533fe3755f62737842c203bea2b2a8adc|fc9b02a1c48f7f0578cc45cdd8a00ae91854aba4,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,15ae0badc584a287fc51e5de46d1ef51495a2398|fc9b02a1c48f7f0578cc45cdd8a00ae91854aba4,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,23a7c8d9f142184d28e56b0751e172fef6539275,3056721cc51032f84791a2d7469601afb65b12ee|46a1931b4f9a885fffda35bbeacd26622b256534,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,21866c9fbbdba55a4f43692fdb38a2eb71c5c245|e2f66f200088e105bb5a96c43474dbf46b6e99a3,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,21866c9fbbdba55a4f43692fdb38a2eb71c5c245|acc5d4874a55895f3cf00dc7101f769725914241,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,acc5d4874a55895f3cf00dc7101f769725914241|e2f66f200088e105bb5a96c43474dbf46b6e99a3,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,e2f66f200088e105bb5a96c43474dbf46b6e99a3|f24a1af3bd8873920593786d81590d29520cfebc,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,a184ad99f07b76f2f10db7425250ebe938ee3720|e2f66f200088e105bb5a96c43474dbf46b6e99a3,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,bd5c67bf72da28a5f4bc06e58555683505d10ef1|e2f66f200088e105bb5a96c43474dbf46b6e99a3,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,a1c5a6438d3591819e730d8aecb776a52130c33d|f24a1af3bd8873920593786d81590d29520cfebc,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,a184ad99f07b76f2f10db7425250ebe938ee3720|ee4ae9d87438e4b39eccd2ff3b509a489587c2b2,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,bd5c67bf72da28a5f4bc06e58555683505d10ef1|ee4ae9d87438e4b39eccd2ff3b509a489587c2b2,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,4ffe6540cade360db97d316fbb50e63616f36f5d|ee4ae9d87438e4b39eccd2ff3b509a489587c2b2,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,db17a183cb220ae8473bf1b25d62d5ef6fcfeac7|ee4ae9d87438e4b39eccd2ff3b509a489587c2b2,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,317072c8b7213d884f5b2d4d3133368d17c412ab|ee4ae9d87438e4b39eccd2ff3b509a489587c2b2,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,a6c04f3ba5a59bdeedb042835c8278e0d80e81ff|ee4ae9d87438e4b39eccd2ff3b509a489587c2b2,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,76d7ddd030ef5ab4403a53caf2b46de89af71544|ee4ae9d87438e4b39eccd2ff3b509a489587c2b2,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,a1c5a6438d3591819e730d8aecb776a52130c33d|c6af28e992a1389114d4760c65ca258fc9cb74f9,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,a184ad99f07b76f2f10db7425250ebe938ee3720|a1c5a6438d3591819e730d8aecb776a52130c33d,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,a1c5a6438d3591819e730d8aecb776a52130c33d|bd5c67bf72da28a5f4bc06e58555683505d10ef1,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,7a3baa27c860d5c19672581b5b45a65a39b19cb6|a184ad99f07b76f2f10db7425250ebe938ee3720,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,7a3baa27c860d5c19672581b5b45a65a39b19cb6|bd5c67bf72da28a5f4bc06e58555683505d10ef1,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,520676110b3f7be99f170fe36d4aec1d9c2040a8|c6af28e992a1389114d4760c65ca258fc9cb74f9,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,4ffe6540cade360db97d316fbb50e63616f36f5d|c6af28e992a1389114d4760c65ca258fc9cb74f9,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,c6af28e992a1389114d4760c65ca258fc9cb74f9|db17a183cb220ae8473bf1b25d62d5ef6fcfeac7,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,520676110b3f7be99f170fe36d4aec1d9c2040a8|a184ad99f07b76f2f10db7425250ebe938ee3720,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,520676110b3f7be99f170fe36d4aec1d9c2040a8|bd5c67bf72da28a5f4bc06e58555683505d10ef1,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,442a209e48c365076825198846cf7ec4761f3463|a184ad99f07b76f2f10db7425250ebe938ee3720,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,a184ad99f07b76f2f10db7425250ebe938ee3720|aaf7be312dd3d22b032cbbf9530ad56bf8e7800b,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,4ffe6540cade360db97d316fbb50e63616f36f5d|a184ad99f07b76f2f10db7425250ebe938ee3720,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,2254a9c8e0a3d753ce25d4049e063e0e9611f377|a184ad99f07b76f2f10db7425250ebe938ee3720,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,a184ad99f07b76f2f10db7425250ebe938ee3720|db17a183cb220ae8473bf1b25d62d5ef6fcfeac7,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,73ef059add8471751f661d78a0c1b0ee0dc62a19|a184ad99f07b76f2f10db7425250ebe938ee3720,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,267019eeb62735664528139a7247eaffee21fd20|a184ad99f07b76f2f10db7425250ebe938ee3720,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,15ccced6040f1c65304cb3e18757eecc764fdeab|a184ad99f07b76f2f10db7425250ebe938ee3720,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,a184ad99f07b76f2f10db7425250ebe938ee3720|f9caa828cc99bdfb1f42b255136d9c78ee9a1f1a,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,442a209e48c365076825198846cf7ec4761f3463|bd5c67bf72da28a5f4bc06e58555683505d10ef1,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,442a209e48c365076825198846cf7ec4761f3463|76d7ddd030ef5ab4403a53caf2b46de89af71544,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,aaf7be312dd3d22b032cbbf9530ad56bf8e7800b|bd5c67bf72da28a5f4bc06e58555683505d10ef1,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,4ffe6540cade360db97d316fbb50e63616f36f5d|bd5c67bf72da28a5f4bc06e58555683505d10ef1,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,146bae5cc033f0425d82aa98bcb90ce4ca794a88|bd5c67bf72da28a5f4bc06e58555683505d10ef1,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,2254a9c8e0a3d753ce25d4049e063e0e9611f377|bd5c67bf72da28a5f4bc06e58555683505d10ef1,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,bd5c67bf72da28a5f4bc06e58555683505d10ef1|db17a183cb220ae8473bf1b25d62d5ef6fcfeac7,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,73ef059add8471751f661d78a0c1b0ee0dc62a19|bd5c67bf72da28a5f4bc06e58555683505d10ef1,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,267019eeb62735664528139a7247eaffee21fd20|bd5c67bf72da28a5f4bc06e58555683505d10ef1,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,15ccced6040f1c65304cb3e18757eecc764fdeab|bd5c67bf72da28a5f4bc06e58555683505d10ef1,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,bd5c67bf72da28a5f4bc06e58555683505d10ef1|f9caa828cc99bdfb1f42b255136d9c78ee9a1f1a,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,872085b4f62b02913fdab640547741d07fac3cbb|bd5c67bf72da28a5f4bc06e58555683505d10ef1,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,146bae5cc033f0425d82aa98bcb90ce4ca794a88|4ffe6540cade360db97d316fbb50e63616f36f5d,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,146bae5cc033f0425d82aa98bcb90ce4ca794a88|73ef059add8471751f661d78a0c1b0ee0dc62a19,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,146bae5cc033f0425d82aa98bcb90ce4ca794a88|267019eeb62735664528139a7247eaffee21fd20,bm25,minilm,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,146bae5cc033f0425d82aa98bcb90ce4ca794a88|872085b4f62b02913fdab640547741d07fac3cbb,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,c286ba73f645535d19e085bdaa713a0bb9cb1ddc|db17a183cb220ae8473bf1b25d62d5ef6fcfeac7,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,872085b4f62b02913fdab640547741d07fac3cbb|db17a183cb220ae8473bf1b25d62d5ef6fcfeac7,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,267019eeb62735664528139a7247eaffee21fd20|872085b4f62b02913fdab640547741d07fac3cbb,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,15ccced6040f1c65304cb3e18757eecc764fdeab|872085b4f62b02913fdab640547741d07fac3cbb,bm25,tfidf,single_voter_vs_single_voter
scidocs,task1_larger,50,ee6b940d3ae36f9b124586b15a49cec45f24b90a,872085b4f62b02913fdab640547741d07fac3cbb|f9caa828cc99bdfb1f42b255136d9c78ee9a1f1a,bm25,tfidf,single_voter_vs_single_voter
