dataset,query_id,provider,model,prompt,orientation,judgment_mode,policy,repair,ndcg_at_k,delta_vs_unrepaired,is_cyclic,fas_weight_removed,cell_status,source
hotpotqa,5a87ab905542996e4f3088c1,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a87ab905542996e4f3088c1,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a87ab905542996e4f3088c1,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a87ab905542996e4f3088c1,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.6309297535714575,-0.36907024642854247,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.6309297535714575,-0.36907024642854247,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.6309297535714575,-0.36907024642854247,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.5,-0.5,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.6309297535714575,-0.36907024642854247,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.6309297535714575,-0.36907024642854247,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.6309297535714575,-0.36907024642854247,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.6309297535714575,-0.36907024642854247,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.6309297535714575,-0.36907024642854247,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.6309297535714575,-0.36907024642854247,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7bbb64554299042af8f7cc,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a7166395542994082a3e814,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a877e5d5542993e715abf7d,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3b0bf5542992ade7c6e39,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.9197207891481876,0.06937588361343294,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.8772153153380493,0.026870409803294693,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.9197207891481876,0.06937588361343294,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.8503449055347546,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.8503449055347546,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.8503449055347546,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.5437713091520254,-0.3065735963827292,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.9197207891481876,0.06937588361343294,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.9197207891481876,0.06937588361343294,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.9197207891481876,0.06937588361343294,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.9197207891481876,0.06937588361343294,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.8503449055347546,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.9197207891481876,0.06937588361343294,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab56e32554299637185c594,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.43067655807339306,0.07446937096537087,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.43067655807339306,0.07446937096537087,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.43067655807339306,0.07446937096537087,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.3562071871080222,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.3562071871080222,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.3562071871080222,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.6309297535714575,0.27472256646343535,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.43067655807339306,0.07446937096537087,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.38685280723454163,0.030645620126519446,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.38685280723454163,0.030645620126519446,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.38685280723454163,0.030645620126519446,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.43067655807339306,0.07446937096537087,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.38685280723454163,0.030645620126519446,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab6d09255429954757d337d,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a75e05c55429976ec32bc5f,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ab3e45655429976abd1bcd4,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5ae0d4c9554299603e418468,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a8133725542995ce29dcbdb,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.6309297535714575,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
hotpotqa,5a8133725542995ce29dcbdb,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.6309297535714575,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
