dataset,query_id,provider,model,prompt,orientation,judgment_mode,top_k,n_candidates,n_judgments,is_cyclic,n_cycles,n_scc,largest_scc,has_qrels,cell_status,policy,repair,fas_weight_removed,exact_status,ndcg_at_k,n_calls,token_cost,utility
scidocs,b8397b4418bb1d576210d9a39d44725d6ffb2a44,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,8,True,complete,exact_balance,exact,3.0,optimal,0.9512312000626861,105,,0.9512312000626861
scidocs,b8397b4418bb1d576210d9a39d44725d6ffb2a44,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,8,True,complete,hybrid_exact_copeland_a03,exact,3.0,optimal,0.9512312000626861,105,,0.9512312000626861
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,unrepaired_copeland,none,0.0,,1.0,105,,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,unrepaired_balance,none,0.0,,1.0,105,,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,105,,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,greedy_copeland,greedy,8.0,,1.0,105,,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,greedy_balance,greedy,8.0,,1.0,105,,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,hybrid_greedy_copeland_a03,greedy,8.0,,1.0,105,,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,exact_copeland,exact,5.0,optimal,1.0,105,,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,exact_balance,exact,5.0,optimal,1.0,105,,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,hybrid_exact_copeland_a03,exact,5.0,optimal,1.0,105,,1.0
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,unrepaired_copeland,none,0.0,,1.0,105,,1.0
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,unrepaired_balance,none,0.0,,1.0,105,,1.0
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,105,,1.0
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,greedy_copeland,greedy,2.0,,1.0,105,,1.0
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,greedy_balance,greedy,2.0,,1.0,105,,1.0
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,hybrid_greedy_copeland_a03,greedy,2.0,,1.0,105,,1.0
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,exact_copeland,exact,2.0,optimal,1.0,105,,1.0
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,exact_balance,exact,2.0,optimal,1.0,105,,1.0
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,hybrid_exact_copeland_a03,exact,2.0,optimal,1.0,105,,1.0
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,False,0,15,1,True,complete,unrepaired_copeland,none,0.0,,0.9747429528567879,105,,0.9747429528567879
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,False,0,15,1,True,complete,unrepaired_balance,none,0.0,,0.9747429528567879,105,,0.9747429528567879
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,False,0,15,1,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,0.9747429528567879,105,,0.9747429528567879
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,False,0,15,1,True,complete,greedy_copeland,greedy,0.0,,0.9747429528567879,105,,0.9747429528567879
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,False,0,15,1,True,complete,greedy_balance,greedy,0.0,,0.9747429528567879,105,,0.9747429528567879
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,False,0,15,1,True,complete,hybrid_greedy_copeland_a03,greedy,0.0,,0.9747429528567879,105,,0.9747429528567879
scidocs,c05ae45c262b270df1e99a32efa35036aae8d950,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,unrepaired_copeland,none,0.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,c05ae45c262b270df1e99a32efa35036aae8d950,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,unrepaired_balance,none,0.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,c05ae45c262b270df1e99a32efa35036aae8d950,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,c05ae45c262b270df1e99a32efa35036aae8d950,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,greedy_copeland,greedy,14.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,c05ae45c262b270df1e99a32efa35036aae8d950,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,greedy_balance,greedy,14.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,c05ae45c262b270df1e99a32efa35036aae8d950,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,hybrid_greedy_copeland_a03,greedy,14.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,c05ae45c262b270df1e99a32efa35036aae8d950,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,exact_copeland,exact,4.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,c05ae45c262b270df1e99a32efa35036aae8d950,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,exact_balance,exact,4.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,c05ae45c262b270df1e99a32efa35036aae8d950,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,hybrid_exact_copeland_a03,exact,4.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,unrepaired_copeland,none,0.0,,1.0,105,,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,unrepaired_balance,none,0.0,,1.0,105,,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,105,,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,greedy_copeland,greedy,5.0,,1.0,105,,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,greedy_balance,greedy,5.0,,1.0,105,,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,hybrid_greedy_copeland_a03,greedy,5.0,,1.0,105,,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,exact_copeland,exact,2.0,optimal,1.0,105,,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,exact_balance,exact,2.0,optimal,1.0,105,,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,hybrid_exact_copeland_a03,exact,2.0,optimal,1.0,105,,1.0
scidocs,c4e76b318149a106563d53892dde801a37a637cc,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,unrepaired_copeland,none,0.0,,1.0,105,,1.0
scidocs,c4e76b318149a106563d53892dde801a37a637cc,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,unrepaired_balance,none,0.0,,1.0,105,,1.0
scidocs,c4e76b318149a106563d53892dde801a37a637cc,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,105,,1.0
scidocs,c4e76b318149a106563d53892dde801a37a637cc,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,greedy_copeland,greedy,3.0,,1.0,105,,1.0
scidocs,c4e76b318149a106563d53892dde801a37a637cc,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,greedy_balance,greedy,3.0,,1.0,105,,1.0
scidocs,c4e76b318149a106563d53892dde801a37a637cc,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,hybrid_greedy_copeland_a03,greedy,3.0,,1.0,105,,1.0
scidocs,c4e76b318149a106563d53892dde801a37a637cc,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,exact_copeland,exact,1.0,optimal,1.0,105,,1.0
scidocs,c4e76b318149a106563d53892dde801a37a637cc,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,exact_balance,exact,1.0,optimal,1.0,105,,1.0
scidocs,c4e76b318149a106563d53892dde801a37a637cc,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,hybrid_exact_copeland_a03,exact,1.0,optimal,1.0,105,,1.0
scidocs,dc344ea8e993584b924522d95febaeb74de2ad30,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,unrepaired_copeland,none,0.0,,0.975788054854922,105,,0.975788054854922
scidocs,dc344ea8e993584b924522d95febaeb74de2ad30,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,unrepaired_balance,none,0.0,,0.975788054854922,105,,0.975788054854922
scidocs,dc344ea8e993584b924522d95febaeb74de2ad30,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,0.975788054854922,105,,0.975788054854922
scidocs,dc344ea8e993584b924522d95febaeb74de2ad30,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,greedy_copeland,greedy,6.0,,0.9708923176105698,105,,0.9708923176105698
scidocs,dc344ea8e993584b924522d95febaeb74de2ad30,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,greedy_balance,greedy,6.0,,0.9708923176105698,105,,0.9708923176105698
scidocs,dc344ea8e993584b924522d95febaeb74de2ad30,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,hybrid_greedy_copeland_a03,greedy,6.0,,0.975788054854922,105,,0.975788054854922
scidocs,dc344ea8e993584b924522d95febaeb74de2ad30,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,exact_copeland,exact,3.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,dc344ea8e993584b924522d95febaeb74de2ad30,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,exact_balance,exact,3.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,dc344ea8e993584b924522d95febaeb74de2ad30,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,hybrid_exact_copeland_a03,exact,3.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,e5adfc2f23602a5256e89b84615e1434e5375f0e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,5,True,complete,unrepaired_copeland,none,0.0,,0.9512312000626861,105,,0.9512312000626861
scidocs,e5adfc2f23602a5256e89b84615e1434e5375f0e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,5,True,complete,unrepaired_balance,none,0.0,,0.9512312000626861,105,,0.9512312000626861
scidocs,e5adfc2f23602a5256e89b84615e1434e5375f0e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,5,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,0.9512312000626861,105,,0.9512312000626861
scidocs,e5adfc2f23602a5256e89b84615e1434e5375f0e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,5,True,complete,greedy_copeland,greedy,5.0,,0.943473299121064,105,,0.943473299121064
scidocs,e5adfc2f23602a5256e89b84615e1434e5375f0e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,5,True,complete,greedy_balance,greedy,5.0,,0.943473299121064,105,,0.943473299121064
scidocs,e5adfc2f23602a5256e89b84615e1434e5375f0e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,5,True,complete,hybrid_greedy_copeland_a03,greedy,5.0,,0.9512312000626861,105,,0.9512312000626861
scidocs,e5adfc2f23602a5256e89b84615e1434e5375f0e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,5,True,complete,exact_copeland,exact,2.0,optimal,0.9512312000626861,105,,0.9512312000626861
scidocs,e5adfc2f23602a5256e89b84615e1434e5375f0e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,5,True,complete,exact_balance,exact,2.0,optimal,0.9512312000626861,105,,0.9512312000626861
scidocs,e5adfc2f23602a5256e89b84615e1434e5375f0e,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,5,True,complete,hybrid_exact_copeland_a03,exact,2.0,optimal,0.9512312000626861,105,,0.9512312000626861
scidocs,e642d6014a5762128a28f85dae2228826e682974,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,unrepaired_copeland,none,0.0,,1.0,105,,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,unrepaired_balance,none,0.0,,1.0,105,,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,105,,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,greedy_copeland,greedy,4.0,,1.0,105,,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,greedy_balance,greedy,4.0,,1.0,105,,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,hybrid_greedy_copeland_a03,greedy,4.0,,1.0,105,,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,exact_copeland,exact,2.0,optimal,1.0,105,,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,exact_balance,exact,2.0,optimal,1.0,105,,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,hybrid_exact_copeland_a03,exact,2.0,optimal,1.0,105,,1.0
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,False,0,15,1,True,complete,unrepaired_copeland,none,0.0,,1.0,105,,1.0
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,False,0,15,1,True,complete,unrepaired_balance,none,0.0,,1.0,105,,1.0
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,False,0,15,1,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,105,,1.0
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,False,0,15,1,True,complete,greedy_copeland,greedy,0.0,,1.0,105,,1.0
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,False,0,15,1,True,complete,greedy_balance,greedy,0.0,,1.0,105,,1.0
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,False,0,15,1,True,complete,hybrid_greedy_copeland_a03,greedy,0.0,,1.0,105,,1.0
hotpotqa,5a7283355542991f9a20c4b1,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,8,3,True,complete,unrepaired_copeland,none,0.0,,1.0,45,,1.0
hotpotqa,5a7283355542991f9a20c4b1,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,8,3,True,complete,unrepaired_balance,none,0.0,,1.0,45,,1.0
hotpotqa,5a7283355542991f9a20c4b1,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,8,3,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,45,,1.0
hotpotqa,5a7283355542991f9a20c4b1,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,8,3,True,complete,greedy_copeland,greedy,1.0,,1.0,45,,1.0
hotpotqa,5a7283355542991f9a20c4b1,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,8,3,True,complete,greedy_balance,greedy,1.0,,1.0,45,,1.0
hotpotqa,5a7283355542991f9a20c4b1,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,8,3,True,complete,hybrid_greedy_copeland_a03,greedy,1.0,,1.0,45,,1.0
hotpotqa,5a7283355542991f9a20c4b1,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,8,3,True,complete,exact_copeland,exact,1.0,optimal,1.0,45,,1.0
hotpotqa,5a7283355542991f9a20c4b1,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,8,3,True,complete,exact_balance,exact,1.0,optimal,1.0,45,,1.0
hotpotqa,5a7283355542991f9a20c4b1,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,8,3,True,complete,hybrid_exact_copeland_a03,exact,1.0,optimal,1.0,45,,1.0
hotpotqa,5a72b8de5542994cef4bc3df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,unrepaired_copeland,none,0.0,,1.0,45,,1.0
hotpotqa,5a72b8de5542994cef4bc3df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,unrepaired_balance,none,0.0,,1.0,45,,1.0
hotpotqa,5a72b8de5542994cef4bc3df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,45,,1.0
hotpotqa,5a72b8de5542994cef4bc3df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,greedy_copeland,greedy,2.0,,1.0,45,,1.0
hotpotqa,5a72b8de5542994cef4bc3df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,greedy_balance,greedy,2.0,,1.0,45,,1.0
hotpotqa,5a72b8de5542994cef4bc3df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,hybrid_greedy_copeland_a03,greedy,2.0,,1.0,45,,1.0
hotpotqa,5a72b8de5542994cef4bc3df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,exact_copeland,exact,2.0,optimal,1.0,45,,1.0
hotpotqa,5a72b8de5542994cef4bc3df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,exact_balance,exact,2.0,optimal,1.0,45,,1.0
hotpotqa,5a72b8de5542994cef4bc3df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,hybrid_exact_copeland_a03,exact,2.0,optimal,1.0,45,,1.0
hotpotqa,5a7a1b845542990783324e5f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,False,0,10,1,True,complete,unrepaired_copeland,none,0.0,,1.0,45,,1.0
hotpotqa,5a7a1b845542990783324e5f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,False,0,10,1,True,complete,unrepaired_balance,none,0.0,,1.0,45,,1.0
hotpotqa,5a7a1b845542990783324e5f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,False,0,10,1,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,45,,1.0
hotpotqa,5a7a1b845542990783324e5f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,False,0,10,1,True,complete,greedy_copeland,greedy,0.0,,1.0,45,,1.0
hotpotqa,5a7a1b845542990783324e5f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,False,0,10,1,True,complete,greedy_balance,greedy,0.0,,1.0,45,,1.0
hotpotqa,5a7a1b845542990783324e5f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,False,0,10,1,True,complete,hybrid_greedy_copeland_a03,greedy,0.0,,1.0,45,,1.0
hotpotqa,5a7cb9b95542990527d55515,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,unrepaired_copeland,none,0.0,,1.0,45,,1.0
hotpotqa,5a7cb9b95542990527d55515,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,unrepaired_balance,none,0.0,,1.0,45,,1.0
hotpotqa,5a7cb9b95542990527d55515,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,45,,1.0
hotpotqa,5a7cb9b95542990527d55515,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,greedy_copeland,greedy,5.0,,1.0,45,,1.0
hotpotqa,5a7cb9b95542990527d55515,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,greedy_balance,greedy,5.0,,1.0,45,,1.0
hotpotqa,5a7cb9b95542990527d55515,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,hybrid_greedy_copeland_a03,greedy,5.0,,1.0,45,,1.0
hotpotqa,5a7cb9b95542990527d55515,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,exact_copeland,exact,1.0,optimal,1.0,45,,1.0
hotpotqa,5a7cb9b95542990527d55515,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,exact_balance,exact,1.0,optimal,1.0,45,,1.0
hotpotqa,5a7cb9b95542990527d55515,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,True,-1,6,5,True,complete,hybrid_exact_copeland_a03,exact,1.0,optimal,1.0,45,,1.0
hotpotqa,5a866b5b554299211dda2b23,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,False,0,10,1,True,complete,unrepaired_copeland,none,0.0,,1.0,45,,1.0
hotpotqa,5a866b5b554299211dda2b23,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,False,0,10,1,True,complete,unrepaired_balance,none,0.0,,1.0,45,,1.0
hotpotqa,5a866b5b554299211dda2b23,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,False,0,10,1,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,45,,1.0
hotpotqa,5a866b5b554299211dda2b23,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,False,0,10,1,True,complete,greedy_copeland,greedy,0.0,,1.0,45,,1.0
hotpotqa,5a866b5b554299211dda2b23,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,False,0,10,1,True,complete,greedy_balance,greedy,0.0,,1.0,45,,1.0
hotpotqa,5a866b5b554299211dda2b23,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,10,45,False,0,10,1,True,complete,hybrid_greedy_copeland_a03,greedy,0.0,,1.0,45,,1.0
