dataset,vote_regime,query_id,provider,policy,n_candidates,pairs_expected,pairs_used,pairs_missing_from_cache,pairs_excluded_no_raw_text,pairs_excluded_response_quality,pairs_excluded_fwd_rev_disagreement,pairs_excluded_retry_policy,usable,is_cyclic,n_sccs,largest_scc_size,n_edges_removed,unrepaired_ndcg,repaired_ndcg,delta_ndcg,help,harm,inactive
bright,ms1_drop_mutual,biology:15,azure,P4,9,36,36,0,0,0,0,0,True,True,7,3,1,1.0,1.0,0.0,False,False,True
bright,ms1_drop_mutual,biology:16,azure,P4,7,21,21,0,0,0,0,0,True,False,7,1,0,0.0,0.0,0.0,False,False,True
bright,ms1_drop_mutual,biology:17,azure,P4,10,45,45,0,0,0,0,0,True,False,10,1,0,0.9963488021549354,0.9963488021549354,0.0,False,False,True
bright,ms1_drop_mutual,biology:18,azure,P4,10,45,45,0,0,0,0,0,True,True,5,6,6,0.0,0.0,0.0,False,False,True
bright,ms1_drop_mutual,biology:19,azure,P4,10,45,45,0,0,0,0,0,True,True,7,4,2,1.0,1.0,0.0,False,False,True
bright,ms1_drop_mutual,biology:20,azure,P4,8,28,28,0,0,0,0,0,True,False,8,1,0,1.0,1.0,0.0,False,False,True
bright,ms1_drop_mutual,biology:21,azure,P4,10,45,45,0,0,0,0,0,True,False,10,1,0,1.0,1.0,0.0,False,False,True
bright,ms1_drop_mutual,biology:22,azure,P4,10,45,45,0,0,0,0,0,True,True,6,5,4,1.0,1.0,0.0,False,False,True
bright,ms1_drop_mutual,biology:23,azure,P4,7,21,21,0,0,0,0,0,True,False,7,1,0,0.0,0.0,0.0,False,False,True
bright,ms1_drop_mutual,biology:24,azure,P4,10,45,45,0,0,0,0,0,True,True,7,4,2,1.0,1.0,0.0,False,False,True
