dataset,query_id,method,preference_source,preference_source_note,n_nodes,n_edges,graph_density,n_sccs,largest_scc,is_cyclic,n_non_trivial_sccs,scc_cycle_burden,fas_weight_removed,fas_n_edges_removed,graph_ref_bew_pre,graph_ref_bew_post,graph_ref_pic_pre,graph_ref_pic_post,n_eval_candidates,primary_metric,backward_edge_weight,pairwise_inconsistency,kendall_tau,kendall_tau_legacy,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,pairwise_accuracy,runtime_pref_gen_s,runtime_graph_build_s,runtime_cycle_detect_s,runtime_fas_solver_s,runtime_ranking_s,runtime_evaluation_s,runtime_total_s
scidocs,11f7d9b2017abd46c756df533618d2c4326fd3cb,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.447619,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000111,2.1e-05,0.00042,5.4e-05,0.000912,0.002803
scidocs,7a373793804ea9813d64641919e14841f927c38f,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.409524,1.0,1.0,0.25,1.0,1.0,8.6e-05,8.2e-05,2e-05,0.000471,2e-05,0.00098,0.002939
scidocs,7a373793804ea9813d64641919e14841f927c38f,borda,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.409524,1.0,1.0,0.25,1.0,1.0,8.6e-05,8.2e-05,2e-05,0.000471,1.3e-05,0.00098,0.002939
scidocs,7a373793804ea9813d64641919e14841f927c38f,pagerank,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.421053,0.485714,1.0,1.0,0.25,1.0,1.0,8.6e-05,8.2e-05,2e-05,0.000471,0.000973,0.00098,0.002939
scidocs,7a373793804ea9813d64641919e14841f927c38f,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.421053,0.485714,1.0,1.0,0.25,1.0,1.0,8.6e-05,8.2e-05,2e-05,0.000471,4e-05,0.00098,0.002939
scidocs,7a373793804ea9813d64641919e14841f927c38f,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.409524,1.0,1.0,0.25,1.0,1.0,8.6e-05,8.2e-05,2e-05,0.000471,2.7e-05,0.00098,0.002939
scidocs,7a373793804ea9813d64641919e14841f927c38f,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.409524,1.0,1.0,0.25,1.0,1.0,8.6e-05,8.2e-05,2e-05,0.000471,1.9e-05,0.00098,0.002939
scidocs,7a373793804ea9813d64641919e14841f927c38f,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.542857,1.0,1.0,0.25,1.0,1.0,8.6e-05,8.2e-05,2e-05,0.000471,3.6e-05,0.00098,0.002939
scidocs,7a373793804ea9813d64641919e14841f927c38f,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.409524,1.0,1.0,0.25,1.0,1.0,8.6e-05,8.2e-05,2e-05,0.000471,3.8e-05,0.00098,0.002939
scidocs,7a373793804ea9813d64641919e14841f927c38f,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.409524,1.0,1.0,0.25,1.0,1.0,8.6e-05,8.2e-05,2e-05,0.000471,3e-05,0.00098,0.002939
scidocs,7a373793804ea9813d64641919e14841f927c38f,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.409524,1.0,1.0,0.25,1.0,1.0,8.6e-05,8.2e-05,2e-05,0.000471,2.7e-05,0.00098,0.002939
scidocs,7a373793804ea9813d64641919e14841f927c38f,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.409524,1.0,1.0,0.25,1.0,1.0,8.6e-05,8.2e-05,2e-05,0.000471,2.2e-05,0.00098,0.002939
scidocs,7a373793804ea9813d64641919e14841f927c38f,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.542857,1.0,1.0,0.25,1.0,1.0,8.6e-05,8.2e-05,2e-05,0.000471,5.5e-05,0.00098,0.002939
scidocs,824ca251d71258bdac66af55966b8ce39cf3042f,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,9e-05,7.8e-05,1.8e-05,0.000405,1.9e-05,0.000943,0.002845
scidocs,824ca251d71258bdac66af55966b8ce39cf3042f,borda,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,9e-05,7.8e-05,1.8e-05,0.000405,1.2e-05,0.000943,0.002845
scidocs,824ca251d71258bdac66af55966b8ce39cf3042f,pagerank,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.4,0.485714,1.0,1.0,0.25,1.0,1.0,9e-05,7.8e-05,1.8e-05,0.000405,0.000993,0.000943,0.002845
scidocs,824ca251d71258bdac66af55966b8ce39cf3042f,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.4,0.485714,1.0,1.0,0.25,1.0,1.0,9e-05,7.8e-05,1.8e-05,0.000405,3.7e-05,0.000943,0.002845
scidocs,824ca251d71258bdac66af55966b8ce39cf3042f,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,9e-05,7.8e-05,1.8e-05,0.000405,2.6e-05,0.000943,0.002845
scidocs,824ca251d71258bdac66af55966b8ce39cf3042f,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,9e-05,7.8e-05,1.8e-05,0.000405,1.8e-05,0.000943,0.002845
scidocs,824ca251d71258bdac66af55966b8ce39cf3042f,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.333333,1.0,1.0,0.25,1.0,1.0,9e-05,7.8e-05,1.8e-05,0.000405,3.4e-05,0.000943,0.002845
scidocs,824ca251d71258bdac66af55966b8ce39cf3042f,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,9e-05,7.8e-05,1.8e-05,0.000405,3.6e-05,0.000943,0.002845
scidocs,824ca251d71258bdac66af55966b8ce39cf3042f,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,9e-05,7.8e-05,1.8e-05,0.000405,3e-05,0.000943,0.002845
scidocs,824ca251d71258bdac66af55966b8ce39cf3042f,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,9e-05,7.8e-05,1.8e-05,0.000405,2.5e-05,0.000943,0.002845
scidocs,824ca251d71258bdac66af55966b8ce39cf3042f,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,9e-05,7.8e-05,1.8e-05,0.000405,2.7e-05,0.000943,0.002845
scidocs,824ca251d71258bdac66af55966b8ce39cf3042f,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.333333,1.0,1.0,0.25,1.0,1.0,9e-05,7.8e-05,1.8e-05,0.000405,5.4e-05,0.000943,0.002845
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.428571,1.0,1.0,0.25,1.0,1.0,8.6e-05,7.7e-05,1.9e-05,0.000407,1.9e-05,0.000925,0.002761
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,borda,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.428571,1.0,1.0,0.25,1.0,1.0,8.6e-05,7.7e-05,1.9e-05,0.000407,1.8e-05,0.000925,0.002761
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,pagerank,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.389474,0.485714,1.0,1.0,0.25,1.0,1.0,8.6e-05,7.7e-05,1.9e-05,0.000407,0.000917,0.000925,0.002761
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.389474,0.485714,1.0,1.0,0.25,1.0,1.0,8.6e-05,7.7e-05,1.9e-05,0.000407,4e-05,0.000925,0.002761
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.428571,1.0,1.0,0.25,1.0,1.0,8.6e-05,7.7e-05,1.9e-05,0.000407,3.1e-05,0.000925,0.002761
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.428571,1.0,1.0,0.25,1.0,1.0,8.6e-05,7.7e-05,1.9e-05,0.000407,1.8e-05,0.000925,0.002761
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.52381,1.0,1.0,0.25,1.0,1.0,8.6e-05,7.7e-05,1.9e-05,0.000407,3.5e-05,0.000925,0.002761
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.428571,1.0,1.0,0.25,1.0,1.0,8.6e-05,7.7e-05,1.9e-05,0.000407,3.7e-05,0.000925,0.002761
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.428571,1.0,1.0,0.25,1.0,1.0,8.6e-05,7.7e-05,1.9e-05,0.000407,3.1e-05,0.000925,0.002761
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.428571,1.0,1.0,0.25,1.0,1.0,8.6e-05,7.7e-05,1.9e-05,0.000407,2.6e-05,0.000925,0.002761
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.428571,1.0,1.0,0.25,1.0,1.0,8.6e-05,7.7e-05,1.9e-05,0.000407,2e-05,0.000925,0.002761
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.52381,1.0,1.0,0.25,1.0,1.0,8.6e-05,7.7e-05,1.9e-05,0.000407,5.5e-05,0.000925,0.002761
scidocs,a644a3ab091cc30897a707997c43fd4e5dc395b5,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.390476,1.0,1.0,0.25,1.0,1.0,9.4e-05,0.000116,2e-05,0.000402,1.9e-05,0.000923,0.002843
scidocs,a644a3ab091cc30897a707997c43fd4e5dc395b5,borda,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.390476,1.0,1.0,0.25,1.0,1.0,9.4e-05,0.000116,2e-05,0.000402,1.2e-05,0.000923,0.002843
scidocs,a644a3ab091cc30897a707997c43fd4e5dc395b5,pagerank,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.484211,0.485714,1.0,1.0,0.25,1.0,1.0,9.4e-05,0.000116,2e-05,0.000402,0.000974,0.000923,0.002843
scidocs,a644a3ab091cc30897a707997c43fd4e5dc395b5,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.484211,0.485714,1.0,1.0,0.25,1.0,1.0,9.4e-05,0.000116,2e-05,0.000402,3.7e-05,0.000923,0.002843
scidocs,a644a3ab091cc30897a707997c43fd4e5dc395b5,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.390476,1.0,1.0,0.25,1.0,1.0,9.4e-05,0.000116,2e-05,0.000402,2.4e-05,0.000923,0.002843
scidocs,a644a3ab091cc30897a707997c43fd4e5dc395b5,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.390476,1.0,1.0,0.25,1.0,1.0,9.4e-05,0.000116,2e-05,0.000402,1.8e-05,0.000923,0.002843
scidocs,a644a3ab091cc30897a707997c43fd4e5dc395b5,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.561905,1.0,1.0,0.25,1.0,1.0,9.4e-05,0.000116,2e-05,0.000402,3.4e-05,0.000923,0.002843
scidocs,a644a3ab091cc30897a707997c43fd4e5dc395b5,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.390476,1.0,1.0,0.25,1.0,1.0,9.4e-05,0.000116,2e-05,0.000402,3.8e-05,0.000923,0.002843
scidocs,a644a3ab091cc30897a707997c43fd4e5dc395b5,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.390476,1.0,1.0,0.25,1.0,1.0,9.4e-05,0.000116,2e-05,0.000402,3e-05,0.000923,0.002843
scidocs,a644a3ab091cc30897a707997c43fd4e5dc395b5,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.390476,1.0,1.0,0.25,1.0,1.0,9.4e-05,0.000116,2e-05,0.000402,2.6e-05,0.000923,0.002843
scidocs,a644a3ab091cc30897a707997c43fd4e5dc395b5,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.390476,1.0,1.0,0.25,1.0,1.0,9.4e-05,0.000116,2e-05,0.000402,2.1e-05,0.000923,0.002843
scidocs,a644a3ab091cc30897a707997c43fd4e5dc395b5,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.561905,1.0,1.0,0.25,1.0,1.0,9.4e-05,0.000116,2e-05,0.000402,5.5e-05,0.000923,0.002843
scidocs,0b40af1ad2b9781fa14e999db2d7d3270b6d2862,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,2.4e-05,0.000454,1.9e-05,0.000877,0.002747
scidocs,0b40af1ad2b9781fa14e999db2d7d3270b6d2862,borda,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,2.4e-05,0.000454,1.2e-05,0.000877,0.002747
scidocs,0b40af1ad2b9781fa14e999db2d7d3270b6d2862,pagerank,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.252632,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,2.4e-05,0.000454,0.000923,0.000877,0.002747
scidocs,0b40af1ad2b9781fa14e999db2d7d3270b6d2862,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.252632,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,2.4e-05,0.000454,4e-05,0.000877,0.002747
scidocs,0b40af1ad2b9781fa14e999db2d7d3270b6d2862,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,2.4e-05,0.000454,2.5e-05,0.000877,0.002747
scidocs,0b40af1ad2b9781fa14e999db2d7d3270b6d2862,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,2.4e-05,0.000454,1.7e-05,0.000877,0.002747
scidocs,0b40af1ad2b9781fa14e999db2d7d3270b6d2862,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.466667,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,2.4e-05,0.000454,3.4e-05,0.000877,0.002747
scidocs,0b40af1ad2b9781fa14e999db2d7d3270b6d2862,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,2.4e-05,0.000454,3.5e-05,0.000877,0.002747
scidocs,0b40af1ad2b9781fa14e999db2d7d3270b6d2862,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,2.4e-05,0.000454,3e-05,0.000877,0.002747
scidocs,0b40af1ad2b9781fa14e999db2d7d3270b6d2862,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,2.4e-05,0.000454,2.5e-05,0.000877,0.002747
scidocs,0b40af1ad2b9781fa14e999db2d7d3270b6d2862,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,2.4e-05,0.000454,2e-05,0.000877,0.002747
scidocs,0b40af1ad2b9781fa14e999db2d7d3270b6d2862,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.466667,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,2.4e-05,0.000454,5.2e-05,0.000877,0.002747
scidocs,d8643f4ada0b138bcbe210f84735eac87b220a07,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.6,1.0,1.0,0.25,1.0,1.0,8.3e-05,8.3e-05,1.8e-05,0.00042,2e-05,0.000899,0.003048
scidocs,d8643f4ada0b138bcbe210f84735eac87b220a07,borda,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.6,1.0,1.0,0.25,1.0,1.0,8.3e-05,8.3e-05,1.8e-05,0.00042,1.2e-05,0.000899,0.003048
scidocs,d8643f4ada0b138bcbe210f84735eac87b220a07,pagerank,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.473684,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,8.3e-05,1.8e-05,0.00042,0.001213,0.000899,0.003048
scidocs,d8643f4ada0b138bcbe210f84735eac87b220a07,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.473684,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,8.3e-05,1.8e-05,0.00042,4.2e-05,0.000899,0.003048
scidocs,d8643f4ada0b138bcbe210f84735eac87b220a07,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.6,1.0,1.0,0.25,1.0,1.0,8.3e-05,8.3e-05,1.8e-05,0.00042,2.9e-05,0.000899,0.003048
scidocs,d8643f4ada0b138bcbe210f84735eac87b220a07,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.6,1.0,1.0,0.25,1.0,1.0,8.3e-05,8.3e-05,1.8e-05,0.00042,2.7e-05,0.000899,0.003048
scidocs,d8643f4ada0b138bcbe210f84735eac87b220a07,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.352381,1.0,1.0,0.25,1.0,1.0,8.3e-05,8.3e-05,1.8e-05,0.00042,3.5e-05,0.000899,0.003048
scidocs,d8643f4ada0b138bcbe210f84735eac87b220a07,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.6,1.0,1.0,0.25,1.0,1.0,8.3e-05,8.3e-05,1.8e-05,0.00042,3.7e-05,0.000899,0.003048
scidocs,d8643f4ada0b138bcbe210f84735eac87b220a07,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.6,1.0,1.0,0.25,1.0,1.0,8.3e-05,8.3e-05,1.8e-05,0.00042,3.1e-05,0.000899,0.003048
scidocs,d8643f4ada0b138bcbe210f84735eac87b220a07,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.6,1.0,1.0,0.25,1.0,1.0,8.3e-05,8.3e-05,1.8e-05,0.00042,2.5e-05,0.000899,0.003048
scidocs,d8643f4ada0b138bcbe210f84735eac87b220a07,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.6,1.0,1.0,0.25,1.0,1.0,8.3e-05,8.3e-05,1.8e-05,0.00042,2e-05,0.000899,0.003048
scidocs,d8643f4ada0b138bcbe210f84735eac87b220a07,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.352381,1.0,1.0,0.25,1.0,1.0,8.3e-05,8.3e-05,1.8e-05,0.00042,5.4e-05,0.000899,0.003048
