n_items,noise,weight_scheme,seed,method,kendall_tau,ndcg,pairwise_accuracy,n_violations,inconsistency_before,inconsistency_after,edges_removed,n_edges,is_dag
50,0.2,margin,42,fas_balance_score_prior_alpha_beta,0.8073469387755102,0.988019833022973,0.9036734693877551,118,232,72,511,1225,False
50,0.2,margin,123,score_sum,0.7322448979591837,0.9953164675446067,0.8661224489795918,164,266,266,0,1225,False
50,0.2,margin,123,borda,0.84,0.991903456194747,0.92,98,266,266,0,1225,False
50,0.2,margin,123,greedy_fas_weighted_balance,0.6457142857142857,0.9119000812427828,0.8228571428571428,217,266,94,609,1225,False
50,0.2,margin,123,hybrid_rrf_fas_regularized,0.7453061224489796,0.983551049878899,0.8726530612244898,156,266,94,609,1225,False
50,0.2,margin,123,fas_balance_score_prior_alpha_beta,0.7338775510204082,0.9770255378711888,0.866938775510204,163,266,94,609,1225,False
50,0.2,margin,7,score_sum,0.7583673469387755,0.9915619961980323,0.8791836734693877,148,267,267,0,1225,False
50,0.2,margin,7,borda,0.8236734693877551,0.9671205593413201,0.9118367346938776,108,267,267,0,1225,False
50,0.2,margin,7,greedy_fas_weighted_balance,0.6669387755102041,0.9558998649769042,0.833469387755102,204,267,97,558,1225,False
50,0.2,margin,7,hybrid_rrf_fas_regularized,0.7534693877551021,0.9908523114343735,0.876734693877551,151,267,97,558,1225,False
50,0.2,margin,7,fas_balance_score_prior_alpha_beta,0.7453061224489796,0.9908523114343735,0.8726530612244898,156,267,97,558,1225,False
50,0.2,uniform,42,score_sum,0.8138775510204082,0.9806768796711953,0.9069387755102041,114,232,232,0,1225,False
50,0.2,uniform,42,borda,0.8138775510204082,0.9806768796711953,0.9069387755102041,114,232,232,0,1225,False
50,0.2,uniform,42,greedy_fas_weighted_balance,0.4008163265306122,0.7947043042846539,0.7004081632653061,367,232,114,562,1225,False
50,0.2,uniform,42,hybrid_rrf_fas_regularized,0.8171428571428572,0.9871768733464698,0.9085714285714286,112,232,114,562,1225,False
50,0.2,uniform,42,fas_balance_score_prior_alpha_beta,0.7551020408163265,0.975463792819969,0.8775510204081632,150,232,114,562,1225,False
50,0.2,uniform,123,score_sum,0.84,0.991903456194747,0.92,98,266,266,0,1225,False
50,0.2,uniform,123,borda,0.84,0.991903456194747,0.92,98,266,266,0,1225,False
50,0.2,uniform,123,greedy_fas_weighted_balance,0.5020408163265306,0.850002091255311,0.7510204081632653,305,266,103,541,1225,False
50,0.2,uniform,123,hybrid_rrf_fas_regularized,0.8204081632653061,0.9786767227219153,0.9102040816326531,110,266,103,541,1225,False
50,0.2,uniform,123,fas_balance_score_prior_alpha_beta,0.7746938775510204,0.9419216924766451,0.8873469387755102,138,266,103,541,1225,False
50,0.2,uniform,7,score_sum,0.8236734693877551,0.9671205593413201,0.9118367346938776,108,267,267,0,1225,False
50,0.2,uniform,7,borda,0.8236734693877551,0.9671205593413201,0.9118367346938776,108,267,267,0,1225,False
50,0.2,uniform,7,greedy_fas_weighted_balance,0.446530612244898,0.7696817963908575,0.723265306122449,339,267,113,546,1225,False
50,0.2,uniform,7,hybrid_rrf_fas_regularized,0.7942857142857143,0.9474617312630946,0.8971428571428571,126,267,113,546,1225,False
50,0.2,uniform,7,fas_balance_score_prior_alpha_beta,0.7502040816326531,0.9426550944327347,0.8751020408163266,153,267,113,546,1225,False
50,0.25,margin,42,score_sum,0.689795918367347,0.9967786007120389,0.8448979591836735,190,304,304,0,1225,False
50,0.25,margin,42,borda,0.7518367346938776,0.9657081287579351,0.8759183673469387,152,304,304,0,1225,False
50,0.25,margin,42,greedy_fas_weighted_balance,0.6065306122448979,0.9315195419749133,0.803265306122449,241,304,121,575,1225,False
50,0.25,margin,42,hybrid_rrf_fas_regularized,0.7028571428571428,0.989398601033747,0.8514285714285714,182,304,121,575,1225,False
50,0.25,margin,42,fas_balance_score_prior_alpha_beta,0.6946938775510204,0.9943613410870444,0.8473469387755102,187,304,121,575,1225,False
50,0.25,margin,123,score_sum,0.6620408163265306,0.9931283106132889,0.8310204081632653,207,328,328,0,1225,False
50,0.25,margin,123,borda,0.8057142857142857,0.9465697429396843,0.9028571428571428,119,328,328,0,1225,False
50,0.25,margin,123,greedy_fas_weighted_balance,0.5722448979591837,0.9142261599554865,0.7861224489795918,262,328,118,659,1225,False
50,0.25,margin,123,hybrid_rrf_fas_regularized,0.6930612244897959,0.991219350877265,0.8465306122448979,188,328,118,659,1225,False
50,0.25,margin,123,fas_balance_score_prior_alpha_beta,0.6963265306122449,0.9853009270616753,0.8481632653061224,186,328,118,659,1225,False
50,0.25,margin,7,score_sum,0.683265306122449,0.9947210475556197,0.8416326530612245,194,343,343,0,1225,False
50,0.25,margin,7,borda,0.7583673469387755,0.9334390531340492,0.8791836734693877,148,343,343,0,1225,False
50,0.25,margin,7,greedy_fas_weighted_balance,0.5657142857142857,0.9316474100514044,0.7828571428571429,266,343,125,614,1225,False
50,0.25,margin,7,hybrid_rrf_fas_regularized,0.68,0.9894942941022808,0.84,196,343,125,614,1225,False
50,0.25,margin,7,fas_balance_score_prior_alpha_beta,0.6522448979591837,0.9889022541078214,0.8261224489795919,213,343,125,614,1225,False
50,0.25,uniform,42,score_sum,0.7518367346938776,0.9657081287579351,0.8759183673469387,152,304,304,0,1225,False
50,0.25,uniform,42,borda,0.7518367346938776,0.9657081287579351,0.8759183673469387,152,304,304,0,1225,False
50,0.25,uniform,42,greedy_fas_weighted_balance,0.36,0.7778995485813606,0.6799999999999999,392,304,142,578,1225,False
50,0.25,uniform,42,hybrid_rrf_fas_regularized,0.7142857142857143,0.9749588100016909,0.8571428571428572,175,304,142,578,1225,False
50,0.25,uniform,42,fas_balance_score_prior_alpha_beta,0.689795918367347,0.9731992411611307,0.8448979591836735,190,304,142,578,1225,False
50,0.25,uniform,123,score_sum,0.8057142857142857,0.9465697429396843,0.9028571428571428,119,328,328,0,1225,False
50,0.25,uniform,123,borda,0.8057142857142857,0.9465697429396843,0.9028571428571428,119,328,328,0,1225,False
50,0.25,uniform,123,greedy_fas_weighted_balance,0.4595918367346939,0.7934176685285668,0.7297959183673469,331,328,130,553,1225,False
50,0.25,uniform,123,hybrid_rrf_fas_regularized,0.7714285714285715,0.9199736961232478,0.8857142857142857,140,328,130,553,1225,False
50,0.25,uniform,123,fas_balance_score_prior_alpha_beta,0.7273469387755102,0.8949222385970435,0.8636734693877551,167,328,130,553,1225,False
50,0.25,uniform,7,score_sum,0.7583673469387755,0.9334390531340492,0.8791836734693877,148,343,343,0,1225,False
50,0.25,uniform,7,borda,0.7583673469387755,0.9334390531340492,0.8791836734693877,148,343,343,0,1225,False
50,0.25,uniform,7,greedy_fas_weighted_balance,0.3942857142857143,0.7530162473914871,0.6971428571428571,371,343,154,540,1225,False
50,0.25,uniform,7,hybrid_rrf_fas_regularized,0.7175510204081633,0.9138519030173035,0.8587755102040816,173,343,154,540,1225,False
50,0.25,uniform,7,fas_balance_score_prior_alpha_beta,0.6702040816326531,0.9088733623500075,0.8351020408163266,202,343,154,540,1225,False
50,0.3,margin,42,score_sum,0.6228571428571429,0.9945526459157605,0.8114285714285714,231,368,368,0,1225,False
50,0.3,margin,42,borda,0.6489795918367347,0.9503030983438806,0.8244897959183674,215,368,368,0,1225,False
50,0.3,margin,42,greedy_fas_weighted_balance,0.4889795918367347,0.904398560541103,0.7444897959183674,313,368,151,622,1225,False
50,0.3,margin,42,hybrid_rrf_fas_regularized,0.6277551020408163,0.9900663801036981,0.8138775510204082,228,368,151,622,1225,False
50,0.3,margin,42,fas_balance_score_prior_alpha_beta,0.6212244897959184,0.9775747819864181,0.8106122448979591,232,368,151,622,1225,False
50,0.3,margin,123,score_sum,0.5918367346938775,0.9918425459394717,0.7959183673469388,250,380,380,0,1225,False
50,0.3,margin,123,borda,0.7648979591836734,0.9345286561320464,0.8824489795918368,144,380,380,0,1225,False
50,0.3,margin,123,greedy_fas_weighted_balance,0.4514285714285714,0.8699816752979999,0.7257142857142858,336,380,141,697,1225,False
50,0.3,margin,123,hybrid_rrf_fas_regularized,0.6310204081632653,0.9840005102858552,0.8155102040816327,226,380,141,697,1225,False
50,0.3,margin,123,fas_balance_score_prior_alpha_beta,0.6457142857142857,0.9786794262404265,0.8228571428571428,217,380,141,697,1225,False
50,0.3,margin,7,score_sum,0.5559183673469388,0.9951754928351806,0.7779591836734694,272,413,413,0,1225,False
50,0.3,margin,7,borda,0.6718367346938775,0.8908662325675812,0.8359183673469388,201,413,413,0,1225,False
50,0.3,margin,7,greedy_fas_weighted_balance,0.46285714285714286,0.905233279963789,0.7314285714285714,329,413,155,654,1225,False
50,0.3,margin,7,hybrid_rrf_fas_regularized,0.5444897959183673,0.9938372121236915,0.7722448979591836,279,413,155,654,1225,False
50,0.3,margin,7,fas_balance_score_prior_alpha_beta,0.5363265306122449,0.9839389025304218,0.7681632653061224,284,413,155,654,1225,False
50,0.3,uniform,42,score_sum,0.6489795918367347,0.9503030983438806,0.8244897959183674,215,368,368,0,1225,False
50,0.3,uniform,42,borda,0.6489795918367347,0.9503030983438806,0.8244897959183674,215,368,368,0,1225,False
50,0.3,uniform,42,greedy_fas_weighted_balance,0.29306122448979594,0.635909662748686,0.6465306122448979,433,368,173,603,1225,False
50,0.3,uniform,42,hybrid_rrf_fas_regularized,0.6244897959183674,0.9393615658602636,0.8122448979591836,230,368,173,603,1225,False
50,0.3,uniform,42,fas_balance_score_prior_alpha_beta,0.5738775510204082,0.9253520906219577,0.7869387755102041,261,368,173,603,1225,False
50,0.3,uniform,123,score_sum,0.7648979591836734,0.9345286561320464,0.8824489795918368,144,380,380,0,1225,False
50,0.3,uniform,123,borda,0.7648979591836734,0.9345286561320464,0.8824489795918368,144,380,380,0,1225,False
50,0.3,uniform,123,greedy_fas_weighted_balance,0.41061224489795917,0.7805082532049047,0.7053061224489796,361,380,155,555,1225,False
50,0.3,uniform,123,hybrid_rrf_fas_regularized,0.7338775510204082,0.8905718921992599,0.866938775510204,163,380,155,555,1225,False
50,0.3,uniform,123,fas_balance_score_prior_alpha_beta,0.6979591836734694,0.8785591939173012,0.8489795918367347,185,380,155,555,1225,False
50,0.3,uniform,7,score_sum,0.6718367346938775,0.8908662325675812,0.8359183673469388,201,413,413,0,1225,False
50,0.3,uniform,7,borda,0.6718367346938775,0.8908662325675812,0.8359183673469388,201,413,413,0,1225,False
50,0.3,uniform,7,greedy_fas_weighted_balance,0.34530612244897957,0.7334744113866701,0.6726530612244899,401,413,183,554,1225,False
50,0.3,uniform,7,hybrid_rrf_fas_regularized,0.6555102040816326,0.8847346680010518,0.8277551020408163,211,413,183,554,1225,False
50,0.3,uniform,7,fas_balance_score_prior_alpha_beta,0.5787755102040816,0.8732975935453624,0.7893877551020408,258,413,183,554,1225,False
