dataset,query_id,flip_prob,method,ndcg_at_k
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,0.15,score_sum,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,0.15,borda,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,0.15,copeland_unrepaired,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,0.15,pagerank,0.951231
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,0.15,greedy_fas_topological,0.966985
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,0.15,greedy_fas_weighted_balance,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,0.15,greedy_fas_copeland,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,0.15,bt_aggregation,0.951231
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,0.15,win_rate_aggregation,1.0
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,0.15,markov_aggregation,0.951231
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,0.15,tournament_sort_aggregation,0.735032
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,0.15,score_sum,1.0
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,0.15,borda,1.0
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,0.15,copeland_unrepaired,1.0
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,0.15,pagerank,1.0
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,0.15,greedy_fas_topological,0.970892
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,0.15,greedy_fas_weighted_balance,1.0
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,0.15,greedy_fas_copeland,1.0
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,0.15,bt_aggregation,0.989606
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,0.15,win_rate_aggregation,1.0
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,0.15,markov_aggregation,1.0
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,0.15,tournament_sort_aggregation,0.899067
scidocs,e642d6014a5762128a28f85dae2228826e682974,0.15,score_sum,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,0.15,borda,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,0.15,copeland_unrepaired,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,0.15,pagerank,0.974743
scidocs,e642d6014a5762128a28f85dae2228826e682974,0.15,greedy_fas_topological,0.938144
scidocs,e642d6014a5762128a28f85dae2228826e682974,0.15,greedy_fas_weighted_balance,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,0.15,greedy_fas_copeland,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,0.15,bt_aggregation,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,0.15,win_rate_aggregation,1.0
scidocs,e642d6014a5762128a28f85dae2228826e682974,0.15,markov_aggregation,0.974743
scidocs,e642d6014a5762128a28f85dae2228826e682974,0.15,tournament_sort_aggregation,0.847889
scidocs,51ee97313309157219412b6f5dfb314682b33992,0.15,score_sum,1.0
scidocs,51ee97313309157219412b6f5dfb314682b33992,0.15,borda,1.0
scidocs,51ee97313309157219412b6f5dfb314682b33992,0.15,copeland_unrepaired,1.0
scidocs,51ee97313309157219412b6f5dfb314682b33992,0.15,pagerank,1.0
scidocs,51ee97313309157219412b6f5dfb314682b33992,0.15,greedy_fas_topological,0.966834
scidocs,51ee97313309157219412b6f5dfb314682b33992,0.15,greedy_fas_weighted_balance,1.0
scidocs,51ee97313309157219412b6f5dfb314682b33992,0.15,greedy_fas_copeland,1.0
scidocs,51ee97313309157219412b6f5dfb314682b33992,0.15,bt_aggregation,0.974743
scidocs,51ee97313309157219412b6f5dfb314682b33992,0.15,win_rate_aggregation,1.0
scidocs,51ee97313309157219412b6f5dfb314682b33992,0.15,markov_aggregation,1.0
scidocs,51ee97313309157219412b6f5dfb314682b33992,0.15,tournament_sort_aggregation,0.753705
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,0.15,score_sum,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,0.15,borda,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,0.15,copeland_unrepaired,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,0.15,pagerank,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,0.15,greedy_fas_topological,0.882613
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,0.15,greedy_fas_weighted_balance,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,0.15,greedy_fas_copeland,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,0.15,bt_aggregation,0.888673
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,0.15,win_rate_aggregation,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,0.15,markov_aggregation,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,0.15,tournament_sort_aggregation,0.538427
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,0.15,score_sum,1.0
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,0.15,borda,1.0
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,0.15,copeland_unrepaired,1.0
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,0.15,pagerank,1.0
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,0.15,greedy_fas_topological,0.935192
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,0.15,greedy_fas_weighted_balance,1.0
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,0.15,greedy_fas_copeland,1.0
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,0.15,bt_aggregation,1.0
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,0.15,win_rate_aggregation,1.0
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,0.15,markov_aggregation,1.0
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,0.15,tournament_sort_aggregation,0.558277
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,0.15,score_sum,1.0
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,0.15,borda,1.0
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,0.15,copeland_unrepaired,1.0
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,0.15,pagerank,1.0
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,0.15,greedy_fas_topological,0.975788
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,0.15,greedy_fas_weighted_balance,1.0
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,0.15,greedy_fas_copeland,1.0
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,0.15,bt_aggregation,1.0
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,0.15,win_rate_aggregation,1.0
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,0.15,markov_aggregation,1.0
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,0.15,tournament_sort_aggregation,0.703725
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,0.15,score_sum,1.0
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,0.15,borda,1.0
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,0.15,copeland_unrepaired,1.0
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,0.15,pagerank,0.943473
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,0.15,greedy_fas_topological,0.951971
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,0.15,greedy_fas_weighted_balance,1.0
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,0.15,greedy_fas_copeland,1.0
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,0.15,bt_aggregation,0.966834
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,0.15,win_rate_aggregation,1.0
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,0.15,markov_aggregation,0.943473
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,0.15,tournament_sort_aggregation,0.906837
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,0.15,score_sum,1.0
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,0.15,borda,1.0
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,0.15,copeland_unrepaired,1.0
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,0.15,pagerank,0.951231
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,0.15,greedy_fas_topological,0.956029
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,0.15,greedy_fas_weighted_balance,1.0
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,0.15,greedy_fas_copeland,1.0
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,0.15,bt_aggregation,0.974743
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,0.15,win_rate_aggregation,1.0
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,0.15,markov_aggregation,0.951231
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,0.15,tournament_sort_aggregation,0.733893
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,0.15,score_sum,1.0
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,0.15,borda,1.0
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,0.15,copeland_unrepaired,1.0
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,0.15,pagerank,1.0
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,0.15,greedy_fas_topological,0.989606
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,0.15,greedy_fas_weighted_balance,1.0
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,0.15,greedy_fas_copeland,1.0
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,0.15,bt_aggregation,1.0
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,0.15,win_rate_aggregation,1.0
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,0.15,markov_aggregation,1.0
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,0.15,tournament_sort_aggregation,0.95013
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,0.15,score_sum,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,0.15,borda,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,0.15,copeland_unrepaired,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,0.15,pagerank,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,0.15,greedy_fas_topological,0.989606
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,0.15,greedy_fas_weighted_balance,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,0.15,greedy_fas_copeland,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,0.15,bt_aggregation,0.975788
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,0.15,win_rate_aggregation,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,0.15,markov_aggregation,1.0
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,0.15,tournament_sort_aggregation,0.739677
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,0.15,score_sum,1.0
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,0.15,borda,1.0
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,0.15,copeland_unrepaired,1.0
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,0.15,pagerank,0.899067
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,0.15,greedy_fas_topological,0.918065
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,0.15,greedy_fas_weighted_balance,1.0
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,0.15,greedy_fas_copeland,1.0
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,0.15,bt_aggregation,0.888673
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,0.15,win_rate_aggregation,1.0
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,0.15,markov_aggregation,0.899067
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,0.15,tournament_sort_aggregation,0.698129
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0.15,score_sum,1.0
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0.15,borda,1.0
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0.15,copeland_unrepaired,1.0
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0.15,pagerank,1.0
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0.15,greedy_fas_topological,0.981848
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0.15,greedy_fas_weighted_balance,1.0
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0.15,greedy_fas_copeland,1.0
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0.15,bt_aggregation,1.0
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0.15,win_rate_aggregation,1.0
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0.15,markov_aggregation,1.0
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0.15,tournament_sort_aggregation,0.947269
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,0.15,score_sum,1.0
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,0.15,borda,1.0
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,0.15,copeland_unrepaired,1.0
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,0.15,pagerank,0.781651
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,0.15,greedy_fas_topological,0.966834
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,0.15,greedy_fas_weighted_balance,1.0
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,0.15,greedy_fas_copeland,1.0
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,0.15,bt_aggregation,0.899067
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,0.15,win_rate_aggregation,1.0
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,0.15,markov_aggregation,0.781651
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,0.15,tournament_sort_aggregation,0.757235
scidocs,2747421989619d293c05b0b82a547009128ebadb,0.15,score_sum,1.0
scidocs,2747421989619d293c05b0b82a547009128ebadb,0.15,borda,1.0
scidocs,2747421989619d293c05b0b82a547009128ebadb,0.15,copeland_unrepaired,1.0
scidocs,2747421989619d293c05b0b82a547009128ebadb,0.15,pagerank,1.0
scidocs,2747421989619d293c05b0b82a547009128ebadb,0.15,greedy_fas_topological,0.933819
scidocs,2747421989619d293c05b0b82a547009128ebadb,0.15,greedy_fas_weighted_balance,1.0
scidocs,2747421989619d293c05b0b82a547009128ebadb,0.15,greedy_fas_copeland,1.0
scidocs,2747421989619d293c05b0b82a547009128ebadb,0.15,bt_aggregation,0.942773
scidocs,2747421989619d293c05b0b82a547009128ebadb,0.15,win_rate_aggregation,1.0
scidocs,2747421989619d293c05b0b82a547009128ebadb,0.15,markov_aggregation,1.0
scidocs,2747421989619d293c05b0b82a547009128ebadb,0.15,tournament_sort_aggregation,0.615736
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,0.15,score_sum,1.0
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,0.15,borda,1.0
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,0.15,copeland_unrepaired,1.0
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,0.15,pagerank,0.888673
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,0.15,greedy_fas_topological,0.937413
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,0.15,greedy_fas_weighted_balance,1.0
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,0.15,greedy_fas_copeland,1.0
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,0.15,bt_aggregation,0.989606
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,0.15,win_rate_aggregation,1.0
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,0.15,markov_aggregation,0.888673
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,0.15,tournament_sort_aggregation,0.735045
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,0.15,score_sum,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,0.15,borda,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,0.15,copeland_unrepaired,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,0.15,pagerank,0.680718
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,0.15,greedy_fas_topological,0.966834
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,0.15,greedy_fas_weighted_balance,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,0.15,greedy_fas_copeland,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,0.15,bt_aggregation,0.942773
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,0.15,win_rate_aggregation,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,0.15,markov_aggregation,0.680718
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,0.15,tournament_sort_aggregation,0.752824
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,0.15,score_sum,1.0
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,0.15,borda,1.0
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,0.15,copeland_unrepaired,1.0
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,0.15,pagerank,0.951231
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,0.15,greedy_fas_topological,0.981848
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,0.15,greedy_fas_weighted_balance,1.0
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,0.15,greedy_fas_copeland,1.0
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,0.15,bt_aggregation,1.0
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,0.15,win_rate_aggregation,1.0
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,0.15,markov_aggregation,0.951231
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,0.15,tournament_sort_aggregation,0.822446
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,0.15,score_sum,1.0
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,0.15,borda,1.0
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,0.15,copeland_unrepaired,1.0
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,0.15,pagerank,0.680718
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,0.15,greedy_fas_topological,0.925026
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,0.15,greedy_fas_weighted_balance,1.0
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,0.15,greedy_fas_copeland,1.0
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,0.15,bt_aggregation,0.931817
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,0.15,win_rate_aggregation,1.0
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,0.15,markov_aggregation,0.680718
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,0.15,tournament_sort_aggregation,0.864847
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,0.15,score_sum,1.0
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,0.15,borda,1.0
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,0.15,copeland_unrepaired,1.0
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,0.15,pagerank,0.989606
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,0.15,greedy_fas_topological,0.927759
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,0.15,greedy_fas_weighted_balance,1.0
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,0.15,greedy_fas_copeland,1.0
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,0.15,bt_aggregation,0.975788
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,0.15,win_rate_aggregation,1.0
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,0.15,markov_aggregation,0.989606
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,0.15,tournament_sort_aggregation,0.951231
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,0.15,score_sum,1.0
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,0.15,borda,1.0
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,0.15,copeland_unrepaired,1.0
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,0.15,pagerank,1.0
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,0.15,greedy_fas_topological,0.783555
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,0.15,greedy_fas_weighted_balance,1.0
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,0.15,greedy_fas_copeland,1.0
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,0.15,bt_aggregation,0.874855
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,0.15,win_rate_aggregation,1.0
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,0.15,markov_aggregation,1.0
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,0.15,tournament_sort_aggregation,0.78622
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,0.15,score_sum,1.0
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,0.15,borda,1.0
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,0.15,copeland_unrepaired,1.0
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,0.15,pagerank,1.0
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,0.15,greedy_fas_topological,0.960925
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,0.15,greedy_fas_weighted_balance,1.0
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,0.15,greedy_fas_copeland,1.0
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,0.15,bt_aggregation,1.0
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,0.15,win_rate_aggregation,1.0
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,0.15,markov_aggregation,1.0
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,0.15,tournament_sort_aggregation,0.667866
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,0.15,score_sum,1.0
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,0.15,borda,1.0
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,0.15,copeland_unrepaired,1.0
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,0.15,pagerank,1.0
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,0.15,greedy_fas_topological,0.943866
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,0.15,greedy_fas_weighted_balance,1.0
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,0.15,greedy_fas_copeland,1.0
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,0.15,bt_aggregation,1.0
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,0.15,win_rate_aggregation,1.0
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,0.15,markov_aggregation,1.0
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,0.15,tournament_sort_aggregation,0.485219
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,0.15,score_sum,1.0
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,0.15,borda,1.0
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,0.15,copeland_unrepaired,1.0
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,0.15,pagerank,0.974743
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,0.15,greedy_fas_topological,1.0
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,0.15,greedy_fas_weighted_balance,1.0
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,0.15,greedy_fas_copeland,1.0
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,0.15,bt_aggregation,1.0
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,0.15,win_rate_aggregation,1.0
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,0.15,markov_aggregation,0.974743
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,0.15,tournament_sort_aggregation,0.743436
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,0.15,score_sum,1.0
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,0.15,borda,1.0
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,0.15,copeland_unrepaired,1.0
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,0.15,pagerank,1.0
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,0.15,greedy_fas_topological,0.989606
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,0.15,greedy_fas_weighted_balance,1.0
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,0.15,greedy_fas_copeland,1.0
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,0.15,bt_aggregation,1.0
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,0.15,win_rate_aggregation,1.0
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,0.15,markov_aggregation,1.0
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,0.15,tournament_sort_aggregation,0.886334
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,0.15,score_sum,1.0
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,0.15,borda,1.0
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,0.15,copeland_unrepaired,1.0
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,0.15,pagerank,0.763499
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,0.15,greedy_fas_topological,0.673245
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,0.15,greedy_fas_weighted_balance,1.0
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,0.15,greedy_fas_copeland,1.0
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,0.15,bt_aggregation,0.850298
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,0.15,win_rate_aggregation,1.0
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,0.15,markov_aggregation,0.763499
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,0.15,tournament_sort_aggregation,0.767833
scidocs,3131776d3b838e3a22ed9ccd7b7b92a41410df28,0.15,score_sum,1.0
