family,n_tests_in_family,protocol,protocol_label,dataset,regime,pair_name,n_queries,mean_delta_ndcg,raw_pvalue,holm_adjusted_pvalue,bh_adjusted_pvalue,reject_holm_0p05,reject_bh_0p05
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,fiqa,ms2,markov_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,fiqa,ms1,balance_graph,120,-0.002095892531321412,0.599040095990401,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,fiqa,ms1,balance_hybrid,120,0.00012816487238432987,0.9941005899410059,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,fiqa,ms1,copeland_graph,120,0.0024074343069212744,0.6805319468053195,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,fiqa,ms1,copeland_hybrid,120,-0.0004891433602034622,0.667033296670333,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,fiqa,ms1,markov_graph,120,-0.005733164035837063,0.3213678632136786,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,fiqa,ms1_drop_mutual,balance_graph,120,1.9017389590228474e-05,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,fiqa,ms1_drop_mutual,balance_hybrid,120,-3.202847764938732e-05,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,fiqa,ms1_drop_mutual,copeland_graph,120,0.0003353960042756473,0.50994900509949,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,fiqa,ms1_drop_mutual,copeland_hybrid,120,0.00011687532691398393,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,fiqa,ms1_drop_mutual,markov_graph,120,0.0004439903887284417,0.36346365363463656,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms2,balance_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms2,balance_hybrid,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms2,copeland_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms2,copeland_hybrid,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms2,markov_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms1,balance_graph,52,0.00406681317096278,0.788021197880212,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms1,balance_hybrid,52,0.0008674737101547566,0.5002499750024998,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms1,copeland_graph,52,0.02057228040046919,0.24737526247375263,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms1,copeland_hybrid,52,0.004857937355919845,0.37366263373662634,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms1,markov_graph,52,0.012233716747175123,0.4146585341465853,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms1_drop_mutual,balance_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms1_drop_mutual,balance_hybrid,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms1_drop_mutual,copeland_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms1_drop_mutual,copeland_hybrid,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,hotpotqa,ms1_drop_mutual,markov_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms2,balance_graph,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms2,balance_hybrid,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms2,copeland_graph,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms2,copeland_hybrid,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms2,markov_graph,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms1,balance_graph,50,-0.012796015579566875,0.09479052094790522,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms1,balance_hybrid,50,-0.008690584178529295,0.3902609739026097,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms1,copeland_graph,50,-0.03440619692630968,0.0105989401059894,1.0,0.863913608639136,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms1,copeland_hybrid,50,-0.012948162688828986,0.14728527147285272,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms1,markov_graph,50,-0.03534101092093198,0.0021997800219978004,1.0,0.7919208079192082,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms1_drop_mutual,balance_graph,50,0.0009116969142805565,0.1847815218478152,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms1_drop_mutual,balance_hybrid,50,0.00023721563305800997,0.5093490650934906,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms1_drop_mutual,copeland_graph,50,0.0004584571011600602,0.35206479352064796,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms1_drop_mutual,copeland_hybrid,50,6.891651797449994e-05,1.0,1.0,1.0,False,False
F3_everything,720,ablation_unit_vote_retention,unit vote + retention-matched,bright,ms1_drop_mutual,markov_graph,50,0.0002121908033768405,0.7512248775122488,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms2,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms2,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms2,copeland_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms2,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms2,markov_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1,balance_graph,120,0.0013795881995632268,0.3190680931906809,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1,balance_hybrid,120,0.0032421831148915898,0.3498650134986501,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1,copeland_graph,120,0.0067169839714332664,0.31316868313168683,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1,copeland_hybrid,120,0.009256108853034822,0.12268773122687732,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1,markov_graph,120,0.0007535473989994657,0.7061293870612939,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1_drop_mutual,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1_drop_mutual,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1_drop_mutual,copeland_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1_drop_mutual,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1_drop_mutual,markov_graph,120,0.00014890380456337126,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms2,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms2,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms2,copeland_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms2,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms2,markov_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1,balance_graph,120,0.0017223979155774327,0.3107689231076892,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1,balance_hybrid,120,-0.0022232033830276014,0.8731126887311269,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1,copeland_graph,120,0.005124021449330241,0.37536246375362464,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1,copeland_hybrid,120,-0.0051769684028811335,0.22827717228277172,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1,markov_graph,120,0.0040918914915601835,0.207979202079792,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1_drop_mutual,balance_graph,120,6.32384949177181e-05,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1_drop_mutual,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1_drop_mutual,copeland_graph,120,7.475909689567498e-06,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1_drop_mutual,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1_drop_mutual,markov_graph,120,5.480722120865487e-06,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms2,balance_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms2,balance_hybrid,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms2,copeland_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms2,copeland_hybrid,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms2,markov_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1,balance_graph,52,0.0017545231696736098,0.5018498150184981,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1,balance_hybrid,52,0.0008174129578872741,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1,copeland_graph,52,0.01634883561674685,0.24267573242675733,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1,copeland_hybrid,52,0.01226673280326149,0.25317468253174685,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1,markov_graph,52,0.0002832923902776928,0.7548245175482452,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1_drop_mutual,balance_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1_drop_mutual,balance_hybrid,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1_drop_mutual,copeland_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1_drop_mutual,copeland_hybrid,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1_drop_mutual,markov_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms2,balance_graph,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms2,balance_hybrid,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms2,copeland_graph,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms2,copeland_hybrid,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms2,markov_graph,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms1,balance_graph,50,-0.005900329748674343,0.36866313368663134,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms1,balance_hybrid,50,-0.0037522010969439886,0.15798420157984203,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms1,copeland_graph,50,-0.029687700139681594,0.042195780421957804,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms1,copeland_hybrid,50,0.0030863203948990198,0.7382261773822618,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms1,markov_graph,50,-3.4022890858124154e-05,0.998000199980002,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms1_drop_mutual,balance_graph,50,0.0014751976754262053,0.48485151484851513,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms1_drop_mutual,balance_hybrid,50,0.0009266650728406178,0.48485151484851513,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms1_drop_mutual,copeland_graph,50,0.0016159316693942437,0.24957504249575044,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms1_drop_mutual,copeland_hybrid,50,0.0005977490825020315,0.503949605039496,1.0,1.0,False,False
F3_everything,720,robustness_zscore_retention,z-score + retention-matched,bright,ms1_drop_mutual,markov_graph,50,0.0017545030302028187,0.0608939106089391,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms2,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms2,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms2,copeland_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms2,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms2,markov_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms1,balance_graph,120,-0.0004951101229545521,0.8932106789321068,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms1,balance_hybrid,120,0.001715422364693585,0.841015898410159,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms1,copeland_graph,120,0.006115408950632334,0.11648835116488351,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms1,copeland_hybrid,120,0.0016129353150298854,0.6503349665033497,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms1,markov_graph,120,0.0020456203284911077,0.1257874212578742,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms1_drop_mutual,balance_graph,120,-4.447765252073854e-05,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms1_drop_mutual,balance_hybrid,120,-2.25002190307406e-05,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms1_drop_mutual,copeland_graph,120,-0.0005346649387661223,0.5005499450054994,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms1_drop_mutual,copeland_hybrid,120,6.879973072938667e-05,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,scidocs,ms1_drop_mutual,markov_graph,120,-3.87745056335112e-05,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms2,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms2,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms2,copeland_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms2,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms2,markov_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms1,balance_graph,120,0.002226071229777297,0.011198880111988802,1.0,0.863913608639136,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms1,balance_hybrid,120,0.0003107687768266233,0.38166183381661833,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms1,copeland_graph,120,0.0025214532169750225,0.44145585441455854,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms1,copeland_hybrid,120,0.000997168976666545,0.14108589141085892,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms1,markov_graph,120,0.007600862437489971,0.008899110088991101,1.0,0.863913608639136,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms1_drop_mutual,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms1_drop_mutual,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms1_drop_mutual,copeland_graph,120,-0.0006430126366480427,0.9121087891210878,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms1_drop_mutual,copeland_hybrid,120,0.000274964453678724,0.4988501149885011,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,fiqa,ms1_drop_mutual,markov_graph,120,0.00014890380456337126,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms2,balance_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms2,balance_hybrid,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms2,copeland_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms2,copeland_hybrid,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms2,markov_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms1,balance_graph,52,0.00019114555987364472,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms1,balance_hybrid,52,-0.0011419975540995658,0.7525247475252475,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms1,copeland_graph,52,-0.009821924681540464,0.47125287471252875,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms1,copeland_hybrid,52,0.005059699316300788,0.24797520247975202,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms1,markov_graph,52,0.01386941638783115,0.35096490350964904,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms1_drop_mutual,balance_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms1_drop_mutual,balance_hybrid,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms1_drop_mutual,copeland_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms1_drop_mutual,copeland_hybrid,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,hotpotqa,ms1_drop_mutual,markov_graph,52,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms2,balance_graph,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms2,balance_hybrid,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms2,copeland_graph,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms2,copeland_hybrid,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms2,markov_graph,50,0.0,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms1,balance_graph,50,-0.003446700339630695,0.23017698230176983,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms1,balance_hybrid,50,0.0002000104557965282,0.7692230776922308,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms1,copeland_graph,50,-0.0003240964782478023,0.956904309569043,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms1,copeland_hybrid,50,-0.0015954961269643415,0.5132486751324867,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms1,markov_graph,50,-0.0013076242929832172,0.75002499750025,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms1_drop_mutual,balance_graph,50,-0.0001548185978960337,0.8122187781221878,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms1_drop_mutual,balance_hybrid,50,-0.0002708522542370007,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms1_drop_mutual,copeland_graph,50,0.001200455076715643,0.3875612438756124,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms1_drop_mutual,copeland_hybrid,50,-0.00047065743380720005,1.0,1.0,1.0,False,False
F3_everything,720,robustness_rank_percentile_retention,rank-percentile + retention-matched,bright,ms1_drop_mutual,markov_graph,50,-0.00012967796632006867,0.8776122387761224,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms2,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms2,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms2,copeland_graph,120,-6.32384949177181e-05,1.0,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms2,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms2,markov_graph,120,-8.434900555631675e-05,1.0,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms1,balance_graph,120,0.0021091307735370884,0.1065893410658934,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms1,balance_hybrid,120,0.0008253358468516482,0.17998200179982002,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms1,copeland_graph,120,0.011664360719058933,0.006299370062993701,1.0,0.863913608639136,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms1,copeland_hybrid,120,0.009763443585018978,0.0193980601939806,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms1,markov_graph,120,0.0002677641783037768,0.8228177182281772,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms1_drop_mutual,balance_graph,120,-0.00012029067601456306,1.0,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms1_drop_mutual,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms1_drop_mutual,copeland_graph,120,-8.445473277415341e-05,0.75002499750025,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms1_drop_mutual,copeland_hybrid,120,-0.00014890380456337126,1.0,1.0,1.0,False,False
F3_everything,720,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),scidocs,ms1_drop_mutual,markov_graph,120,-7.34990141197193e-05,1.0,1.0,1.0,False,False
