dataset,regime,query_id,pair_name,method_key,metric,cutoff,greedy,ilp_scip,delta
fiqa,ms2,498,copeland,copeland_graph_repaired,MRR,,0.125,0.125,0.0
fiqa,ms2,498,copeland,copeland_graph_repaired,MAP,,0.125,0.125,0.0
fiqa,ms2,498,balance,balance_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms2,498,balance,balance_graph_repaired,nDCG@10,10,0.1480409554829326,0.1480409554829326,0.0
fiqa,ms2,498,balance,balance_graph_repaired,nDCG@20,20,0.1480409554829326,0.1480409554829326,0.0
fiqa,ms2,498,balance,balance_graph_repaired,MRR,,0.125,0.125,0.0
fiqa,ms2,498,balance,balance_graph_repaired,MAP,,0.125,0.125,0.0
fiqa,ms2,498,markov,markov_graph_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms2,498,markov,markov_graph_repaired,nDCG@10,10,0.1480409554829326,0.1480409554829326,0.0
fiqa,ms2,498,markov,markov_graph_repaired,nDCG@20,20,0.1480409554829326,0.1480409554829326,0.0
fiqa,ms2,498,markov,markov_graph_repaired,MRR,,0.125,0.125,0.0
fiqa,ms2,498,markov,markov_graph_repaired,MAP,,0.125,0.125,0.0
fiqa,ms2,498,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.46927872602275644,0.46927872602275644,0.0
fiqa,ms2,498,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.46927872602275644,0.46927872602275644,0.0
fiqa,ms2,498,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.46927872602275644,0.46927872602275644,0.0
fiqa,ms2,498,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,1.0,1.0,0.0
fiqa,ms2,498,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,1.0,1.0,0.0
fiqa,ms2,498,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.46927872602275644,0.46927872602275644,0.0
fiqa,ms2,498,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.46927872602275644,0.46927872602275644,0.0
fiqa,ms2,498,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.46927872602275644,0.46927872602275644,0.0
fiqa,ms2,498,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,1.0,1.0,0.0
fiqa,ms2,498,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,1.0,1.0,0.0
fiqa,ms2,498,topological_repaired,topological_repaired,nDCG@5,5,0.0,0.0,0.0
fiqa,ms2,498,topological_repaired,topological_repaired,nDCG@10,10,0.14126697285982898,0.14126697285982898,0.0
fiqa,ms2,498,topological_repaired,topological_repaired,nDCG@20,20,0.14126697285982898,0.14126697285982898,0.0
fiqa,ms2,498,topological_repaired,topological_repaired,MRR,,0.1111111111111111,0.1111111111111111,0.0
fiqa,ms2,498,topological_repaired,topological_repaired,MAP,,0.1111111111111111,0.1111111111111111,0.0
fiqa,ms2,498,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.2960819109658652,0.2960819109658652,0.0
fiqa,ms2,498,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.2960819109658652,0.2960819109658652,0.0
fiqa,ms2,498,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.2960819109658652,0.2960819109658652,0.0
fiqa,ms2,498,priority_topological_repaired,priority_topological_repaired,MRR,,0.5,0.5,0.0
fiqa,ms2,498,priority_topological_repaired,priority_topological_repaired,MAP,,0.5,0.5,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,copeland,copeland_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,copeland,copeland_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,copeland,copeland_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,copeland,copeland_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,balance,balance_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,balance,balance_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,balance,balance_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,balance,balance_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,markov,markov_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,markov,markov_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,markov,markov_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,markov,markov_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,topological_repaired,topological_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,topological_repaired,topological_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,topological_repaired,topological_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,topological_repaired,topological_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,priority_topological_repaired,priority_topological_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8c7595554299585d9e36b6,priority_topological_repaired,priority_topological_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,copeland,copeland_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,copeland,copeland_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,copeland,copeland_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,copeland,copeland_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,balance,balance_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,balance,balance_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,balance,balance_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,balance,balance_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,markov,markov_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,markov,markov_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,markov,markov_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,markov,markov_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,topological_repaired,topological_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,topological_repaired,topological_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,topological_repaired,topological_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,topological_repaired,topological_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,priority_topological_repaired,priority_topological_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85ea095542994775f606a8,priority_topological_repaired,priority_topological_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,copeland,copeland_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,copeland,copeland_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,copeland,copeland_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,copeland,copeland_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,balance,balance_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,balance,balance_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,balance,balance_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,balance,balance_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,markov,markov_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,markov,markov_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,markov,markov_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,markov,markov_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,topological_repaired,topological_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,topological_repaired,topological_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,topological_repaired,topological_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,topological_repaired,topological_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,priority_topological_repaired,priority_topological_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5adbf0a255429947ff17385a,priority_topological_repaired,priority_topological_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,copeland,copeland_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,copeland,copeland_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,copeland,copeland_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,copeland,copeland_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,balance,balance_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,balance,balance_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,balance,balance_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,balance,balance_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,markov,markov_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,markov,markov_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,markov,markov_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,markov,markov_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,topological_repaired,topological_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,topological_repaired,topological_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,topological_repaired,topological_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,topological_repaired,topological_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,priority_topological_repaired,priority_topological_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a8e3ea95542995a26add48d,priority_topological_repaired,priority_topological_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,copeland,copeland_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,copeland,copeland_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,copeland,copeland_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,copeland,copeland_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,balance,balance_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,balance,balance_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,balance,balance_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,balance,balance_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,markov,markov_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,markov,markov_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,markov,markov_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,markov,markov_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,topological_repaired,topological_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,topological_repaired,topological_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,topological_repaired,topological_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,topological_repaired,topological_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,priority_topological_repaired,priority_topological_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a85b2d95542997b5ce40028,priority_topological_repaired,priority_topological_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,copeland,copeland_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,copeland,copeland_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,copeland,copeland_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,copeland,copeland_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,balance,balance_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,balance,balance_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,balance,balance_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,balance,balance_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,markov,markov_graph_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,markov,markov_graph_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,markov,markov_graph_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,markov,markov_graph_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,topological_repaired,topological_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,topological_repaired,topological_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,topological_repaired,topological_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,topological_repaired,topological_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,priority_topological_repaired,priority_topological_repaired,MRR,,1.0,1.0,0.0
hotpotqa,ms1,5a87ab905542996e4f3088c1,priority_topological_repaired,priority_topological_repaired,MAP,,1.0,1.0,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,copeland,copeland_graph_repaired,nDCG@5,5,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,copeland,copeland_graph_repaired,nDCG@10,10,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,copeland,copeland_graph_repaired,MRR,,0.5,0.5,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,copeland,copeland_graph_repaired,MAP,,0.5,0.5,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,balance,balance_graph_repaired,nDCG@5,5,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,balance,balance_graph_repaired,nDCG@10,10,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,balance,balance_graph_repaired,MRR,,0.5,0.5,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,balance,balance_graph_repaired,MAP,,0.5,0.5,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,markov,markov_graph_repaired,nDCG@5,5,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,markov,markov_graph_repaired,nDCG@10,10,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,markov,markov_graph_repaired,MRR,,0.5,0.5,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,markov,markov_graph_repaired,MAP,,0.5,0.5,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.5,0.5,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.5,0.5,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,ms1,5a7bbb64554299042af8f7cc,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.6309297535714575,0.6309297535714575,0.0
