dataset,regime,query_id,n_nodes,n_edges_pre_repair,is_cyclic_pre_repair,greedy_n_edges_removed,greedy_weight_removed,ilp_n_edges_removed,ilp_weight_removed,ilp_proven_optimal,weight_removed_delta_ilp_minus_greedy,edges_removed_delta_ilp_minus_greedy,same_edges_removed_set,repaired_is_dag_greedy,repaired_is_dag_ilp,bew_post_greedy,bew_post_ilp,pic_post_greedy,pic_post_ilp
fiqa,ms1_drop_mutual,467,20,142,False,0,0.0,0,0.0,True,0.0,0,True,True,True,68.54460368806923,68.54460368806923,118,118
fiqa,ms1_drop_mutual,468,20,165,True,6,0.16164439741712808,2,0.09652216008165146,True,-0.06512223733547662,-4,False,True,True,19.115270608864595,19.087250776932105,69,70
fiqa,ms1_drop_mutual,470,20,173,False,0,0.0,0,0.0,True,0.0,0,True,True,True,41.61167677577596,41.61167677577596,89,89
fiqa,ms1_drop_mutual,471,20,164,False,0,0.0,0,0.0,True,0.0,0,True,True,True,29.26696259981969,29.26696259981969,78,78
fiqa,ms1_drop_mutual,472,20,164,True,7,0.6304405897900519,1,0.2784406603609575,True,-0.3519999294290944,-6,False,True,True,26.325754168077484,26.400825235422456,54,55
fiqa,ms1_drop_mutual,473,20,168,False,0,0.0,0,0.0,True,0.0,0,True,True,True,34.809282969168656,34.809282969168656,73,73
fiqa,ms1_drop_mutual,474,20,174,False,0,0.0,0,0.0,True,0.0,0,True,True,True,31.689282925037627,31.689282925037627,77,77
fiqa,ms1_drop_mutual,478,20,177,False,0,0.0,0,0.0,True,0.0,0,True,True,True,49.49677249845432,49.49677249845432,112,112
fiqa,ms1_drop_mutual,479,20,162,False,0,0.0,0,0.0,True,0.0,0,True,True,True,73.85355188390831,73.85355188390831,86,86
fiqa,ms1_drop_mutual,480,20,168,False,0,0.0,0,0.0,True,0.0,0,True,True,True,55.824660247489014,55.824660247489014,119,119
fiqa,ms1_drop_mutual,481,20,186,False,0,0.0,0,0.0,True,0.0,0,True,True,True,32.129172824922385,32.129172824922385,95,95
fiqa,ms1_drop_mutual,482,20,170,False,0,0.0,0,0.0,True,0.0,0,True,True,True,46.369656257483,46.369656257483,96,96
fiqa,ms1_drop_mutual,485,20,141,False,0,0.0,0,0.0,True,0.0,0,True,True,True,32.64573464960956,32.64573464960956,76,76
fiqa,ms1_drop_mutual,486,20,155,False,0,0.0,0,0.0,True,0.0,0,True,True,True,33.550810428967296,33.550810428967296,77,77
fiqa,ms1_drop_mutual,487,20,127,True,7,1.6711000434047705,2,0.7168008690390786,True,-0.9542991743656919,-5,False,True,True,30.05693636449918,30.584118982275843,58,60
fiqa,ms1_drop_mutual,488,20,169,False,0,0.0,0,0.0,True,0.0,0,True,True,True,37.51128185488218,37.51128185488218,96,96
fiqa,ms1_drop_mutual,489,20,152,True,2,0.16361627402027668,2,0.16361627402027668,True,0.0,0,True,True,True,36.78103492438086,36.78103492438086,79,79
fiqa,ms1_drop_mutual,490,20,120,True,2,0.05564985698933711,2,0.05564985698933711,True,0.0,0,True,True,True,25.450241803028078,25.450241803028078,45,45
fiqa,ms1_drop_mutual,491,20,143,False,0,0.0,0,0.0,True,0.0,0,True,True,True,14.47922124647957,14.47922124647957,61,61
fiqa,ms1_drop_mutual,493,20,169,False,0,0.0,0,0.0,True,0.0,0,True,True,True,47.20547194617913,47.20547194617913,92,92
fiqa,ms1_drop_mutual,494,20,161,False,0,0.0,0,0.0,True,0.0,0,True,True,True,24.67847757185136,24.67847757185136,54,54
fiqa,ms1_drop_mutual,497,20,162,False,0,0.0,0,0.0,True,0.0,0,True,True,True,23.823928494834437,23.823928494834437,67,67
fiqa,ms1_drop_mutual,498,20,160,False,0,0.0,0,0.0,True,0.0,0,True,True,True,41.66757320085223,41.66757320085223,72,72
fiqa,ms2,0,20,27,False,0,0.0,0,0.0,True,0.0,0,True,True,True,28.343687617098784,28.343687617098784,19,19
fiqa,ms2,4,20,59,False,0,0.0,0,0.0,True,0.0,0,True,True,True,44.78781429674085,44.78781429674085,40,40
fiqa,ms2,5,20,46,False,0,0.0,0,0.0,True,0.0,0,True,True,True,36.34825753722974,36.34825753722974,31,31
fiqa,ms2,6,20,45,False,0,0.0,0,0.0,True,0.0,0,True,True,True,29.846567713515444,29.846567713515444,23,23
fiqa,ms2,7,20,25,False,0,0.0,0,0.0,True,0.0,0,True,True,True,19.319044552118296,19.319044552118296,19,19
fiqa,ms2,9,20,81,False,0,0.0,0,0.0,True,0.0,0,True,True,True,45.34108835821933,45.34108835821933,44,44
fiqa,ms2,11,20,85,False,0,0.0,0,0.0,True,0.0,0,True,True,True,65.82624753744173,65.82624753744173,56,56
fiqa,ms2,12,20,16,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.8857093539375276,1.8857093539375276,2,2
fiqa,ms2,13,20,48,False,0,0.0,0,0.0,True,0.0,0,True,True,True,24.74047617956999,24.74047617956999,29,29
fiqa,ms2,14,20,50,False,0,0.0,0,0.0,True,0.0,0,True,True,True,14.387508452016197,14.387508452016197,14,14
fiqa,ms2,16,20,33,False,0,0.0,0,0.0,True,0.0,0,True,True,True,5.915818331067593,5.915818331067593,6,6
fiqa,ms2,19,20,26,False,0,0.0,0,0.0,True,0.0,0,True,True,True,12.153861554616567,12.153861554616567,10,10
fiqa,ms2,20,20,58,False,0,0.0,0,0.0,True,0.0,0,True,True,True,26.58919997851286,26.58919997851286,23,23
fiqa,ms2,21,20,20,False,0,0.0,0,0.0,True,0.0,0,True,True,True,10.84002841760177,10.84002841760177,14,14
fiqa,ms2,23,20,54,False,0,0.0,0,0.0,True,0.0,0,True,True,True,25.59410330695032,25.59410330695032,24,24
fiqa,ms2,25,20,85,False,0,0.0,0,0.0,True,0.0,0,True,True,True,32.33587142055734,32.33587142055734,32,32
fiqa,ms2,27,20,24,False,0,0.0,0,0.0,True,0.0,0,True,True,True,15.643852390899031,15.643852390899031,15,15
fiqa,ms2,28,20,15,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.7891931855269796,1.7891931855269796,3,3
fiqa,ms2,30,20,53,False,0,0.0,0,0.0,True,0.0,0,True,True,True,35.34650677930129,35.34650677930129,35,35
fiqa,ms2,31,20,46,False,0,0.0,0,0.0,True,0.0,0,True,True,True,13.706127843464914,13.706127843464914,11,11
fiqa,ms2,32,20,62,False,0,0.0,0,0.0,True,0.0,0,True,True,True,23.014063405083768,23.014063405083768,22,22
fiqa,ms2,33,20,54,False,0,0.0,0,0.0,True,0.0,0,True,True,True,18.870522643736546,18.870522643736546,19,19
fiqa,ms2,35,20,25,False,0,0.0,0,0.0,True,0.0,0,True,True,True,18.84873380674431,18.84873380674431,16,16
fiqa,ms2,36,20,10,False,0,0.0,0,0.0,True,0.0,0,True,True,True,0.5649176895159754,0.5649176895159754,1,1
fiqa,ms2,37,20,45,False,0,0.0,0,0.0,True,0.0,0,True,True,True,31.70897368107289,31.70897368107289,27,27
fiqa,ms2,41,20,30,False,0,0.0,0,0.0,True,0.0,0,True,True,True,6.446155075005427,6.446155075005427,8,8
fiqa,ms2,43,20,10,False,0,0.0,0,0.0,True,0.0,0,True,True,True,6.147437316910368,6.147437316910368,6,6
fiqa,ms2,45,20,84,False,0,0.0,0,0.0,True,0.0,0,True,True,True,27.538153941702667,27.538153941702667,28,28
fiqa,ms2,46,20,32,False,0,0.0,0,0.0,True,0.0,0,True,True,True,13.300030334482939,13.300030334482939,11,11
fiqa,ms2,47,20,42,False,0,0.0,0,0.0,True,0.0,0,True,True,True,10.811020973439424,10.811020973439424,12,12
fiqa,ms2,48,20,63,False,0,0.0,0,0.0,True,0.0,0,True,True,True,50.7393771011576,50.7393771011576,36,36
fiqa,ms2,49,20,65,False,0,0.0,0,0.0,True,0.0,0,True,True,True,40.74561618823419,40.74561618823419,37,37
fiqa,ms2,51,20,20,False,0,0.0,0,0.0,True,0.0,0,True,True,True,25.683452622930933,25.683452622930933,20,20
fiqa,ms2,52,20,31,False,0,0.0,0,0.0,True,0.0,0,True,True,True,11.55325831533261,11.55325831533261,10,10
fiqa,ms2,53,20,29,False,0,0.0,0,0.0,True,0.0,0,True,True,True,10.479026030857202,10.479026030857202,12,12
fiqa,ms2,54,20,22,False,0,0.0,0,0.0,True,0.0,0,True,True,True,8.75511313495242,8.75511313495242,9,9
fiqa,ms2,57,20,29,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.2872683768977156,1.2872683768977156,2,2
fiqa,ms2,59,20,47,False,0,0.0,0,0.0,True,0.0,0,True,True,True,35.713142039194054,35.713142039194054,28,28
fiqa,ms2,61,20,68,False,0,0.0,0,0.0,True,0.0,0,True,True,True,58.83817028199583,58.83817028199583,49,49
fiqa,ms2,62,20,30,False,0,0.0,0,0.0,True,0.0,0,True,True,True,14.301067153769907,14.301067153769907,14,14
fiqa,ms2,63,20,67,False,0,0.0,0,0.0,True,0.0,0,True,True,True,62.2763971400834,62.2763971400834,58,58
fiqa,ms2,64,20,32,False,0,0.0,0,0.0,True,0.0,0,True,True,True,17.206589135154516,17.206589135154516,16,16
fiqa,ms2,65,20,50,False,0,0.0,0,0.0,True,0.0,0,True,True,True,8.924823226967385,8.924823226967385,9,9
fiqa,ms2,66,20,60,False,0,0.0,0,0.0,True,0.0,0,True,True,True,5.414399321649993,5.414399321649993,8,8
fiqa,ms2,67,20,42,False,0,0.0,0,0.0,True,0.0,0,True,True,True,5.944964457089467,5.944964457089467,9,9
fiqa,ms2,69,20,42,False,0,0.0,0,0.0,True,0.0,0,True,True,True,13.16028774570116,13.16028774570116,13,13
fiqa,ms2,70,20,33,False,0,0.0,0,0.0,True,0.0,0,True,True,True,18.253026271798866,18.253026271798866,17,17
fiqa,ms2,71,20,34,False,0,0.0,0,0.0,True,0.0,0,True,True,True,20.929652094256753,20.929652094256753,21,21
fiqa,ms2,72,20,28,False,0,0.0,0,0.0,True,0.0,0,True,True,True,19.009133657481087,19.009133657481087,19,19
fiqa,ms2,74,20,67,False,0,0.0,0,0.0,True,0.0,0,True,True,True,50.56998162735766,50.56998162735766,41,41
fiqa,ms2,75,20,69,False,0,0.0,0,0.0,True,0.0,0,True,True,True,40.318151824312636,40.318151824312636,46,46
fiqa,ms2,76,20,37,False,0,0.0,0,0.0,True,0.0,0,True,True,True,17.718063272179247,17.718063272179247,18,18
fiqa,ms2,78,20,38,False,0,0.0,0,0.0,True,0.0,0,True,True,True,34.59611032652245,34.59611032652245,27,27
fiqa,ms2,80,20,25,False,0,0.0,0,0.0,True,0.0,0,True,True,True,15.96694211033585,15.96694211033585,16,16
fiqa,ms2,81,20,38,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.5386533450465083,3.5386533450465083,6,6
fiqa,ms2,82,20,27,False,0,0.0,0,0.0,True,0.0,0,True,True,True,19.018911316601127,19.018911316601127,15,15
fiqa,ms2,83,20,60,False,0,0.0,0,0.0,True,0.0,0,True,True,True,31.25096389814771,31.25096389814771,32,32
fiqa,ms2,85,20,55,False,0,0.0,0,0.0,True,0.0,0,True,True,True,31.204420450451373,31.204420450451373,31,31
fiqa,ms2,86,20,64,False,0,0.0,0,0.0,True,0.0,0,True,True,True,49.756871145395415,49.756871145395415,41,41
fiqa,ms2,87,20,37,False,0,0.0,0,0.0,True,0.0,0,True,True,True,10.37578339821257,10.37578339821257,10,10
fiqa,ms2,88,20,41,False,0,0.0,0,0.0,True,0.0,0,True,True,True,21.99381920848964,21.99381920848964,22,22
fiqa,ms2,91,20,59,False,0,0.0,0,0.0,True,0.0,0,True,True,True,22.12065653331017,22.12065653331017,26,26
fiqa,ms2,92,20,24,False,0,0.0,0,0.0,True,0.0,0,True,True,True,9.575733609463928,9.575733609463928,12,12
fiqa,ms2,93,20,74,False,0,0.0,0,0.0,True,0.0,0,True,True,True,30.09903647344419,30.09903647344419,28,28
fiqa,ms2,95,20,54,False,0,0.0,0,0.0,True,0.0,0,True,True,True,26.016518255166023,26.016518255166023,25,25
fiqa,ms2,96,20,27,False,0,0.0,0,0.0,True,0.0,0,True,True,True,15.265073752067273,15.265073752067273,16,16
fiqa,ms2,97,20,53,False,0,0.0,0,0.0,True,0.0,0,True,True,True,34.15128514437141,34.15128514437141,31,31
fiqa,ms2,99,20,65,False,0,0.0,0,0.0,True,0.0,0,True,True,True,20.839049896231806,20.839049896231806,21,21
fiqa,ms2,102,20,36,False,0,0.0,0,0.0,True,0.0,0,True,True,True,0.0,0.0,0,0
fiqa,ms2,105,20,39,False,0,0.0,0,0.0,True,0.0,0,True,True,True,11.707913638484017,11.707913638484017,14,14
fiqa,ms2,107,20,46,False,0,0.0,0,0.0,True,0.0,0,True,True,True,22.263886755302185,22.263886755302185,23,23
fiqa,ms2,108,20,44,False,0,0.0,0,0.0,True,0.0,0,True,True,True,24.99338037993153,24.99338037993153,28,28
fiqa,ms2,110,20,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,20.348715457815064,20.348715457815064,19,19
fiqa,ms2,111,20,31,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.515007094206372,2.515007094206372,4,4
fiqa,ms2,112,20,29,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.076479448027552,2.076479448027552,3,3
fiqa,ms2,439,20,24,False,0,0.0,0,0.0,True,0.0,0,True,True,True,0.0,0.0,0,0
fiqa,ms2,442,20,70,False,0,0.0,0,0.0,True,0.0,0,True,True,True,31.196692933904252,31.196692933904252,30,30
fiqa,ms2,443,20,69,False,0,0.0,0,0.0,True,0.0,0,True,True,True,32.3718286281525,32.3718286281525,27,27
fiqa,ms2,444,20,62,False,0,0.0,0,0.0,True,0.0,0,True,True,True,23.307968165478087,23.307968165478087,23,23
fiqa,ms2,445,20,91,False,0,0.0,0,0.0,True,0.0,0,True,True,True,53.05478331378491,53.05478331378491,52,52
fiqa,ms2,446,20,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,26.869484544342864,26.869484544342864,25,25
fiqa,ms2,447,20,116,False,0,0.0,0,0.0,True,0.0,0,True,True,True,46.55515215422471,46.55515215422471,50,50
fiqa,ms2,448,20,37,False,0,0.0,0,0.0,True,0.0,0,True,True,True,20.58801309384258,20.58801309384258,17,17
fiqa,ms2,449,20,39,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.8220880413050384,3.8220880413050384,5,5
fiqa,ms2,450,20,56,False,0,0.0,0,0.0,True,0.0,0,True,True,True,23.86059294182819,23.86059294182819,17,17
fiqa,ms2,452,20,52,False,0,0.0,0,0.0,True,0.0,0,True,True,True,19.472399975196577,19.472399975196577,17,17
fiqa,ms2,453,20,33,False,0,0.0,0,0.0,True,0.0,0,True,True,True,13.697948665199744,13.697948665199744,14,14
fiqa,ms2,454,20,32,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.0348584592811862,3.0348584592811862,2,2
fiqa,ms2,456,20,35,False,0,0.0,0,0.0,True,0.0,0,True,True,True,16.181291777860253,16.181291777860253,15,15
fiqa,ms2,457,20,70,False,0,0.0,0,0.0,True,0.0,0,True,True,True,54.68739474795423,54.68739474795423,45,45
fiqa,ms2,458,20,75,False,0,0.0,0,0.0,True,0.0,0,True,True,True,40.26866173502392,40.26866173502392,32,32
fiqa,ms2,460,20,75,False,0,0.0,0,0.0,True,0.0,0,True,True,True,48.9469904511731,48.9469904511731,47,47
fiqa,ms2,461,20,29,False,0,0.0,0,0.0,True,0.0,0,True,True,True,16.766719216623887,16.766719216623887,15,15
fiqa,ms2,462,20,23,False,0,0.0,0,0.0,True,0.0,0,True,True,True,13.805575926017134,13.805575926017134,10,10
fiqa,ms2,464,20,45,False,0,0.0,0,0.0,True,0.0,0,True,True,True,47.20546169369756,47.20546169369756,39,39
fiqa,ms2,465,20,37,False,0,0.0,0,0.0,True,0.0,0,True,True,True,34.41172604457422,34.41172604457422,31,31
fiqa,ms2,466,20,46,False,0,0.0,0,0.0,True,0.0,0,True,True,True,18.103254401393407,18.103254401393407,20,20
fiqa,ms2,467,20,42,False,0,0.0,0,0.0,True,0.0,0,True,True,True,40.777217099836335,40.777217099836335,34,34
fiqa,ms2,468,20,36,False,0,0.0,0,0.0,True,0.0,0,True,True,True,9.54900476090848,9.54900476090848,11,11
fiqa,ms2,470,20,47,False,0,0.0,0,0.0,True,0.0,0,True,True,True,23.800165311816883,23.800165311816883,22,22
fiqa,ms2,471,20,23,False,0,0.0,0,0.0,True,0.0,0,True,True,True,11.61457606050708,11.61457606050708,11,11
fiqa,ms2,472,20,61,False,0,0.0,0,0.0,True,0.0,0,True,True,True,18.999933661686235,18.999933661686235,14,14
fiqa,ms2,473,20,41,False,0,0.0,0,0.0,True,0.0,0,True,True,True,24.947072241238324,24.947072241238324,23,23
fiqa,ms2,474,20,35,False,0,0.0,0,0.0,True,0.0,0,True,True,True,5.47183757017226,5.47183757017226,7,7
fiqa,ms2,478,20,46,False,0,0.0,0,0.0,True,0.0,0,True,True,True,25.859459488508218,25.859459488508218,29,29
fiqa,ms2,479,20,96,False,0,0.0,0,0.0,True,0.0,0,True,True,True,73.30802090869074,73.30802090869074,63,63
fiqa,ms2,480,20,17,False,0,0.0,0,0.0,True,0.0,0,True,True,True,18.088917147005514,18.088917147005514,15,15
fiqa,ms2,481,20,51,False,0,0.0,0,0.0,True,0.0,0,True,True,True,19.39766565015918,19.39766565015918,20,20
fiqa,ms2,482,20,21,False,0,0.0,0,0.0,True,0.0,0,True,True,True,14.63423449389957,14.63423449389957,14,14
fiqa,ms2,485,20,31,False,0,0.0,0,0.0,True,0.0,0,True,True,True,8.695886601226329,8.695886601226329,11,11
fiqa,ms2,486,20,46,False,0,0.0,0,0.0,True,0.0,0,True,True,True,18.770839233945633,18.770839233945633,18,18
fiqa,ms2,487,20,19,False,0,0.0,0,0.0,True,0.0,0,True,True,True,6.747997956436034,6.747997956436034,7,7
fiqa,ms2,488,20,40,False,0,0.0,0,0.0,True,0.0,0,True,True,True,12.952565462008694,12.952565462008694,17,17
fiqa,ms2,489,20,25,False,0,0.0,0,0.0,True,0.0,0,True,True,True,13.212839037011921,13.212839037011921,13,13
fiqa,ms2,490,20,24,False,0,0.0,0,0.0,True,0.0,0,True,True,True,5.706279661378985,5.706279661378985,6,6
fiqa,ms2,491,20,19,False,0,0.0,0,0.0,True,0.0,0,True,True,True,0.0,0.0,0,0
fiqa,ms2,493,20,48,False,0,0.0,0,0.0,True,0.0,0,True,True,True,33.36370539470796,33.36370539470796,27,27
fiqa,ms2,494,20,62,False,0,0.0,0,0.0,True,0.0,0,True,True,True,17.136825953227184,17.136825953227184,18,18
fiqa,ms2,497,20,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,11.404838764014512,11.404838764014512,11,11
fiqa,ms2,498,20,62,False,0,0.0,0,0.0,True,0.0,0,True,True,True,30.36757686750846,30.36757686750846,30,30
hotpotqa,ms1,5a8c7595554299585d9e36b6,10,41,False,0,0.0,0,0.0,True,0.0,0,True,True,True,27.518871091657903,27.518871091657903,20,20
hotpotqa,ms1,5a85ea095542994775f606a8,10,54,True,13,2.759275872946662,12,2.3760071976140984,True,-0.3832686753325638,-1,False,True,True,5.886376411146007,5.886376411146007,14,14
hotpotqa,ms1,5adbf0a255429947ff17385a,10,45,True,1,0.5072376035988491,1,0.5072376035988491,True,0.0,0,True,True,True,1.6171774538705972,1.6171774538705972,6,6
hotpotqa,ms1,5a8e3ea95542995a26add48d,10,45,False,0,0.0,0,0.0,True,0.0,0,True,True,True,6.295990239989336,6.295990239989336,23,23
hotpotqa,ms1,5a85b2d95542997b5ce40028,10,44,True,1,0.043453993547725306,1,0.043453993547725306,True,0.0,0,True,True,True,3.916178582234194,3.916178582234194,19,19
hotpotqa,ms1,5a87ab905542996e4f3088c1,10,45,True,1,0.11544844063303739,1,0.11544844063303739,True,0.0,0,True,True,True,9.898109681802227,9.898109681802227,18,18
hotpotqa,ms1,5a7bbb64554299042af8f7cc,10,46,True,1,0.4373515824454429,1,0.4373515824454429,True,0.0,0,True,True,True,10.196994887794329,10.196994887794329,12,12
hotpotqa,ms1,5a7166395542994082a3e814,10,46,True,5,0.5088955347734138,1,0.31586958142649535,True,-0.1930259533469184,-4,False,True,True,6.916262841091592,6.87799573534219,21,23
hotpotqa,ms1,5a877e5d5542993e715abf7d,10,44,False,0,0.0,0,0.0,True,0.0,0,True,True,True,4.12896619820631,4.12896619820631,14,14
hotpotqa,ms1,5ab3b0bf5542992ade7c6e39,10,56,True,17,4.498903433851968,11,3.0598213653092254,True,-1.4390820685427426,-6,False,True,True,12.617411046029677,11.563681297779404,14,12
hotpotqa,ms1,5ab56e32554299637185c594,10,40,False,0,0.0,0,0.0,True,0.0,0,True,True,True,10.309803305410354,10.309803305410354,19,19
hotpotqa,ms1,5ab6d09255429954757d337d,10,58,True,16,3.493677581660016,15,3.482657193785168,True,-0.011020387874848048,-1,False,True,True,21.29724602292699,21.29724602292699,22,22
hotpotqa,ms1,5a75e05c55429976ec32bc5f,10,50,True,9,1.3066828252959157,6,1.0165119359364867,True,-0.29017088935942903,-3,False,True,True,4.79328211734138,5.442798340705283,10,13
hotpotqa,ms1,5ab3e45655429976abd1bcd4,10,45,False,0,0.0,0,0.0,True,0.0,0,True,True,True,10.46929657817511,10.46929657817511,19,19
hotpotqa,ms1,5ae0d4c9554299603e418468,10,47,True,2,0.1869482719710232,2,0.1869482719710232,True,0.0,0,True,True,True,5.227603127814523,5.227603127814523,17,17
hotpotqa,ms1,5a8133725542995ce29dcbdb,10,58,True,19,6.794100955770393,13,5.466230148990458,True,-1.3278708067799352,-6,False,True,True,31.27501603920351,31.31971176904727,24,25
hotpotqa,ms1,5ae6050f55429929b0807a5e,10,46,True,15,3.3757728206844537,10,2.7945667952397173,True,-0.5812060254447364,-5,False,True,True,4.072138458567031,3.8986012910532106,16,15
hotpotqa,ms1,5adddccd5542997dc7907069,10,44,False,0,0.0,0,0.0,True,0.0,0,True,True,True,27.06892926617614,27.06892926617614,27,27
hotpotqa,ms1,5ae22b8d554299234fd0440f,10,47,True,7,1.829142772650263,7,1.829142772650263,True,0.0,0,True,True,True,20.46525176084801,20.46525176084801,14,14
hotpotqa,ms1,5a722b8655429971e9dc9329,10,48,True,4,0.5873993785328775,4,0.5873993785328775,True,0.0,0,True,True,True,3.2750104622791416,3.2750104622791416,6,6
hotpotqa,ms1,5adf37a95542995ec70e8f97,10,44,False,0,0.0,0,0.0,True,0.0,0,True,True,True,17.195221447321295,17.195221447321295,21,21
hotpotqa,ms1,5abd259d55429924427fcf1a,10,39,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.796104226193006,3.796104226193006,17,17
hotpotqa,ms1,5a828c8355429966c78a6a50,10,46,True,1,0.051930590973364166,1,0.051930590973364166,True,0.0,0,True,True,True,12.84466894777705,12.84466894777705,16,16
hotpotqa,ms1,5a8a3e745542996c9b8d5e70,10,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,15.074643389036193,15.074643389036193,18,18
hotpotqa,ms1,5ac23ff0554299636651994d,10,32,False,0,0.0,0,0.0,True,0.0,0,True,True,True,11.663519014846637,11.663519014846637,8,8
hotpotqa,ms1,5ae0361155429925eb1afc2c,10,55,True,14,1.9234279726296324,12,1.8235684128609941,True,-0.09985955976863825,-2,False,True,True,16.515097279470172,16.515097279470172,17,17
hotpotqa,ms1,5abc0a5d5542993f40c73c64,10,48,True,9,1.4414583625964403,5,1.1819052444629425,True,-0.2595531181334978,-4,False,True,True,7.1816553518833,7.311599696899275,16,19
hotpotqa,ms1,5a7cc50e554299452d57ba3e,10,49,True,8,1.626794129043513,6,1.4875434567067112,True,-0.13925067233680188,-2,False,True,True,28.81616973715627,29.22614425808861,23,26
hotpotqa,ms1,5abf63f15542997ec76fd3ea,10,48,True,4,0.22300964552332864,4,0.22300964552332864,True,0.0,0,True,True,True,21.224176258634085,21.224176258634085,19,19
hotpotqa,ms1,5a8ef2a75542995a26add583,10,42,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.2964005019182525,2.2964005019182525,16,16
hotpotqa,ms1,5a80721b554299485f5985ef,10,51,True,10,2.0006836092836195,6,1.3771921787824728,True,-0.6234914305011467,-4,False,True,True,9.415644899900183,9.831811703023181,15,16
hotpotqa,ms1,5ab51dae5542991779162d82,10,40,True,2,0.8278541022813939,2,0.8278541022813939,True,0.0,0,True,True,True,3.4612709890427813,3.4612709890427813,4,4
hotpotqa,ms1,5a7571135542992d0ec05f98,10,44,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.1712979390029297,1.1712979390029297,17,17
hotpotqa,ms1,5a7a0e1e5542990783324e1a,10,41,False,0,0.0,0,0.0,True,0.0,0,True,True,True,7.1133380534371025,7.1133380534371025,17,17
hotpotqa,ms1,5a74106b55429979e288289e,10,47,True,3,0.47341688263288784,3,0.47341688263288784,True,0.0,0,True,True,True,6.076175805320155,6.076175805320155,15,15
hotpotqa,ms1,5a79311755429970f5fffe67,10,55,True,17,3.144337818192212,14,2.4866970045562415,True,-0.6576408136359704,-3,False,True,True,5.925219313633698,5.925219313633698,13,13
hotpotqa,ms1,5ab2d3df554299194fa9352c,10,54,True,12,2.1332058254437114,10,2.034671915617958,True,-0.09853390982575361,-2,False,True,True,4.689317894190382,4.689317894190382,10,10
hotpotqa,ms1,5a760ab65542994ccc918697,10,39,False,0,0.0,0,0.0,True,0.0,0,True,True,True,0.42964859106406955,0.42964859106406955,4,4
hotpotqa,ms1,5a7d54165542995f4f402256,10,48,True,4,0.7452799781066758,4,0.7452799781066758,True,0.0,0,True,True,True,31.02397622027539,31.02397622027539,26,26
hotpotqa,ms1,5ab859a955429934fafe6d7b,10,47,True,5,0.3163601700046982,5,0.3163601700046982,True,0.0,0,True,True,True,11.328432888521002,11.328432888521002,19,19
hotpotqa,ms1,5add61d65542995b365fab21,10,58,True,18,5.6231570923271965,15,4.950126001533738,True,-0.6730310907934589,-3,False,True,True,13.560669994090215,13.798236088487986,20,21
hotpotqa,ms1,5abbf698554299114383a0b5,10,59,True,20,5.156844719451627,14,4.404793170249309,True,-0.7520515492023181,-6,False,True,True,17.257732915730035,17.34195185408386,17,18
hotpotqa,ms1,5ab84bf555429916710eb01f,10,45,True,4,1.2331039301498243,3,1.0991805022002303,True,-0.133923427949594,-1,False,True,True,14.264907882919967,14.264907882919967,24,24
hotpotqa,ms1,5ab96ab755429970cfb8eacd,10,56,True,14,4.258429274883002,12,4.020466283514655,True,-0.23796299136834698,-2,False,True,True,11.024327108111187,11.024327108111187,16,16
hotpotqa,ms1,5a8a43eb5542996c9b8d5e82,10,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.0459583475837757,2.0459583475837757,8,8
hotpotqa,ms1,5a7320565542991f9a20c61d,10,39,False,0,0.0,0,0.0,True,0.0,0,True,True,True,4.528418414992539,4.528418414992539,8,8
hotpotqa,ms1,5a8b20335542996c9b8d5fb3,10,48,True,7,2.5825837263527305,5,2.2877843387346646,True,-0.2947993876180659,-2,False,True,True,14.700254830879961,14.847654524688993,14,15
hotpotqa,ms1,5a85fb085542994775f606de,10,40,False,0,0.0,0,0.0,True,0.0,0,True,True,True,7.163923761083928,7.163923761083928,7,7
hotpotqa,ms1,5a8f4c8d554299458435d5a3,10,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.3132230275655714,2.3132230275655714,10,10
hotpotqa,ms1,5a80840f554299485f59863b,10,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.8647514854760798,1.8647514854760798,13,13
hotpotqa,ms1,5ae7ba7a5542993210983f12,10,46,True,2,0.04604170020979259,2,0.04604170020979259,True,0.0,0,True,True,True,24.76802106100508,24.76802106100508,27,27
hotpotqa,ms1,5ac2acff55429921a00ab02b,10,39,True,5,0.7436996515917061,5,0.7436996515917061,True,0.0,0,True,True,True,6.528682209142109,6.528682209142109,13,13
