dataset,regime,config_id,pool_size,metric_cutoff,pair_name,n_queries,cycle_rate,repair_applied_rate,full_ranking_changed_rate,top_k_membership_changed_rate,top_k_order_changed_rate,differently_graded_judged_pairs_changed_rate,ndcg_changed_rate,mean_removed_weight_fraction,mean_graph_density_pre,mean_graph_density_post,mean_largest_scc_size_pre,mean_largest_scc_size_post,mean_total_edge_weight_pre,mean_total_edge_weight_post
hotpotqa,ms2,pool10_ndcg5,10,5,balance_graph,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683760683760684,0.2683760683760684,1.0,1.0,32.49679234875283,32.49679234875283
hotpotqa,ms2,pool10_ndcg5,10,5,balance_hybrid,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683760683760684,0.2683760683760684,1.0,1.0,32.49679234875283,32.49679234875283
hotpotqa,ms2,pool10_ndcg5,10,5,copeland_graph,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683760683760684,0.2683760683760684,1.0,1.0,32.49679234875283,32.49679234875283
hotpotqa,ms2,pool10_ndcg5,10,5,copeland_hybrid,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683760683760684,0.2683760683760684,1.0,1.0,32.49679234875283,32.49679234875283
hotpotqa,ms2,pool10_ndcg5,10,5,markov_graph,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683760683760684,0.2683760683760684,1.0,1.0,32.49679234875283,32.49679234875283
hotpotqa,ms2,pool35_ndcg10,35,10,balance_graph,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg10,35,10,balance_hybrid,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg10,35,10,copeland_graph,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg10,35,10,copeland_hybrid,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg10,35,10,markov_graph,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg20,35,20,balance_graph,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg20,35,20,balance_hybrid,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg20,35,20,copeland_graph,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg20,35,20,copeland_hybrid,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg20,35,20,markov_graph,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg5,35,5,balance_graph,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg5,35,5,balance_hybrid,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg5,35,5,copeland_graph,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg5,35,5,copeland_hybrid,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
hotpotqa,ms2,pool35_ndcg5,35,5,markov_graph,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638332255979313,0.10638332255979313,1.0,1.0,130.80607791673054,130.80607791673054
scidocs,ms1,pool20_ndcg10,20,10,balance_graph,120,0.9916666666666667,0.9916666666666667,0.85,0.325,0.725,0.1,0.13333333333333333,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg10,20,10,balance_hybrid,120,0.9916666666666667,0.9916666666666667,0.5666666666666667,0.05,0.3416666666666667,0.05,0.06666666666666667,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg10,20,10,copeland_graph,120,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.7416666666666667,0.9833333333333333,0.35833333333333334,0.39166666666666666,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg10,20,10,copeland_hybrid,120,0.9916666666666667,0.9916666666666667,0.95,0.23333333333333334,0.8333333333333334,0.21666666666666667,0.26666666666666666,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg10,20,10,markov_graph,120,0.9916666666666667,0.9916666666666667,0.975,0.45,0.9083333333333333,0.15833333333333333,0.19166666666666668,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg20,20,20,balance_graph,120,0.9916666666666667,0.9916666666666667,0.85,0.0,0.85,0.25,0.25,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg20,20,20,balance_hybrid,120,0.9916666666666667,0.9916666666666667,0.5666666666666667,0.0,0.5666666666666667,0.06666666666666667,0.06666666666666667,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg20,20,20,copeland_graph,120,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.0,0.9916666666666667,0.525,0.48333333333333334,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg20,20,20,copeland_hybrid,120,0.9916666666666667,0.9916666666666667,0.95,0.0,0.95,0.3333333333333333,0.3333333333333333,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg20,20,20,markov_graph,120,0.9916666666666667,0.9916666666666667,0.975,0.0,0.975,0.3333333333333333,0.30833333333333335,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg5,20,5,balance_graph,120,0.9916666666666667,0.9916666666666667,0.85,0.15,0.39166666666666666,0.05,0.058333333333333334,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg5,20,5,balance_hybrid,120,0.9916666666666667,0.9916666666666667,0.5666666666666667,0.058333333333333334,0.11666666666666667,0.008333333333333333,0.008333333333333333,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg5,20,5,copeland_graph,120,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.5916666666666667,0.8666666666666667,0.125,0.20833333333333334,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg5,20,5,copeland_hybrid,120,0.9916666666666667,0.9916666666666667,0.95,0.19166666666666668,0.55,0.10833333333333334,0.125,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool20_ndcg5,20,5,markov_graph,120,0.9916666666666667,0.9916666666666667,0.975,0.25833333333333336,0.5666666666666667,0.05,0.06666666666666667,0.07441932784650404,0.5419078947368422,0.4305921052631579,16.166666666666668,1.0,117.3603012948129,108.42666648971903
scidocs,ms1,pool50_ndcg10,50,10,balance_graph,120,0.9916666666666667,0.9916666666666667,0.95,0.25833333333333336,0.65,0.06666666666666667,0.10833333333333334,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg10,50,10,balance_hybrid,120,0.9916666666666667,0.9916666666666667,0.7166666666666667,0.03333333333333333,0.275,0.041666666666666664,0.041666666666666664,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg10,50,10,copeland_graph,120,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.7833333333333333,0.975,0.21666666666666667,0.3416666666666667,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg10,50,10,copeland_hybrid,120,0.9916666666666667,0.9916666666666667,0.9583333333333334,0.30833333333333335,0.8083333333333333,0.2,0.225,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg10,50,10,markov_graph,120,0.9916666666666667,0.9916666666666667,0.975,0.36666666666666664,0.8,0.15833333333333333,0.2,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg20,50,20,balance_graph,120,0.9916666666666667,0.9916666666666667,0.95,0.4,0.9083333333333333,0.25,0.26666666666666666,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg20,50,20,balance_hybrid,120,0.9916666666666667,0.9916666666666667,0.7166666666666667,0.03333333333333333,0.5333333333333333,0.058333333333333334,0.058333333333333334,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg20,50,20,copeland_graph,120,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.7916666666666666,0.9916666666666667,0.5,0.49166666666666664,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg20,50,20,copeland_hybrid,120,0.9916666666666667,0.9916666666666667,0.9583333333333334,0.2833333333333333,0.9416666666666667,0.325,0.325,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg20,50,20,markov_graph,120,0.9916666666666667,0.9916666666666667,0.975,0.49166666666666664,0.9583333333333334,0.30833333333333335,0.3333333333333333,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg5,50,5,balance_graph,120,0.9916666666666667,0.9916666666666667,0.95,0.11666666666666667,0.2833333333333333,0.008333333333333333,0.025,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg5,50,5,balance_hybrid,120,0.9916666666666667,0.9916666666666667,0.7166666666666667,0.016666666666666666,0.08333333333333333,0.016666666666666666,0.016666666666666666,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg5,50,5,copeland_graph,120,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.49166666666666664,0.725,0.075,0.15833333333333333,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg5,50,5,copeland_hybrid,120,0.9916666666666667,0.9916666666666667,0.9583333333333334,0.18333333333333332,0.4166666666666667,0.05,0.075,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1,pool50_ndcg5,50,5,markov_graph,120,0.9916666666666667,0.9916666666666667,0.975,0.25,0.475,0.041666666666666664,0.08333333333333333,0.04108144396193185,0.3476394557823129,0.30382312925170063,33.25833333333333,1.0,374.58473056870366,358.1657640045321
scidocs,ms1_drop_mutual,pool20_ndcg10,20,10,balance_graph,120,0.11666666666666667,0.11666666666666667,0.041666666666666664,0.025,0.041666666666666664,0.0,0.0,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg10,20,10,balance_hybrid,120,0.11666666666666667,0.11666666666666667,0.03333333333333333,0.0,0.008333333333333333,0.0,0.0,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg10,20,10,copeland_graph,120,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.058333333333333334,0.10833333333333334,0.008333333333333333,0.008333333333333333,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg10,20,10,copeland_hybrid,120,0.11666666666666667,0.11666666666666667,0.08333333333333333,0.016666666666666666,0.058333333333333334,0.0,0.0,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg10,20,10,markov_graph,120,0.11666666666666667,0.11666666666666667,0.075,0.016666666666666666,0.06666666666666667,0.008333333333333333,0.0,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg20,20,20,balance_graph,120,0.11666666666666667,0.11666666666666667,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg20,20,20,balance_hybrid,120,0.11666666666666667,0.11666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg20,20,20,copeland_graph,120,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.0,0.11666666666666667,0.008333333333333333,0.008333333333333333,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg20,20,20,copeland_hybrid,120,0.11666666666666667,0.11666666666666667,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg20,20,20,markov_graph,120,0.11666666666666667,0.11666666666666667,0.075,0.0,0.075,0.008333333333333333,0.0,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg5,20,5,balance_graph,120,0.11666666666666667,0.11666666666666667,0.041666666666666664,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg5,20,5,balance_hybrid,120,0.11666666666666667,0.11666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg5,20,5,copeland_graph,120,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.008333333333333333,0.025,0.008333333333333333,0.008333333333333333,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg5,20,5,copeland_hybrid,120,0.11666666666666667,0.11666666666666667,0.08333333333333333,0.008333333333333333,0.03333333333333333,0.0,0.0,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool20_ndcg5,20,5,markov_graph,120,0.11666666666666667,0.11666666666666667,0.075,0.008333333333333333,0.025,0.0,0.0,0.0019859998674859793,0.41890350877192983,0.41600877192982455,1.9333333333333333,1.0,95.82775266702531,95.6801282415537
scidocs,ms1_drop_mutual,pool50_ndcg10,50,10,balance_graph,120,0.7666666666666667,0.7666666666666667,0.6166666666666667,0.05,0.15833333333333333,0.016666666666666666,0.016666666666666666,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg10,50,10,balance_hybrid,120,0.7666666666666667,0.7666666666666667,0.3,0.0,0.03333333333333333,0.008333333333333333,0.008333333333333333,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg10,50,10,copeland_graph,120,0.7666666666666667,0.7666666666666667,0.7583333333333333,0.23333333333333334,0.44166666666666665,0.08333333333333333,0.125,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg10,50,10,copeland_hybrid,120,0.7666666666666667,0.7666666666666667,0.6916666666666667,0.075,0.275,0.075,0.075,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg10,50,10,markov_graph,120,0.7666666666666667,0.7666666666666667,0.6833333333333333,0.11666666666666667,0.3416666666666667,0.03333333333333333,0.041666666666666664,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg20,50,20,balance_graph,120,0.7666666666666667,0.7666666666666667,0.6166666666666667,0.11666666666666667,0.44166666666666665,0.05,0.05,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg20,50,20,balance_hybrid,120,0.7666666666666667,0.7666666666666667,0.3,0.008333333333333333,0.15833333333333333,0.016666666666666666,0.016666666666666666,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg20,50,20,copeland_graph,120,0.7666666666666667,0.7666666666666667,0.7583333333333333,0.39166666666666666,0.6833333333333333,0.20833333333333334,0.225,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg20,50,20,copeland_hybrid,120,0.7666666666666667,0.7666666666666667,0.6916666666666667,0.13333333333333333,0.5916666666666667,0.10833333333333334,0.10833333333333334,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg20,50,20,markov_graph,120,0.7666666666666667,0.7666666666666667,0.6833333333333333,0.15833333333333333,0.5416666666666666,0.10833333333333334,0.1,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg5,50,5,balance_graph,120,0.7666666666666667,0.7666666666666667,0.6166666666666667,0.008333333333333333,0.041666666666666664,0.0,0.0,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg5,50,5,balance_hybrid,120,0.7666666666666667,0.7666666666666667,0.3,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg5,50,5,copeland_graph,120,0.7666666666666667,0.7666666666666667,0.7583333333333333,0.10833333333333334,0.18333333333333332,0.016666666666666666,0.025,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg5,50,5,copeland_hybrid,120,0.7666666666666667,0.7666666666666667,0.6916666666666667,0.05,0.08333333333333333,0.0,0.025,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms1_drop_mutual,pool50_ndcg5,50,5,markov_graph,120,0.7666666666666667,0.7666666666666667,0.6833333333333333,0.075,0.14166666666666666,0.0,0.008333333333333333,0.0064390649201326085,0.31713605442176873,0.30728231292517005,19.016666666666666,1.0,344.8528228959812,342.5813572135137
scidocs,ms2,pool20_ndcg10,20,10,balance_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg10,20,10,balance_hybrid,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg10,20,10,copeland_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg10,20,10,copeland_hybrid,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg10,20,10,markov_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg20,20,20,balance_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg20,20,20,balance_hybrid,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg20,20,20,copeland_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg20,20,20,copeland_hybrid,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg20,20,20,markov_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg5,20,5,balance_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg5,20,5,balance_hybrid,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg5,20,5,copeland_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg5,20,5,copeland_hybrid,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool20_ndcg5,20,5,markov_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041666666666664,0.18041666666666664,1.0,1.0,77.49348955856549,77.49348955856549
scidocs,ms2,pool50_ndcg10,50,10,balance_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792176870748299,0.07792176870748299,1.0,1.0,197.90719350991657,197.90719350991657
scidocs,ms2,pool50_ndcg10,50,10,balance_hybrid,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792176870748299,0.07792176870748299,1.0,1.0,197.90719350991657,197.90719350991657
scidocs,ms2,pool50_ndcg10,50,10,copeland_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792176870748299,0.07792176870748299,1.0,1.0,197.90719350991657,197.90719350991657
scidocs,ms2,pool50_ndcg10,50,10,copeland_hybrid,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792176870748299,0.07792176870748299,1.0,1.0,197.90719350991657,197.90719350991657
scidocs,ms2,pool50_ndcg10,50,10,markov_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792176870748299,0.07792176870748299,1.0,1.0,197.90719350991657,197.90719350991657
scidocs,ms2,pool50_ndcg20,50,20,balance_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792176870748299,0.07792176870748299,1.0,1.0,197.90719350991657,197.90719350991657
scidocs,ms2,pool50_ndcg20,50,20,balance_hybrid,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792176870748299,0.07792176870748299,1.0,1.0,197.90719350991657,197.90719350991657
scidocs,ms2,pool50_ndcg20,50,20,copeland_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792176870748299,0.07792176870748299,1.0,1.0,197.90719350991657,197.90719350991657
scidocs,ms2,pool50_ndcg20,50,20,copeland_hybrid,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792176870748299,0.07792176870748299,1.0,1.0,197.90719350991657,197.90719350991657
scidocs,ms2,pool50_ndcg20,50,20,markov_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792176870748299,0.07792176870748299,1.0,1.0,197.90719350991657,197.90719350991657
scidocs,ms2,pool50_ndcg5,50,5,balance_graph,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792176870748299,0.07792176870748299,1.0,1.0,197.90719350991657,197.90719350991657
scidocs,ms2,pool50_ndcg5,50,5,balance_hybrid,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792176870748299,0.07792176870748299,1.0,1.0,197.90719350991657,197.90719350991657
