dataset,regime,config_id,pool_size,metric_cutoff,query_id,graph_is_cyclic,status,proven_optimal,trivial,gap,time_s,n_nodes,n_vars,n_constraints,objective,solver,solver_version,error
hotpotqa,ms1,pool35_ndcg10,35,10,5a7166395542994082a3e814,True,optimal,True,False,0.0,0.10574483871459961,35,1190,13685,0.31586958142649024,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a877e5d5542993e715abf7d,False,optimal,True,True,0.0,0.0,35,0,0,0.0,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ab3b0bf5542992ade7c6e39,True,optimal,True,False,0.0,0.10332179069519043,35,1190,13685,9.3166360277814,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ab56e32554299637185c594,True,optimal,True,False,0.0,0.10324621200561523,35,1190,13685,0.1555689714139561,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ab6d09255429954757d337d,True,optimal,True,False,0.0,0.10425591468811035,35,1190,13685,26.220517013525935,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a75e05c55429976ec32bc5f,True,optimal,True,False,0.0,0.10250473022460938,35,1190,13685,1.9807102607228622,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ab3e45655429976abd1bcd4,False,optimal,True,True,0.0,0.0,35,0,0,0.0,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ae0d4c9554299603e418468,True,optimal,True,False,0.0,0.10541152954101562,35,1190,13685,0.7833093919088157,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a8133725542995ce29dcbdb,True,optimal,True,False,0.0,0.10399889945983887,35,1190,13685,6.567300985926039,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ae6050f55429929b0807a5e,True,optimal,True,False,0.0,0.10395646095275879,35,1190,13685,3.916346315863663,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5adddccd5542997dc7907069,True,optimal,True,False,0.0,0.10239863395690918,35,1190,13685,1.3938763089983581,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ae22b8d554299234fd0440f,True,optimal,True,False,0.0,0.10165143013000488,35,1190,13685,2.68397887502438,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a722b8655429971e9dc9329,True,optimal,True,False,0.0,0.10155606269836426,35,1190,13685,1.6912221202164872,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5adf37a95542995ec70e8f97,True,optimal,True,False,0.0,0.10853242874145508,35,1190,13685,0.6356006736097299,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5abd259d55429924427fcf1a,True,optimal,True,False,0.0,0.10161352157592773,35,1190,13685,1.5283398741185295,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a828c8355429966c78a6a50,True,optimal,True,False,0.0,0.1041562557220459,35,1190,13685,0.04746074069752382,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a8a3e745542996c9b8d5e70,True,optimal,True,False,0.0,0.15421676635742188,35,1190,13685,0.16639402974332995,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ac23ff0554299636651994d,False,optimal,True,True,0.0,0.0,35,0,0,0.0,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ae0361155429925eb1afc2c,True,optimal,True,False,0.0,0.10377931594848633,35,1190,13685,4.3943088353888555,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5abc0a5d5542993f40c73c64,True,optimal,True,False,0.0,0.10525083541870117,35,1190,13685,1.155774746728369,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a7cc50e554299452d57ba3e,True,optimal,True,False,0.0,0.1025092601776123,35,1190,13685,3.4217778516906208,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5abf63f15542997ec76fd3ea,True,optimal,True,False,0.0,0.146132230758667,35,1190,13685,0.3940203094512498,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a8ef2a75542995a26add583,False,optimal,True,True,0.0,0.0,35,0,0,0.0,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a80721b554299485f5985ef,True,optimal,True,False,0.0,0.10332202911376953,35,1190,13685,1.1649431981540062,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ab51dae5542991779162d82,True,optimal,True,False,0.0,0.10534048080444336,35,1190,13685,0.8246788420306927,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a7571135542992d0ec05f98,False,optimal,True,True,0.0,0.0,35,0,0,0.0,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a7a0e1e5542990783324e1a,True,optimal,True,False,0.0,0.1031346321105957,35,1190,13685,1.5726558615929207,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a74106b55429979e288289e,True,optimal,True,False,0.0,0.14186429977416992,35,1190,13685,0.9050691966233835,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a79311755429970f5fffe67,True,optimal,True,False,0.0,0.10528731346130371,35,1190,13685,7.210975337425829,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ab2d3df554299194fa9352c,True,optimal,True,False,0.0,0.10454034805297852,35,1190,13685,4.205643059110777,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a760ab65542994ccc918697,True,optimal,True,False,0.0,0.10421586036682129,35,1190,13685,0.3240639226802564,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a7d54165542995f4f402256,True,optimal,True,False,0.0,0.10407042503356934,35,1190,13685,0.7075002666845478,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ab859a955429934fafe6d7b,True,optimal,True,False,0.0,0.14503002166748047,35,1190,13685,1.8965088132067294,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5add61d65542995b365fab21,True,optimal,True,False,0.0,0.10460305213928223,35,1190,13685,6.627713647220062,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5abbf698554299114383a0b5,True,optimal,True,False,0.0,0.10462069511413574,35,1190,13685,13.130165175223766,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ab84bf555429916710eb01f,True,optimal,True,False,0.0,0.1022179126739502,35,1190,13685,1.6293856359795598,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ab96ab755429970cfb8eacd,True,optimal,True,False,0.0,0.10362505912780762,35,1190,13685,2.5193877592556504,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a8a43eb5542996c9b8d5e82,True,optimal,True,False,0.0,0.1438584327697754,35,1190,13685,0.30355454644437607,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a7320565542991f9a20c61d,False,optimal,True,True,0.0,0.0,35,0,0,0.0,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a8b20335542996c9b8d5fb3,True,optimal,True,False,0.0,0.10653018951416016,35,1190,13685,2.1339129727296893,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a85fb085542994775f606de,True,optimal,True,False,0.0,0.10681343078613281,35,1190,13685,0.3722579497633376,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a8f4c8d554299458435d5a3,False,optimal,True,True,0.0,0.0,35,0,0,0.0,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a80840f554299485f59863b,True,optimal,True,False,0.0,0.10319828987121582,35,1190,13685,1.0271873001962248,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ae7ba7a5542993210983f12,True,optimal,True,False,0.0,0.14586997032165527,35,1190,13685,5.877640409542835,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5ac2acff55429921a00ab02b,True,optimal,True,False,0.0,0.10362100601196289,35,1190,13685,1.0921195249840707,pyscipopt/SCIP,6.2.1,
