dataset,protocol,regime,query_id,graph_changed,raw_balance_scores_changed,normalized_balance_scores_changed,balance_only_ranking_changed,hybrid_scores_changed,full_hybrid_ranking_changed,top_k_set_changed,top_k_order_changed,relevance_sequence_changed,ndcg_changed,hybrid_delta_ndcg
fiqa,primary_minmax_retention_matched,ms2,19,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,20,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,21,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,23,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,25,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,27,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,28,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,30,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,31,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,32,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,33,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,35,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,36,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,37,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,41,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,43,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,45,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,46,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,47,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,48,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,49,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,51,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,52,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,53,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,54,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,57,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,59,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,61,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,62,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,63,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,64,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,65,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,66,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,67,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,69,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,70,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,71,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,72,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,74,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,75,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,76,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,78,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,80,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,81,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,82,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,83,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,85,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,86,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,87,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,88,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,91,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,92,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,93,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,95,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,96,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,97,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,99,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,102,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,105,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,107,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,108,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,110,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,111,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,112,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,439,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,442,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,443,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,444,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,445,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,446,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,447,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,448,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,449,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,450,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,452,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,453,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,454,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,456,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,457,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,458,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,460,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,461,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,462,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,464,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,465,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,466,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,467,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,468,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,470,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,471,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,472,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,473,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,474,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,478,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,479,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,480,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,481,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,482,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,485,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,486,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,487,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,488,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,489,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,490,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,491,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,493,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,494,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,497,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms2,498,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,0,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,4,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,5,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,6,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,7,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,9,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,11,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,12,True,True,True,True,True,True,False,True,True,True,-0.23039726624219503
fiqa,primary_minmax_retention_matched,ms1,13,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,14,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,16,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,19,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,20,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,21,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,23,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,25,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,27,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,28,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,30,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,31,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,32,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,33,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,35,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,36,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,37,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,41,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,43,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,45,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,46,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,47,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,48,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,49,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,51,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,52,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,53,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,54,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,57,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,59,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,61,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,62,True,True,True,True,True,True,False,True,True,True,0.014280129617504245
fiqa,primary_minmax_retention_matched,ms1,63,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,64,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,65,True,True,True,True,True,True,False,True,True,True,0.005666478725616653
fiqa,primary_minmax_retention_matched,ms1,66,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,67,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,69,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,70,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,71,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,72,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,74,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,75,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,76,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,78,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,80,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,81,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,82,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,83,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,85,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,86,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,87,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,88,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,91,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,92,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,93,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,95,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,96,True,True,True,True,True,True,False,True,True,True,0.014434881121747567
fiqa,primary_minmax_retention_matched,ms1,97,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,99,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,102,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,105,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,107,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,108,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,110,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,111,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,112,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,439,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,442,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,443,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,444,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,445,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,446,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,447,True,True,True,True,True,True,False,True,True,True,-0.006933151269592097
fiqa,primary_minmax_retention_matched,ms1,448,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,449,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,450,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,452,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,453,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,454,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,456,True,True,True,False,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,457,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,458,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,460,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,461,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,462,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,464,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,465,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,466,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,467,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,468,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,470,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,471,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,472,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,473,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,474,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,478,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,479,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,480,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,481,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,482,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,485,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,486,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,487,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,488,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,489,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,490,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,491,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,493,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,494,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,497,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1,498,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,0,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,4,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,5,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,6,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,7,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,9,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,11,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,12,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,13,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,14,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,16,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,19,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,20,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,21,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,23,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,25,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,27,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,28,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,30,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,31,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,32,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,33,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,35,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,36,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,37,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,41,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,43,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,45,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,46,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,47,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,48,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,49,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,51,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,52,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,53,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,54,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,57,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,59,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,61,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,62,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,63,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,64,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,65,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,66,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,67,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,69,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,70,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,71,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,72,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,74,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,75,False,False,False,False,False,False,False,False,False,False,0.0
