dataset,protocol,protocol_label,regime,pair_name,pair_family,query_id,unrepaired_method_key,repaired_method_key,unrepaired_ndcg,repaired_ndcg,delta_ndcg
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,ebf4ef0701e6f6c2050e5bed0be54fd4d8a1d991,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,ebf4ef0701e6f6c2050e5bed0be54fd4d8a1d991,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_graph,graph,af441a4f1b754ad9b3a4401e8361ad9b66786778,copeland_graph,copeland_graph_repaired,0.806457526842227,0.8132917708168784,0.006834243974651377
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_graph,graph,af441a4f1b754ad9b3a4401e8361ad9b66786778,balance_graph,balance_graph_repaired,0.7911674082121415,0.7841409604566275,-0.007026447755513976
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,markov_graph,graph,af441a4f1b754ad9b3a4401e8361ad9b66786778,markov_graph,markov_graph_repaired,0.7911674082121415,0.7862292820919451,-0.0049381261201963955
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,af441a4f1b754ad9b3a4401e8361ad9b66786778,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.7740594901688294,0.7885551761150551,0.014495685946225745
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,af441a4f1b754ad9b3a4401e8361ad9b66786778,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.7714472580717429,0.7691213640486328,-0.002325894023110009
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_graph,graph,8bb3a478db8951f42198a885d7245d58036ba55c,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_graph,graph,8bb3a478db8951f42198a885d7245d58036ba55c,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,markov_graph,graph,8bb3a478db8951f42198a885d7245d58036ba55c,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,8bb3a478db8951f42198a885d7245d58036ba55c,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,8bb3a478db8951f42198a885d7245d58036ba55c,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_graph,graph,9e76a700f03ef476b964b27e23c071163e44c232,copeland_graph,copeland_graph_repaired,0.7581423056815202,0.7920333799254392,0.03389107424391902
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_graph,graph,9e76a700f03ef476b964b27e23c071163e44c232,balance_graph,balance_graph_repaired,0.8233931887422242,0.8233931887422242,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,markov_graph,graph,9e76a700f03ef476b964b27e23c071163e44c232,markov_graph,markov_graph_repaired,0.7850181636177579,0.8233931887422242,0.03837502512446633
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,9e76a700f03ef476b964b27e23c071163e44c232,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.8204408699638929,0.8233931887422242,0.002952318778331353
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,9e76a700f03ef476b964b27e23c071163e44c232,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.8233931887422242,0.8233931887422242,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_graph,graph,43da9037d50745002195abb864243ecc75d4b040,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_graph,graph,43da9037d50745002195abb864243ecc75d4b040,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,markov_graph,graph,43da9037d50745002195abb864243ecc75d4b040,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,43da9037d50745002195abb864243ecc75d4b040,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,43da9037d50745002195abb864243ecc75d4b040,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_graph,graph,b21951a276dd940e052676b06e193f65fdc297f9,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_graph,graph,b21951a276dd940e052676b06e193f65fdc297f9,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,markov_graph,graph,b21951a276dd940e052676b06e193f65fdc297f9,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,b21951a276dd940e052676b06e193f65fdc297f9,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,b21951a276dd940e052676b06e193f65fdc297f9,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_graph,graph,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_graph,graph,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,markov_graph,graph,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_graph,graph,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_graph,graph,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,markov_graph,graph,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_graph,graph,4649e3279edf653135f1f31da3e242ba451a93de,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_graph,graph,4649e3279edf653135f1f31da3e242ba451a93de,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,markov_graph,graph,4649e3279edf653135f1f31da3e242ba451a93de,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,4649e3279edf653135f1f31da3e242ba451a93de,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,4649e3279edf653135f1f31da3e242ba451a93de,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_graph,graph,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,copeland_graph,copeland_graph_repaired,0.31546487678572877,0.3333333333333333,0.01786845654760455
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_graph,graph,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,balance_graph,balance_graph_repaired,0.3333333333333333,0.3562071871080222,0.022873853774688868
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,markov_graph,graph,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,markov_graph,markov_graph_repaired,0.3333333333333333,0.3333333333333333,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.3333333333333333,0.3562071871080222,0.022873853774688868
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.3562071871080222,0.3562071871080222,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_graph,graph,924544f503070bb390cc51e4bac9cbb3171aa03f,copeland_graph,copeland_graph_repaired,0.2559580248098155,0.26264953503719357,0.0066915102273780724
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_graph,graph,924544f503070bb390cc51e4bac9cbb3171aa03f,balance_graph,balance_graph_repaired,0.2559580248098155,0.2559580248098155,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,markov_graph,graph,924544f503070bb390cc51e4bac9cbb3171aa03f,markov_graph,markov_graph_repaired,0.25,0.2559580248098155,0.005958024809815499
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,924544f503070bb390cc51e4bac9cbb3171aa03f,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.25,0.2559580248098155,0.005958024809815499
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,924544f503070bb390cc51e4bac9cbb3171aa03f,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.2559580248098155,0.2559580248098155,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_graph,graph,d2e6250e95af09fefbe638f1580420476a2ecaee,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_graph,graph,d2e6250e95af09fefbe638f1580420476a2ecaee,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,markov_graph,graph,d2e6250e95af09fefbe638f1580420476a2ecaee,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,d2e6250e95af09fefbe638f1580420476a2ecaee,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,d2e6250e95af09fefbe638f1580420476a2ecaee,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_graph,graph,79e13ff4a21f13d3839422568274ea84a9fe42b5,copeland_graph,copeland_graph_repaired,0.3010299956639812,0.27894294565112987,-0.022087050012851328
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_graph,graph,79e13ff4a21f13d3839422568274ea84a9fe42b5,balance_graph,balance_graph_repaired,0.31546487678572877,0.31546487678572877,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,markov_graph,graph,79e13ff4a21f13d3839422568274ea84a9fe42b5,markov_graph,markov_graph_repaired,0.3333333333333333,0.3333333333333333,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,copeland_hybrid,hybrid,79e13ff4a21f13d3839422568274ea84a9fe42b5,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.227670248696953,0.227670248696953,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1,balance_hybrid,hybrid,79e13ff4a21f13d3839422568274ea84a9fe42b5,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.227670248696953,0.227670248696953,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_graph,graph,78495383450e02c5fe817e408726134b3084905d,copeland_graph,copeland_graph_repaired,0.6309297535714575,0.6309297535714575,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_graph,graph,78495383450e02c5fe817e408726134b3084905d,balance_graph,balance_graph_repaired,0.6309297535714575,0.6309297535714575,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,markov_graph,graph,78495383450e02c5fe817e408726134b3084905d,markov_graph,markov_graph_repaired,0.6309297535714575,0.6309297535714575,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_hybrid,hybrid,78495383450e02c5fe817e408726134b3084905d,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.6309297535714575,0.6309297535714575,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_hybrid,hybrid,78495383450e02c5fe817e408726134b3084905d,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.6309297535714575,0.6309297535714575,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_graph,graph,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_graph,graph,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,markov_graph,graph,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_hybrid,hybrid,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_hybrid,hybrid,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_graph,graph,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_graph,graph,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,markov_graph,graph,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_hybrid,hybrid,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_hybrid,hybrid,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_graph,graph,3a63667284dc8b9687ed1620406030bfe39af3c9,copeland_graph,copeland_graph_repaired,1.0,1.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_graph,graph,3a63667284dc8b9687ed1620406030bfe39af3c9,balance_graph,balance_graph_repaired,1.0,1.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,markov_graph,graph,3a63667284dc8b9687ed1620406030bfe39af3c9,markov_graph,markov_graph_repaired,1.0,1.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_hybrid,hybrid,3a63667284dc8b9687ed1620406030bfe39af3c9,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,1.0,1.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_hybrid,hybrid,3a63667284dc8b9687ed1620406030bfe39af3c9,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,1.0,1.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_graph,graph,071f47b7bc5830643e31dbed82e0375bf9b26559,copeland_graph,copeland_graph_repaired,0.8801699317146395,0.8801699317146395,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_graph,graph,071f47b7bc5830643e31dbed82e0375bf9b26559,balance_graph,balance_graph_repaired,0.8758330319477191,0.8758330319477191,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,markov_graph,graph,071f47b7bc5830643e31dbed82e0375bf9b26559,markov_graph,markov_graph_repaired,0.8739415100896553,0.8739415100896553,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_hybrid,hybrid,071f47b7bc5830643e31dbed82e0375bf9b26559,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.9010126104210695,0.9010126104210695,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_hybrid,hybrid,071f47b7bc5830643e31dbed82e0375bf9b26559,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.9010126104210695,0.9010126104210695,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_graph,graph,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,copeland_graph,copeland_graph_repaired,0.6692141095655068,0.6692141095655068,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_graph,graph,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,balance_graph,balance_graph_repaired,0.8660640566639971,0.8660640566639971,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,markov_graph,graph,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,markov_graph,markov_graph_repaired,0.8149516929193181,0.8149516929193181,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_hybrid,hybrid,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.806022196739243,0.806022196739243,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_hybrid,hybrid,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.8571345604839221,0.8571345604839221,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_graph,graph,a65196dfff31425281c690a7f2ca65247147da6b,copeland_graph,copeland_graph_repaired,0.36274775120088537,0.36274775120088537,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_graph,graph,a65196dfff31425281c690a7f2ca65247147da6b,balance_graph,balance_graph_repaired,0.37906661463529034,0.37906661463529034,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,markov_graph,graph,a65196dfff31425281c690a7f2ca65247147da6b,markov_graph,markov_graph_repaired,0.405937024438585,0.405937024438585,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_hybrid,hybrid,a65196dfff31425281c690a7f2ca65247147da6b,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.31432962328057273,0.31432962328057273,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_hybrid,hybrid,a65196dfff31425281c690a7f2ca65247147da6b,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.31432962328057273,0.31432962328057273,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_graph,graph,a04b5b99f5d9d8748843e870536a4a9f65562012,copeland_graph,copeland_graph_repaired,0.4645763367653889,0.4645763367653889,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_graph,graph,a04b5b99f5d9d8748843e870536a4a9f65562012,balance_graph,balance_graph_repaired,0.4496257822295752,0.4496257822295752,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,markov_graph,graph,a04b5b99f5d9d8748843e870536a4a9f65562012,markov_graph,markov_graph_repaired,0.4645763367653889,0.4645763367653889,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_hybrid,hybrid,a04b5b99f5d9d8748843e870536a4a9f65562012,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.4645763367653889,0.4645763367653889,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_hybrid,hybrid,a04b5b99f5d9d8748843e870536a4a9f65562012,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.4686613101011926,0.4686613101011926,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_graph,graph,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,copeland_graph,copeland_graph_repaired,0.3102267425692945,0.3102267425692945,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_graph,graph,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,balance_graph,balance_graph_repaired,0.31432962328057273,0.31432962328057273,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,markov_graph,graph,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,markov_graph,markov_graph_repaired,0.31432962328057273,0.31432962328057273,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_hybrid,hybrid,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.327973028445648,0.327973028445648,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_hybrid,hybrid,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.327973028445648,0.327973028445648,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_graph,graph,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_graph,graph,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,markov_graph,graph,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_hybrid,hybrid,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,balance_hybrid,hybrid,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,robustness_rank_percentile_retention,rank-percentile + retention-matched,ms1_drop_mutual,copeland_graph,graph,648678f1edab0d2139958070744b826d2b24c79e,copeland_graph,copeland_graph_repaired,0.8070380459557518,0.8070380459557518,0.0
