provider,dataset,query_id,doc_a_id,doc_b_id,ab_category,ba_category,ab_label,ba_label,ref_wins_forward,ref_wins_reverse,agree,either_fallback
azure,hotpotqa,5a75e05c55429976ec32bc5f,"5a75e05c55429976ec32bc5f::Wilson Lake (Iron County, Wisconsin)","5a7c0aa15542997c3ec972cd::Silver Lake (Silver Lake, Florida)",exact,ambiguous,A,A,True,False,False,True
azure,hotpotqa,5a75e05c55429976ec32bc5f,"5a75e05c55429976ec32bc5f::Wilson Lake (Iron County, Wisconsin)",5a7fc5c25542992e7d278d6a::Houghton Lake (Michigan),exact,contains_only,A,A,True,False,False,False
azure,hotpotqa,5a75e05c55429976ec32bc5f,"5a75e05c55429976ec32bc5f::Wilson Lake (Iron County, Wisconsin)",5a88a5645542997e5c09a679::Fishing rod tapers,exact,exact,A,B,True,True,True,False
azure,hotpotqa,5a75e05c55429976ec32bc5f,"5a75e05c55429976ec32bc5f::Wilson Lake (Iron County, Wisconsin)",5adcfe7f5542992c1e3a24f1::La Yesca,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5a75e05c55429976ec32bc5f,"5a7c0aa15542997c3ec972cd::Silver Lake (Silver Lake, Florida)",5a7fc5c25542992e7d278d6a::Houghton Lake (Michigan),contains_only,contains_only,A,A,True,False,False,False
azure,hotpotqa,5a75e05c55429976ec32bc5f,"5a7c0aa15542997c3ec972cd::Silver Lake (Silver Lake, Florida)",5a88a5645542997e5c09a679::Fishing rod tapers,exact,exact,A,B,True,True,True,False
azure,hotpotqa,5a75e05c55429976ec32bc5f,"5a7c0aa15542997c3ec972cd::Silver Lake (Silver Lake, Florida)",5adcfe7f5542992c1e3a24f1::La Yesca,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5a75e05c55429976ec32bc5f,5a7fc5c25542992e7d278d6a::Houghton Lake (Michigan),5a88a5645542997e5c09a679::Fishing rod tapers,exact,exact,A,B,True,True,True,False
azure,hotpotqa,5a75e05c55429976ec32bc5f,5a7fc5c25542992e7d278d6a::Houghton Lake (Michigan),5adcfe7f5542992c1e3a24f1::La Yesca,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5a75e05c55429976ec32bc5f,5a88a5645542997e5c09a679::Fishing rod tapers,5adcfe7f5542992c1e3a24f1::La Yesca,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,malformed,exact,A,B,True,True,True,True
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,malformed,exact,A,B,True,True,True,True
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,exact,malformed,B,A,False,False,True,True
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,malformed,exact,A,B,True,True,True,True
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,A,B,True,True,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2010–11 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,A,B,True,True,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2011–12 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,B,B,False,True,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2012–13 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,A,B,True,True,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2013–14 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,A,B,True,True,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2014–15 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,A,B,True,True,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2015–16 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,exact,exact,A,A,True,False,False,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,A,B,True,True,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::2016–17 Vermont Catamounts men's basketball team,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,exact,exact,A,B,True,True,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::Vermont Catamounts men's basketball,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
azure,hotpotqa,5ab3e45655429976abd1bcd4,5ab3e45655429976abd1bcd4::Vermont Catamounts men's ice hockey,5ab3e45655429976abd1bcd4::Vermont Catamounts men's soccer,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5abb9928554299642a094ab9::David Powers,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Bradford P. Campbell,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Douglas J. Bennet,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Robert Hormats,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Robert R. Hood,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae0d4c9554299603e418468::Roger O. Egeberg,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae4083755429970de88d885::Evelyn S. Lieberman,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb30755542996cc5e49fd8::William Flynn Martin,5ae4083755429970de88d885::Geoff Morrell (spokesperson),exact,exact,A,B,True,True,True,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Bradford P. Campbell,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Douglas J. Bennet,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Robert Hormats,exact,exact,A,B,True,True,True,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Robert R. Hood,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae0d4c9554299603e418468::Roger O. Egeberg,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,exact,exact,A,B,True,True,True,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Evelyn S. Lieberman,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5abb9928554299642a094ab9::David Powers,5ae4083755429970de88d885::Geoff Morrell (spokesperson),exact,exact,A,B,True,True,True,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Douglas J. Bennet,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Robert Hormats,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Robert R. Hood,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae0d4c9554299603e418468::Roger O. Egeberg,exact,exact,B,A,False,False,True,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Assistant Secretary of State for Public Affairs,exact,exact,B,B,False,True,False,False
cohere,hotpotqa,5ae0d4c9554299603e418468,5ae0d4c9554299603e418468::Bradford P. Campbell,5ae4083755429970de88d885::Evelyn S. Lieberman,exact,exact,B,B,False,True,False,False
