axis,protocol,protocol_label,pool_id,dataset,regime,pair_name,pair_family,n_queries,no_cycle,cycle_but_repair_inactive,repair_inactive_on_ranking,ranking_changed_metric_stable,metric_changed,no_cycle_fraction,cycle_but_repair_inactive_fraction,repair_inactive_on_ranking_fraction,ranking_changed_metric_stable_fraction,metric_changed_fraction
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms2,copeland_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms2,balance_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms2,markov_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms2,copeland_hybrid,hybrid,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms2,balance_hybrid,hybrid,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms1,copeland_graph,graph,50,7,0,4,11,28,0.14,0.0,0.08,0.22,0.56
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms1,balance_graph,graph,50,7,0,7,15,21,0.14,0.0,0.14,0.3,0.42
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms1,markov_graph,graph,50,7,0,5,12,26,0.14,0.0,0.1,0.24,0.52
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms1,copeland_hybrid,hybrid,50,7,0,6,16,21,0.14,0.0,0.12,0.32,0.42
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms1,balance_hybrid,hybrid,50,7,0,19,15,9,0.14,0.0,0.38,0.3,0.18
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms1_drop_mutual,copeland_graph,graph,50,39,0,0,5,6,0.78,0.0,0.0,0.1,0.12
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms1_drop_mutual,balance_graph,graph,50,39,0,6,4,1,0.78,0.0,0.12,0.08,0.02
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms1_drop_mutual,markov_graph,graph,50,39,0,4,4,3,0.78,0.0,0.08,0.08,0.06
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms1_drop_mutual,copeland_hybrid,hybrid,50,39,0,5,2,4,0.78,0.0,0.1,0.04,0.08
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,bright,ms1_drop_mutual,balance_hybrid,hybrid,50,39,0,10,1,0,0.78,0.0,0.2,0.02,0.0
