original_source_path,current_destination_path,rollback_command
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/inputs/scidocs/votes_ms2.jsonl,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/inputs/scidocs/votes_ms2.jsonl,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/inputs/scidocs/votes_ms2.jsonl' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/inputs/scidocs/votes_ms2.jsonl'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig10_baseline_comparison.pdf,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig10_baseline_comparison.pdf,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig10_baseline_comparison.pdf' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig10_baseline_comparison.pdf'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig10_baseline_comparison.png,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig10_baseline_comparison.png,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig10_baseline_comparison.png' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig10_baseline_comparison.png'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig11_alpha_heatmap.pdf,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig11_alpha_heatmap.pdf,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig11_alpha_heatmap.pdf' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig11_alpha_heatmap.pdf'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig11_alpha_heatmap.png,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig11_alpha_heatmap.png,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig11_alpha_heatmap.png' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig11_alpha_heatmap.png'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig1_pipeline.pdf,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig1_pipeline.pdf,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig1_pipeline.pdf' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig1_pipeline.pdf'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig1_pipeline.png,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig1_pipeline.png,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig1_pipeline.png' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig1_pipeline.png'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig2_bm25_share.pdf,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig2_bm25_share.pdf,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig2_bm25_share.pdf' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig2_bm25_share.pdf'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig2_bm25_share.png,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig2_bm25_share.png,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig2_bm25_share.png' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig2_bm25_share.png'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig3_cyclicity_primary.pdf,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig3_cyclicity_primary.pdf,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig3_cyclicity_primary.pdf' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig3_cyclicity_primary.pdf'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig3_cyclicity_primary.png,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig3_cyclicity_primary.png,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig3_cyclicity_primary.png' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig3_cyclicity_primary.png'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig4_raw_vs_calibrated_structure.pdf,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig4_raw_vs_calibrated_structure.pdf,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig4_raw_vs_calibrated_structure.pdf' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig4_raw_vs_calibrated_structure.pdf'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig4_raw_vs_calibrated_structure.png,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig4_raw_vs_calibrated_structure.png,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig4_raw_vs_calibrated_structure.png' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig4_raw_vs_calibrated_structure.png'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig5_cycle_decomposition.pdf,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig5_cycle_decomposition.pdf,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig5_cycle_decomposition.pdf' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig5_cycle_decomposition.pdf'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig5_cycle_decomposition.png,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig5_cycle_decomposition.png,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig5_cycle_decomposition.png' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig5_cycle_decomposition.png'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig6_normalized_fas_removed.pdf,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig6_normalized_fas_removed.pdf,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig6_normalized_fas_removed.pdf' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig6_normalized_fas_removed.pdf'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig6_normalized_fas_removed.png,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig6_normalized_fas_removed.png,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig6_normalized_fas_removed.png' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig6_normalized_fas_removed.png'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig7_bootstrap_forest.pdf,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig7_bootstrap_forest.pdf,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig7_bootstrap_forest.pdf' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig7_bootstrap_forest.pdf'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig7_bootstrap_forest.png,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig7_bootstrap_forest.png,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig7_bootstrap_forest.png' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig7_bootstrap_forest.png'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig8_influence.pdf,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig8_influence.pdf,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig8_influence.pdf' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig8_influence.pdf'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig8_influence.png,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig8_influence.png,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig8_influence.png' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig8_influence.png'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig9_sign_change_heatmap.pdf,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig9_sign_change_heatmap.pdf,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig9_sign_change_heatmap.pdf' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig9_sign_change_heatmap.pdf'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig9_sign_change_heatmap.png,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig9_sign_change_heatmap.png,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig9_sign_change_heatmap.png' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/fig9_sign_change_heatmap.png'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/generate_figure1.py,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/generate_figure1.py,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/generate_figure1.py' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/generate_figure1.py'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/generate_figures.py,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/generate_figures.py,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/generate_figures.py' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/generate_figures.py'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/style.py,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/style.py,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/style.py' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/figures_v2/style.py'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/main.pdf,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/main.pdf,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/main.pdf' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/main.pdf'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/main.tex,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/main.tex,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/main.tex' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/main.tex'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/references.bib,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/references.bib,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/references.bib' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/manuscript/references.bib'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_alpha_sensitivity.csv,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_alpha_sensitivity.csv,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_alpha_sensitivity.csv' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_alpha_sensitivity.csv'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_baseline_comparison_by_dataset.csv,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_baseline_comparison_by_dataset.csv,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_baseline_comparison_by_dataset.csv' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_baseline_comparison_by_dataset.csv'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_bootstrap_permutation.csv,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_bootstrap_permutation.csv,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_bootstrap_permutation.csv' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_bootstrap_permutation.csv'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_cycle_decomposition.csv,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_cycle_decomposition.csv,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_cycle_decomposition.csv' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_cycle_decomposition.csv'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_graph_structure.csv,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_graph_structure.csv,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_graph_structure.csv' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_graph_structure.csv'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_help_harm_counts.csv,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_help_harm_counts.csv,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_help_harm_counts.csv' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_help_harm_counts.csv'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_macro_method_comparison.csv,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_macro_method_comparison.csv,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_macro_method_comparison.csv' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_macro_method_comparison.csv'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_repair_effects.csv,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_repair_effects.csv,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_repair_effects.csv' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_primary_repair_effects.csv'
reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_raw_vs_calibrated_ablation.csv,reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_raw_vs_calibrated_ablation.csv,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_raw_vs_calibrated_ablation.csv' 'reports/jdiq-overnight-cont-20260713-230229/artifact_prep/stage/tables/table_raw_vs_calibrated_ablation.csv'
reports/jdiq-overnight-cont-20260713-230229/deep_audit/DEEP_AUDIT.json,reports/_archive/jdiq-overnight-cont-20260713-230229/deep_audit/DEEP_AUDIT.json,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/deep_audit/DEEP_AUDIT.json' 'reports/jdiq-overnight-cont-20260713-230229/deep_audit/DEEP_AUDIT.json'
reports/jdiq-overnight-cont-20260713-230229/deep_audit/DEEP_AUDIT.md,reports/_archive/jdiq-overnight-cont-20260713-230229/deep_audit/DEEP_AUDIT.md,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/deep_audit/DEEP_AUDIT.md' 'reports/jdiq-overnight-cont-20260713-230229/deep_audit/DEEP_AUDIT.md'
reports/jdiq-overnight-cont-20260713-230229/deep_audit/boot_orphan_means.json,reports/_archive/jdiq-overnight-cont-20260713-230229/deep_audit/boot_orphan_means.json,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/deep_audit/boot_orphan_means.json' 'reports/jdiq-overnight-cont-20260713-230229/deep_audit/boot_orphan_means.json'
reports/jdiq-overnight-cont-20260713-230229/deep_audit/tabular_blocks.txt,reports/_archive/jdiq-overnight-cont-20260713-230229/deep_audit/tabular_blocks.txt,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/deep_audit/tabular_blocks.txt' 'reports/jdiq-overnight-cont-20260713-230229/deep_audit/tabular_blocks.txt'
reports/jdiq-overnight-cont-20260713-230229/logs/main_pdftotext.txt,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/main_pdftotext.txt,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/main_pdftotext.txt' 'reports/jdiq-overnight-cont-20260713-230229/logs/main_pdftotext.txt'
reports/jdiq-overnight-cont-20260713-230229/logs/main_pdftotext_after_combmnz.txt,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/main_pdftotext_after_combmnz.txt,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/main_pdftotext_after_combmnz.txt' 'reports/jdiq-overnight-cont-20260713-230229/logs/main_pdftotext_after_combmnz.txt'
reports/jdiq-overnight-cont-20260713-230229/logs/main_pdftotext_final.txt,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/main_pdftotext_final.txt,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/main_pdftotext_final.txt' 'reports/jdiq-overnight-cont-20260713-230229/logs/main_pdftotext_final.txt'
reports/jdiq-overnight-cont-20260713-230229/logs/pdfinfo.txt,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/pdfinfo.txt,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/pdfinfo.txt' 'reports/jdiq-overnight-cont-20260713-230229/logs/pdfinfo.txt'
reports/jdiq-overnight-cont-20260713-230229/logs/pdfinfo_after_combmnz.txt,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/pdfinfo_after_combmnz.txt,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/pdfinfo_after_combmnz.txt' 'reports/jdiq-overnight-cont-20260713-230229/logs/pdfinfo_after_combmnz.txt'
reports/jdiq-overnight-cont-20260713-230229/logs/pdfinfo_final.txt,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/pdfinfo_final.txt,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/pdfinfo_final.txt' 'reports/jdiq-overnight-cont-20260713-230229/logs/pdfinfo_final.txt'
reports/jdiq-overnight-cont-20260713-230229/logs/phase05_changes.txt,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase05_changes.txt,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase05_changes.txt' 'reports/jdiq-overnight-cont-20260713-230229/logs/phase05_changes.txt'
reports/jdiq-overnight-cont-20260713-230229/logs/phase_01_methods.done,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_01_methods.done,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_01_methods.done' 'reports/jdiq-overnight-cont-20260713-230229/logs/phase_01_methods.done'
reports/jdiq-overnight-cont-20260713-230229/logs/phase_02_path.done,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_02_path.done,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_02_path.done' 'reports/jdiq-overnight-cont-20260713-230229/logs/phase_02_path.done'
reports/jdiq-overnight-cont-20260713-230229/logs/phase_03_combmnz.done,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_03_combmnz.done,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_03_combmnz.done' 'reports/jdiq-overnight-cont-20260713-230229/logs/phase_03_combmnz.done'
reports/jdiq-overnight-cont-20260713-230229/logs/phase_03b_precompile.done,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_03b_precompile.done,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_03b_precompile.done' 'reports/jdiq-overnight-cont-20260713-230229/logs/phase_03b_precompile.done'
reports/jdiq-overnight-cont-20260713-230229/logs/phase_04_artifact.done,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_04_artifact.done,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_04_artifact.done' 'reports/jdiq-overnight-cont-20260713-230229/logs/phase_04_artifact.done'
reports/jdiq-overnight-cont-20260713-230229/logs/phase_05_polish.done,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_05_polish.done,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_05_polish.done' 'reports/jdiq-overnight-cont-20260713-230229/logs/phase_05_polish.done'
reports/jdiq-overnight-cont-20260713-230229/logs/phase_06_validate.done,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_06_validate.done,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_06_validate.done' 'reports/jdiq-overnight-cont-20260713-230229/logs/phase_06_validate.done'
reports/jdiq-overnight-cont-20260713-230229/logs/phase_06b_reval.done,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_06b_reval.done,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_06b_reval.done' 'reports/jdiq-overnight-cont-20260713-230229/logs/phase_06b_reval.done'
reports/jdiq-overnight-cont-20260713-230229/logs/phase_07_report.done,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_07_report.done,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/phase_07_report.done' 'reports/jdiq-overnight-cont-20260713-230229/logs/phase_07_report.done'
reports/jdiq-overnight-cont-20260713-230229/logs/start_git_status.txt,reports/_archive/jdiq-overnight-cont-20260713-230229/logs/start_git_status.txt,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/logs/start_git_status.txt' 'reports/jdiq-overnight-cont-20260713-230229/logs/start_git_status.txt'
reports/jdiq-overnight-cont-20260713-230229/scripts/phase01_fix_retention_methods.py,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase01_fix_retention_methods.py,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase01_fix_retention_methods.py' 'reports/jdiq-overnight-cont-20260713-230229/scripts/phase01_fix_retention_methods.py'
reports/jdiq-overnight-cont-20260713-230229/scripts/phase02_fix_path_leak.py,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase02_fix_path_leak.py,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase02_fix_path_leak.py' 'reports/jdiq-overnight-cont-20260713-230229/scripts/phase02_fix_path_leak.py'
reports/jdiq-overnight-cont-20260713-230229/scripts/phase03_combmnz_explore.py,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase03_combmnz_explore.py,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase03_combmnz_explore.py' 'reports/jdiq-overnight-cont-20260713-230229/scripts/phase03_combmnz_explore.py'
