order,method,query_id,split,auc_ndcg
static_adjacent,sparse_copeland,c4e76b318149a106563d53892dde801a37a637cc,test,0.9138727274181738
static_adjacent,pure_bt_no_prior,c4e76b318149a106563d53892dde801a37a637cc,test,0.9520763349784871
static_adjacent,fixed_blend,c4e76b318149a106563d53892dde801a37a637cc,test,0.9694347940291914
static_adjacent,regularized_bt,c4e76b318149a106563d53892dde801a37a637cc,test,0.969905701019716
static_adjacent,exhaustive,c4e76b318149a106563d53892dde801a37a637cc,test,1.0
static_adjacent,initial_bm25,dc344ea8e993584b924522d95febaeb74de2ad30,test,0.9896062251871525
static_adjacent,sparse_copeland,dc344ea8e993584b924522d95febaeb74de2ad30,test,0.8475273381374868
static_adjacent,pure_bt_no_prior,dc344ea8e993584b924522d95febaeb74de2ad30,test,0.8136564493728085
static_adjacent,fixed_blend,dc344ea8e993584b924522d95febaeb74de2ad30,test,0.9839317610231658
static_adjacent,regularized_bt,dc344ea8e993584b924522d95febaeb74de2ad30,test,0.9888919753259486
static_adjacent,exhaustive,dc344ea8e993584b924522d95febaeb74de2ad30,test,0.9896062251871525
static_adjacent,initial_bm25,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,0.8587959739536173
static_adjacent,sparse_copeland,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,0.9639402921936362
static_adjacent,pure_bt_no_prior,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,0.9503573122034361
static_adjacent,fixed_blend,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,0.977573998210965
static_adjacent,regularized_bt,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,0.9693048218969962
static_adjacent,exhaustive,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,0.9512312000626861
static_adjacent,initial_bm25,e642d6014a5762128a28f85dae2228826e682974,test,1.0
static_adjacent,sparse_copeland,e642d6014a5762128a28f85dae2228826e682974,test,0.9009347941655751
static_adjacent,pure_bt_no_prior,e642d6014a5762128a28f85dae2228826e682974,test,0.9591827122379716
static_adjacent,fixed_blend,e642d6014a5762128a28f85dae2228826e682974,test,0.9869113766200952
static_adjacent,regularized_bt,e642d6014a5762128a28f85dae2228826e682974,test,0.9948031125935762
static_adjacent,exhaustive,e642d6014a5762128a28f85dae2228826e682974,test,1.0
static_adjacent,initial_bm25,eb3d1b885bfa800badfd79c6921a07d01491aedb,dev,0.7227265726449519
static_adjacent,sparse_copeland,eb3d1b885bfa800badfd79c6921a07d01491aedb,dev,0.7579617494011077
static_adjacent,pure_bt_no_prior,eb3d1b885bfa800badfd79c6921a07d01491aedb,dev,0.9267617659576948
static_adjacent,fixed_blend,eb3d1b885bfa800badfd79c6921a07d01491aedb,dev,0.8959249013635048
static_adjacent,regularized_bt,eb3d1b885bfa800badfd79c6921a07d01491aedb,dev,0.8878090997358612
static_adjacent,exhaustive,eb3d1b885bfa800badfd79c6921a07d01491aedb,dev,1.0
